"Status","Year","Age","Region_ITL2","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","30-39","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Yorkshire","Knowledge and Information Management","40","30","[c]","[c]"
"Leaver CS","2022","30-39","West Yorkshire","Operational Delivery","190","180","27120","27570"
"Leaver CS","2022","30-39","West Yorkshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Yorkshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Yorkshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Yorkshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Yorkshire","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","30-39","West Yorkshire","Unknown","90","70","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Operational Delivery","50","40","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","100","100","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Berkshire, Buckinghamshire and Oxfordshire","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cheshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cheshire","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cheshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cheshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cheshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cheshire","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cornwall and Isles of Scilly","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cornwall and Isles of Scilly","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cornwall and Isles of Scilly","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cornwall and Isles of Scilly","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cornwall and Isles of Scilly","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cornwall and Isles of Scilly","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cumbria","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cumbria","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cumbria","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cumbria","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cumbria","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Operational Delivery","70","60","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Operational Delivery","50","40","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Devon","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Operational Delivery","30","30","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Dorset and Somerset","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Operational Delivery","140","130","30290","27570"
"Leaver CS","2022","40-49","East Anglia","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Operational Delivery","90","80","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","40-49","East Wales","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Yorkshire and Northern Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Yorkshire and Northern Lincolnshire","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2022","40-49","East Yorkshire and Northern Lincolnshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Yorkshire and Northern Lincolnshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Operational Delivery","50","50","26320","26870"
"Leaver CS","2022","40-49","Eastern Scotland","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Eastern Scotland","Unknown","130","110","36210","31540"
"Leaver CS","2022","40-49","Essex","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","Operational Delivery","70","60","[c]","[c]"
"Leaver CS","2022","40-49","Essex","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Operational Delivery","110","100","30280","27570"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Other","40","30","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","40","40","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Science and Engineering","50","40","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Gloucestershire, Wiltshire and Bath/Bristol area","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Operational Delivery","90","90","26820","26470"
"Leaver CS","2022","40-49","Greater Manchester","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Greater Manchester","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Operational Delivery","110","100","26960","27570"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Operational Delivery","210","190","43160","40070"
"Leaver CS","2022","40-49","Inner London - East","Other","40","30","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Science and Engineering","40","30","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - East","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Digital, Data and Technology","30","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Legal","50","40","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Operational Delivery","190","170","46240","40650"
"Leaver CS","2022","40-49","Inner London - West","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Policy","120","100","60180","57730"
"Leaver CS","2022","40-49","Inner London - West","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Inner London - West","Unknown","120","90","62360","59540"
"Leaver CS","2022","40-49","Kent","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Kent","Human Resources","[c]","[c]","[c]","[c]"
