"Status","Year","Age","Sexual_orientation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","40-49","Heterosexual / straight","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","40-49","Heterosexual / straight","White","2690","2470","37070","29670"
"Leaver CS","2022","40-49","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","LGBO","White","220","210","36240","29030"
"Leaver CS","2022","40-49","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","Undeclared","100","90","37050","31380"
"Leaver CS","2022","40-49","Undeclared","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Undeclared","White","200","180","38720","33300"
"Leaver CS","2022","40-49","Unknown","Asian","60","50","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","40-49","Unknown","Undeclared","70","70","38890","33220"
"Leaver CS","2022","40-49","Unknown","Unknown","1170","1080","38080","29500"
"Leaver CS","2022","40-49","Unknown","White","500","430","39740","32330"
"Leaver CS","2022","50-59","Heterosexual / straight","Asian","160","150","38070","29290"
"Leaver CS","2022","50-59","Heterosexual / straight","Black","180","180","34420","30720"
"Leaver CS","2022","50-59","Heterosexual / straight","Mixed","80","80","38890","30810"
"Leaver CS","2022","50-59","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Heterosexual / straight","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","50-59","Heterosexual / straight","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","50-59","Heterosexual / straight","White","4120","3750","35730","27570"
"Leaver CS","2022","50-59","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","LGBO","White","190","180","40210","31030"
"Leaver CS","2022","50-59","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","Undeclared","220","200","36540","31990"
"Leaver CS","2022","50-59","Undeclared","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Undeclared","White","400","350","36060","29290"
"Leaver CS","2022","50-59","Unknown","Asian","80","70","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Black","30","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","50-59","Unknown","Undeclared","140","120","38520","29050"
"Leaver CS","2022","50-59","Unknown","Unknown","1170","1080","37770","27780"
"Leaver CS","2022","50-59","Unknown","White","1180","990","36980","27570"
"Leaver CS","2022","60-64","Heterosexual / straight","Asian","90","80","37110","31060"
"Leaver CS","2022","60-64","Heterosexual / straight","Black","80","70","33270","30320"
"Leaver CS","2022","60-64","Heterosexual / straight","Mixed","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Heterosexual / straight","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Heterosexual / straight","White","3170","2670","36490","29370"
"Leaver CS","2022","60-64","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","White","90","80","33940","27570"
"Leaver CS","2022","60-64","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Undeclared","230","190","34220","31870"
"Leaver CS","2022","60-64","Undeclared","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","White","370","300","34330","27570"
"Leaver CS","2022","60-64","Unknown","Asian","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Undeclared","150","120","33210","27570"
"Leaver CS","2022","60-64","Unknown","Unknown","630","530","35850","31880"
"Leaver CS","2022","60-64","Unknown","White","1180","880","35950","27570"
"Leaver CS","2022","65+","Heterosexual / straight","Asian","80","60","32110","27570"
"Leaver CS","2022","65+","Heterosexual / straight","Black","40","30","[c]","[c]"
"Leaver CS","2022","65+","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Heterosexual / straight","Undeclared","30","20","[c]","[c]"
"Leaver CS","2022","65+","Heterosexual / straight","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","65+","Heterosexual / straight","White","2520","1910","30170","26820"
"Leaver CS","2022","65+","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","White","60","40","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Undeclared","130","100","31430","27570"
"Leaver CS","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","White","350","260","28710","25470"
"Leaver CS","2022","65+","Unknown","Asian","60","40","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Undeclared","90","60","28460","27570"
"Leaver CS","2022","65+","Unknown","Unknown","410","310","33620","27170"
"Leaver CS","2022","65+","Unknown","White","940","630","31370","27570"
"Leaver CS","2022","Unknown","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Asian","260","250","30100","28580"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Black","100","100","30940","30850"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Mixed","100","90","33660","32000"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Heterosexual / straight","White","1430","1410","31640","30850"
"Leaver Dept.","2021","20-29","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","White","240","240","32480","31990"
"Leaver Dept.","2021","20-29","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","White","100","100","33920","32000"
"Leaver Dept.","2021","20-29","Unknown","Asian","70","70","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Undeclared","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","1380","1290","32430","32000"
"Leaver Dept.","2021","20-29","Unknown","White","340","270","29540","27570"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Asian","250","240","35580","31310"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Black","110","110","32500","30000"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Mixed","70","70","41450","36380"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Heterosexual / straight","White","1420","1360","39720","35640"
"Leaver Dept.","2021","30-39","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","White","150","150","39500","34530"
"Leaver Dept.","2021","30-39","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Undeclared","70","70","37340","36760"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","White","110","110","41640","39200"
"Leaver Dept.","2021","30-39","Unknown","Asian","80","70","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","820","750","40570","37100"
"Leaver Dept.","2021","30-39","Unknown","White","370","310","36910","31990"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Asian","140","130","39110","32820"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Black","90","90","35070","30850"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Mixed","40","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","White","910","860","44500","37900"
"Leaver Dept.","2021","40-49","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","White","70","70","46290","40170"
"Leaver Dept.","2021","40-49","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Undeclared","50","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","White","70","60","47150","39760"
"Leaver Dept.","2021","40-49","Unknown","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","400","360","45240","40360"
"Leaver Dept.","2021","40-49","Unknown","White","250","220","42160","34800"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Black","70","70","39320","36650"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","White","640","620","42370","34550"
"Leaver Dept.","2021","50-59","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","White","60","60","40830","34080"
"Leaver Dept.","2021","50-59","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","270","260","42240","37260"
"Leaver Dept.","2021","50-59","Unknown","White","210","190","36120","29650"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Heterosexual / straight","White","50","50","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","90","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Heterosexual / straight","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","LGBO","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Undeclared","Asian","[c]","[c]","[c]","[c]"
