"Status","Year","Region_ITL1","Ethnicity","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","North West (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","Unknown","Unknown","240","230","27650","24920"
"Leaver Dept.","2021","North West (England)","White","Heterosexual / straight","400","380","30680","27570"
"Leaver Dept.","2021","North West (England)","White","LGBO","30","30","[c]","[c]"
"Leaver Dept.","2021","North West (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North West (England)","White","Unknown","180","170","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","White","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","White","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","Unknown","Unknown","130","130","33490","27570"
"Leaver Dept.","2021","Scotland","White","Heterosexual / straight","210","200","31050","27570"
"Leaver Dept.","2021","Scotland","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland","White","Unknown","170","160","27620","25140"
"Leaver Dept.","2021","South East (England)","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","Unknown","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2021","South East (England)","White","Heterosexual / straight","220","210","33910","29470"
"Leaver Dept.","2021","South East (England)","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South East (England)","White","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","Unknown","Unknown","150","150","35220","32340"
"Leaver Dept.","2021","South West (England)","White","Heterosexual / straight","470","460","34960","32000"
"Leaver Dept.","2021","South West (England)","White","LGBO","40","40","[c]","[c]"
"Leaver Dept.","2021","South West (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South West (England)","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","400","390","33950","32000"
"Leaver Dept.","2021","Unknown","White","Heterosexual / straight","170","170","38610","32000"
"Leaver Dept.","2021","Unknown","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Asian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Undeclared","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","Unknown","Unknown","90","90","30270","25500"
"Leaver Dept.","2021","Wales","White","Heterosexual / straight","280","270","31460","27570"
"Leaver Dept.","2021","Wales","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales","White","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Asian","Heterosexual / straight","80","80","24080","21430"
"Leaver Dept.","2021","West Midlands (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Asian","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","Unknown","Unknown","110","110","29440","23410"
"Leaver Dept.","2021","West Midlands (England)","White","Heterosexual / straight","160","160","29820","25310"
"Leaver Dept.","2021","West Midlands (England)","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands (England)","White","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Asian","Heterosexual / straight","30","30","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Black","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Chinese","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Chinese","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","Unknown","Unknown","180","150","34820","32360"
"Leaver Dept.","2021","Yorkshire and The Humber","White","Heterosexual / straight","250","240","33980","30190"
"Leaver Dept.","2021","Yorkshire and The Humber","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Yorkshire and The Humber","White","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Asian","Heterosexual / straight","60","50","29780","25000"
"Leaver Dept.","2022","East Midlands (England)","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Black","Heterosexual / straight","40","30","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","Unknown","Unknown","90","80","28570","24880"
"Leaver Dept.","2022","East Midlands (England)","White","Heterosexual / straight","300","290","32130","27570"
"Leaver Dept.","2022","East Midlands (England)","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East Midlands (England)","White","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","East of England","Asian","Heterosexual / straight","50","40","[c]","[c]"
"Leaver Dept.","2022","East of England","Asian","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Asian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Black","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2022","East of England","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Black","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Mixed","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Mixed","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Other ethnicity","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Undeclared","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Undeclared","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","East of England","White","Heterosexual / straight","350","330","37260","30460"
"Leaver Dept.","2022","East of England","White","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","White","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","East of England","White","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Heterosexual / straight","1090","1020","39180","33210"
"Leaver Dept.","2022","London","Asian","LGBO","50","40","[c]","[c]"
"Leaver Dept.","2022","London","Asian","Undeclared","80","80","43080","36650"
"Leaver Dept.","2022","London","Asian","Unknown","130","110","49280","40520"
"Leaver Dept.","2022","London","Black","Heterosexual / straight","650","620","36900","32650"
"Leaver Dept.","2022","London","Black","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Black","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2022","London","Black","Unknown","70","60","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Heterosexual / straight","270","250","40740","36340"
"Leaver Dept.","2022","London","Mixed","LGBO","50","40","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Mixed","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Other ethnicity","Heterosexual / straight","70","70","41580","35690"
"Leaver Dept.","2022","London","Other ethnicity","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Other ethnicity","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Undeclared","Heterosexual / straight","70","60","41700","36650"
"Leaver Dept.","2022","London","Undeclared","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Undeclared","Undeclared","230","210","46170","40620"
"Leaver Dept.","2022","London","Undeclared","Unknown","150","130","47870","46000"
"Leaver Dept.","2022","London","Unknown","Heterosexual / straight","90","60","45710","40070"
"Leaver Dept.","2022","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Undeclared","590","40","[c]","[c]"
"Leaver Dept.","2022","London","Unknown","Unknown","1550","1450","41180","34530"
