"Status","Year","Age","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","30-39","Home Office","North West (England)","120","120","28240","24880"
"New entrant CS","2022","30-39","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Scotland","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","South East (England)","60","60","25040","24880"
"New entrant CS","2022","30-39","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Home Office","Yorkshire and The Humber","70","70","30380","24880"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Institute for Apprenticeships and Technical Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Intellectual Property Office","Wales","60","60","28570","24030"
"New entrant CS","2022","30-39","Legal Aid Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South East (England)","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Maritime and Coastguard Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Medicines and Healthcare Products Regulatory Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Met Office","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","East of England","80","80","32850","26350"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","London","70","60","41390","41500"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Scotland","60","60","30140","24180"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","South East (England)","160","150","31480","26350"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","South West (England)","140","130","30330","26350"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","West Midlands (England)","50","50","31480","26350"
"New entrant CS","2022","30-39","Ministry of Defence (excl. agencies)","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","London","100","100","41780","41750"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","London","50","50","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","North West (England)","30","30","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Infrastructure Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Records of Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","National Savings and Investments","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Budget Responsibility","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","London","70","60","42710","38000"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Scotland","70","60","31790","26940"
"New entrant CS","2022","30-39","Office of Gas and Electricity Markets","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Public Guardian","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Public Guardian","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Scottish Charity Regulator","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Office of the Secretary of State for Wales","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Planning Inspectorate","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","London","40","40","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Public Health England","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Queen Elizabeth II Centre","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Registers of Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Revenue Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","North West (England)","50","40","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Rural Payments Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Courts and Tribunals Service","Scotland","50","50","22640","22000"
"New entrant CS","2022","30-39","Scottish Fiscal Commission","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government (excl. agencies)","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Government (excl. agencies)","Scotland","460","450","36200","31540"
"New entrant CS","2022","30-39","Scottish Housing Regulator","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Scottish Prison Service","Scotland","120","110","23310","21640"
"New entrant CS","2022","30-39","Scottish Public Pensions Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Serious Fraud Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Social Security Scotland","Scotland","440","420","27890","27230"
"New entrant CS","2022","30-39","Standards and Testing Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Standards and Testing Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Standards and Testing Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Standards and Testing Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Standards and Testing Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Student Awards Agency for Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Submarine Delivery Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Submarine Delivery Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Submarine Delivery Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Submarine Delivery Agency","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Teaching Regulation Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The Insolvency Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Debt Management Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Export Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","London","260","250","40770","37530"
"New entrant CS","2022","30-39","UK Health Security Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","South West (England)","70","70","33630","28590"
"New entrant CS","2022","30-39","UK Health Security Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Health Security Agency","Yorkshire and The Humber","80","80","43420","38200"
"New entrant CS","2022","30-39","UK Hydrographic Office","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","30-39","UK Space Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Space Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","UK Statistics Authority","South East (England)","60","50","28960","23880"
"New entrant CS","2022","30-39","UK Statistics Authority","Wales","150","150","33930","30710"
"New entrant CS","2022","30-39","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","North East (England)","50","50","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Veterinary Medicines Directorate","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Welsh Government (excl. agencies)","Wales","90","80","33580","31210"
"New entrant CS","2022","30-39","Welsh Revenue Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","30-39","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","London","80","80","54300","54700"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","Scotland","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Companies House","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Companies House","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Companies House","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Companies House","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Companies House","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Competition and Markets Authority","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Commercial Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Commercial Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Office and Procurator Fiscal Service","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","London","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Equipment and Support","South West (England)","120","120","36610","33000"
"New entrant CS","2022","40-49","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Equipment and Support","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Science and Technology Laboratory","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Defence Science and Technology Laboratory","South West (England)","60","50","37270","37110"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","50","50","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
