"Status","Year","Organisation","Ethnicity","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Revenue Scotland","White","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","White","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","White","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Asian","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Asian","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Asian","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Black","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Black","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Black","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Chinese","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Chinese","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Chinese","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Chinese","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Chinese","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Chinese","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Chinese","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Mixed","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Mixed","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","50-59","30","30","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","60-64","40","40","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","White","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","White","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","White","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","White","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","White","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","White","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","White","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Asian","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Black","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Chinese","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Mixed","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","White","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Asian","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Asian","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Black","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Black","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Chinese","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Chinese","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Chinese","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Chinese","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Chinese","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Chinese","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Mixed","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","White","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","White","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","White","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","White","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","White","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","White","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Asian","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Asian","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Black","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Black","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Chinese","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Chinese","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Chinese","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Chinese","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Chinese","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Chinese","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Mixed","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","White","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","White","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","White","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","White","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","White","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","White","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Chinese","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","White","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Asian","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Black","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Chinese","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Chinese","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Chinese","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Chinese","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Chinese","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Mixed","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","White","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","White","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","White","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","White","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","White","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Asian","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Asian","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Asian","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Asian","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Black","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Black","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Black","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Black","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Black","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Black","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Chinese","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Chinese","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Chinese","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Chinese","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Chinese","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Chinese","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Chinese","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Mixed","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Mixed","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Mixed","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Mixed","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Mixed","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Mixed","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Other ethnicity","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Other ethnicity","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Other ethnicity","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Other ethnicity","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Other ethnicity","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Other ethnicity","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Undeclared","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Undeclared","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","White","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","White","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","White","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","White","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","White","50-59","40","40","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","White","60-64","60","50","44860","42190"
"Leaver CS","2021","Scottish Government (excl. agencies)","White","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Asian","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Black","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Chinese","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Mixed","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Other ethnicity","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","White","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Asian","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Asian","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Asian","40-49","[c]","[c]","[c]","[c]"
