"Status","Year","Region_ITL3","Profession_of_post","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Devon CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dudley","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dumfries and Galloway","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Unknown","Female","40","30","[c]","[c]"
"Leaver Dept.","2021","Durham CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ealing","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Ayrshire and North Ayrshire mainland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Cumbria","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Derbyshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Kent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lancashire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Lothian and Midlothian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Merseyside","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Riding of Yorkshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Surrey","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Sussex CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Enfield","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Medicine","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Medicine","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Property","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Property","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Haven Gateway","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex Thames Gateway","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Falkirk","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Flintshire and Wrexham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Communications","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Communications","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Operational Delivery","Female","40","40","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Unknown","Female","80","70","[c]","[c]"
"Leaver Dept.","2021","Glasgow City","Unknown","Male","70","60","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Knowledge and Information Management","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Knowledge and Information Management","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester North West","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South East","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Unknown","Female","70","60","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester South West","Unknown","Male","80","80","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwent Valleys","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gwynedd","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Counter Fraud","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Counter Fraud","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Statistics","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Statistics","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hackney and Newham","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Haringey and Islington","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Harrow and Hillingdon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hartlepool and Stockton-on-Tees","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heart of Essex","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, County of","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Digital, Data and Technology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Digital, Data and Technology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Finance","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Finance","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Human Resources","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Human Resources","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Legal","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Legal","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Security","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Security","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hertfordshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Commercial","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Commercial","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Intelligence Analysis","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Intelligence Analysis","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Other","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Other","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Policy","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Policy","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Psychology","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Psychology","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hounslow and Richmond upon Thames","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverclyde, East Renfrewshire and Renfrewshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Operational Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Operational Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Project Delivery","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Project Delivery","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","Male","[c]","[c]","[c]","[c]"
