"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Other Cabinet Office Agencies","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Operational Delivery","Scotland","350","310","29090","25870"
"Leaver CS","2021","Scottish Government","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Other","Scotland","40","40","[c]","[c]"
"Leaver CS","2021","Scottish Government","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Scotland","490","440","38930","32140"
"Leaver CS","2021","The National Archives","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","South East (England)","130","90","22350","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","Wales","40","40","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Corporate Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Economics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Operational Delivery","Wales","40","40","[c]","[c]"
"Leaver CS","2021","Welsh Government","Other","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","Wales","40","30","[c]","[c]"
"Leaver CS","2021","Welsh Government","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Social Research","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Statistics","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","London","200","180","58110","55000"
"Leaver CS","2022","Attorney General's Departments","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","London","40","30","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","London","50","40","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","London","480","470","52650","54700"
"Leaver CS","2022","Cabinet Office","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","90","90","51060","40600"
"Leaver CS","2022","Cabinet Office","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Yorkshire and The Humber","60","50","35100","29250"
"Leaver CS","2022","Chancellor's other departments","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Corporate Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Policy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","London","40","30","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","South West (England)","50","50","30800","27810"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Wales","30","30","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Economics","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Legal","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Legal","South West (England)","[c]","[c]","[c]","[c]"
