"Status","Year","Sexual_orientation","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","LGBO","Merseyside","White","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Eastern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland, and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland, and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland, and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland, and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northumberland, and Tyne and Wear","White","50","40","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - East and North East","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - South","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - South","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - South","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Outer London - West and North West","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Shropshire and Staffordshire","White","50","40","[c]","[c]"
"Leaver CS","2022","LGBO","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South Yorkshire","White","30","30","[c]","[c]"
"Leaver CS","2022","LGBO","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Southern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Surrey, East and West Sussex","White","50","50","[c]","[c]"
"Leaver CS","2022","LGBO","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tees Valley and Durham","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tees Valley and Durham","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tees Valley and Durham","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Tees Valley and Durham","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Central Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Central Scotland","White","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands","White","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Wales and The Valleys","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Yorkshire","White","60","50","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","White","60","60","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cheshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cornwall and Isles of Scilly","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Derbyshire and Nottinghamshire","White","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Devon","White","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Dorset and Somerset","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Anglia","White","70","60","33940","27570"
"Leaver CS","2022","Undeclared","East Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Wales","White","60","50","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Yorkshire and Northern Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Eastern Scotland","White","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Essex","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","100","90","36980","36400"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","White","130","110","36670","33840"
"Leaver CS","2022","Undeclared","Greater Manchester","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Greater Manchester","White","60","50","30380","27370"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Hampshire and Isle of Wight","White","60","50","30120","27570"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Highlands and Islands","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","Undeclared","60","60","38040","32330"
"Leaver CS","2022","Undeclared","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - East","White","110","100","47480","40070"
"Leaver CS","2022","Undeclared","Inner London - West","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - West","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - West","Undeclared","110","100","44760","42410"
"Leaver CS","2022","Undeclared","Inner London - West","Unknown","270","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inner London - West","White","160","150","46890","42320"
"Leaver CS","2022","Undeclared","Kent","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Kent","White","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lancashire","White","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Leicestershire, Rutland and Northamptonshire","White","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Lincolnshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Merseyside","White","50","40","28160","26130"
"Leaver CS","2022","Undeclared","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Eastern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland, and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland, and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland, and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland, and Tyne and Wear","White","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - East and North East","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - South","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - South","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - South","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - South","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - South","White","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - West and North West","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - West and North West","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - West and North West","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - West and North West","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - West and North West","White","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Shropshire and Staffordshire","White","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South Yorkshire","White","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Southern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Southern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Surrey, East and West Sussex","White","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Tees Valley and Durham","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tees Valley and Durham","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","70","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","White","80","60","23560","21840"
"Leaver CS","2022","Undeclared","West Central Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Central Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Central Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Central Scotland","White","60","60","30240","22780"
"Leaver CS","2022","Undeclared","West Midlands","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands","White","60","50","32310","27570"
