"Status","Year","Sex","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Female","Unknown","Project Delivery","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Property","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Unknown","Unknown","580","460","35190","29420"
"Leaver Dept.","2022","Male","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","No function","440","420","34970","28590"
"Leaver Dept.","2022","Male","Declared disabled","Project Delivery","40","40","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared disabled","Unknown","120","110","35220","30820"
"Leaver Dept.","2022","Male","Declared non-disabled","Analysis","140","130","44370","39980"
"Leaver Dept.","2022","Male","Declared non-disabled","Commercial","90","90","45630","40960"
"Leaver Dept.","2022","Male","Declared non-disabled","Communications","100","100","43840","37290"
"Leaver Dept.","2022","Male","Declared non-disabled","Counter Fraud","50","50","[c]","[c]"
"Leaver Dept.","2022","Male","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared non-disabled","Digital, Data & Technology","240","240","42610","38000"
"Leaver Dept.","2022","Male","Declared non-disabled","Finance","160","150","42760","39960"
"Leaver Dept.","2022","Male","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared non-disabled","Human Resources","140","140","36870","32000"
"Leaver Dept.","2022","Male","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Declared non-disabled","Legal","50","40","[c]","[c]"
"Leaver Dept.","2022","Male","Declared non-disabled","No function","3330","3210","39130","32330"
"Leaver Dept.","2022","Male","Declared non-disabled","Project Delivery","250","250","39910","35430"
"Leaver Dept.","2022","Male","Declared non-disabled","Property","50","50","47370","40600"
"Leaver Dept.","2022","Male","Declared non-disabled","Security","50","50","36240","33470"
"Leaver Dept.","2022","Male","Declared non-disabled","Unknown","1070","980","36720","30830"
"Leaver Dept.","2022","Male","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","No function","230","230","35420","31060"
"Leaver Dept.","2022","Male","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Undeclared","Unknown","60","50","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Analysis","120","50","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Commercial","100","40","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Communications","80","30","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Digital, Data & Technology","140","100","43040","39630"
"Leaver Dept.","2022","Male","Unknown","Finance","100","40","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Human Resources","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","No function","1580","1370","44460","35710"
"Leaver Dept.","2022","Male","Unknown","Project Delivery","60","60","43570","39470"
"Leaver Dept.","2022","Male","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Male","Unknown","Unknown","490","400","35240","31060"
"Leaver Dept.","2022","Unknown","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Analysis","40","40","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Human Resources","60","50","32890","27840"
"New entrant CS","2021","Female","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Legal","40","40","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","No function","760","720","27480","24920"
"New entrant CS","2021","Female","Declared disabled","Project Delivery","60","60","32540","29770"
"New entrant CS","2021","Female","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared disabled","Unknown","1320","1270","27000","27570"
"New entrant CS","2021","Female","Declared non-disabled","Analysis","280","280","34320","31810"
"New entrant CS","2021","Female","Declared non-disabled","Commercial","150","150","34390","33000"
"New entrant CS","2021","Female","Declared non-disabled","Communications","250","240","31720","26350"
"New entrant CS","2021","Female","Declared non-disabled","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2021","Female","Declared non-disabled","Debt","150","140","20460","20140"
"New entrant CS","2021","Female","Declared non-disabled","Digital, Data & Technology","310","300","38540","35110"
"New entrant CS","2021","Female","Declared non-disabled","Finance","220","220","33750","31810"
"New entrant CS","2021","Female","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared non-disabled","Human Resources","340","330","32090","28120"
"New entrant CS","2021","Female","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Declared non-disabled","Legal","270","260","39440","37230"
"New entrant CS","2021","Female","Declared non-disabled","No function","5700","5410","28120","24240"
"New entrant CS","2021","Female","Declared non-disabled","Project Delivery","490","480","35260","33000"
"New entrant CS","2021","Female","Declared non-disabled","Property","170","170","28360","26350"
"New entrant CS","2021","Female","Declared non-disabled","Security","110","110","24870","22650"
"New entrant CS","2021","Female","Declared non-disabled","Unknown","8550","8300","27160","27570"
"New entrant CS","2021","Female","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","No function","470","420","32840","30080"
"New entrant CS","2021","Female","Undeclared","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Undeclared","Unknown","430","410","27220","27570"
"New entrant CS","2021","Female","Unknown","Analysis","240","230","33980","32540"
"New entrant CS","2021","Female","Unknown","Commercial","210","200","53710","48900"
"New entrant CS","2021","Female","Unknown","Communications","370","360","30350","25560"
"New entrant CS","2021","Female","Unknown","Counter Fraud","40","40","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Debt","350","330","20410","20140"
"New entrant CS","2021","Female","Unknown","Digital, Data & Technology","350","350","38480","34300"
"New entrant CS","2021","Female","Unknown","Finance","170","160","34190","32790"
"New entrant CS","2021","Female","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Human Resources","210","200","32420","28000"
"New entrant CS","2021","Female","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Unknown","Legal","610","590","32470","26550"
"New entrant CS","2021","Female","Unknown","No function","5280","5080","26580","22920"
"New entrant CS","2021","Female","Unknown","Project Delivery","210","210","35660","33000"
"New entrant CS","2021","Female","Unknown","Property","100","100","26800","22570"
"New entrant CS","2021","Female","Unknown","Security","90","90","27370","23540"
"New entrant CS","2021","Female","Unknown","Unknown","2900","2790","30660","27570"
"New entrant CS","2021","Male","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Digital, Data & Technology","50","50","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","No function","400","400","28220","24620"
"New entrant CS","2021","Male","Declared disabled","Project Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared disabled","Unknown","950","940","26950","27570"
"New entrant CS","2021","Male","Declared non-disabled","Analysis","310","310","34490","32540"
"New entrant CS","2021","Male","Declared non-disabled","Commercial","140","130","39210","36000"
"New entrant CS","2021","Male","Declared non-disabled","Communications","240","240","30420","25560"
"New entrant CS","2021","Male","Declared non-disabled","Counter Fraud","50","50","[c]","[c]"
"New entrant CS","2021","Male","Declared non-disabled","Debt","110","110","20660","20140"
"New entrant CS","2021","Male","Declared non-disabled","Digital, Data & Technology","500","500","41660","38270"
"New entrant CS","2021","Male","Declared non-disabled","Finance","170","170","39690","34280"
"New entrant CS","2021","Male","Declared non-disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared non-disabled","Human Resources","140","140","33370","28000"
"New entrant CS","2021","Male","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Declared non-disabled","Legal","150","150","39400","33550"
"New entrant CS","2021","Male","Declared non-disabled","No function","4070","3970","29670","25560"
"New entrant CS","2021","Male","Declared non-disabled","Project Delivery","690","690","38330","35000"
"New entrant CS","2021","Male","Declared non-disabled","Property","280","280","33250","30000"
"New entrant CS","2021","Male","Declared non-disabled","Security","320","320","26830","23540"
"New entrant CS","2021","Male","Declared non-disabled","Unknown","6140","6110","27230","27570"
"New entrant CS","2021","Male","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Digital, Data & Technology","30","30","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","No function","320","310","35880","30920"
"New entrant CS","2021","Male","Undeclared","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Undeclared","Unknown","320","320","26460","27570"
"New entrant CS","2021","Male","Unknown","Analysis","240","240","34690","32540"
"New entrant CS","2021","Male","Unknown","Commercial","230","230","60690","61710"
"New entrant CS","2021","Male","Unknown","Communications","370","370","30000","25560"
"New entrant CS","2021","Male","Unknown","Counter Fraud","50","50","28610","29570"
"New entrant CS","2021","Male","Unknown","Debt","330","320","20520","20140"
"New entrant CS","2021","Male","Unknown","Digital, Data & Technology","570","570","39670","36500"
"New entrant CS","2021","Male","Unknown","Finance","150","140","33400","32670"
"New entrant CS","2021","Male","Unknown","Human Resources","80","80","31560","28840"
"New entrant CS","2021","Male","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Male","Unknown","Legal","320","310","36180","38000"
"New entrant CS","2021","Male","Unknown","No function","4190","4110","27760","24240"
"New entrant CS","2021","Male","Unknown","Project Delivery","300","300","32710","30000"
"New entrant CS","2021","Male","Unknown","Property","140","140","31260","25430"
"New entrant CS","2021","Male","Unknown","Security","270","270","27990","25540"
"New entrant CS","2021","Male","Unknown","Unknown","2440","2410","31690","27570"
"New entrant CS","2021","Unknown","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Declared disabled","Analysis","60","60","30810","30710"
"New entrant CS","2022","Female","Declared disabled","Commercial","40","30","[c]","[c]"
"New entrant CS","2022","Female","Declared disabled","Communications","40","30","[c]","[c]"
"New entrant CS","2022","Female","Declared disabled","Counter Fraud","70","70","27350","26590"
"New entrant CS","2022","Female","Declared disabled","Debt","50","40","[c]","[c]"
"New entrant CS","2022","Female","Declared disabled","Digital, Data & Technology","100","90","36130","34410"
"New entrant CS","2022","Female","Declared disabled","Finance","30","30","[c]","[c]"
"New entrant CS","2022","Female","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Declared disabled","Human Resources","80","80","31870","28000"
"New entrant CS","2022","Female","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Declared disabled","Legal","90","80","34740","27230"
"New entrant CS","2022","Female","Declared disabled","No function","2270","2150","28300","27040"
"New entrant CS","2022","Female","Declared disabled","Project Delivery","70","60","32670","31060"
"New entrant CS","2022","Female","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Declared disabled","Unknown","280","260","28790","27230"
"New entrant CS","2022","Female","Declared non-disabled","Analysis","440","440","32570","30710"
"New entrant CS","2022","Female","Declared non-disabled","Commercial","230","230","33470","31520"
"New entrant CS","2022","Female","Declared non-disabled","Communications","420","410","31320","26590"
"New entrant CS","2022","Female","Declared non-disabled","Counter Fraud","550","530","26350","26590"
"New entrant CS","2022","Female","Declared non-disabled","Debt","370","350","21640","21250"
"New entrant CS","2022","Female","Declared non-disabled","Digital, Data & Technology","620","610","35970","33210"
"New entrant CS","2022","Female","Declared non-disabled","Finance","310","290","33340","30400"
"New entrant CS","2022","Female","Declared non-disabled","Grants Management","280","260","21510","21300"
"New entrant CS","2022","Female","Declared non-disabled","Human Resources","570","550","32290","28000"
"New entrant CS","2022","Female","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Declared non-disabled","Legal","610","590","36360","30130"
"New entrant CS","2022","Female","Declared non-disabled","No function","13990","13410","27840","25480"
"New entrant CS","2022","Female","Declared non-disabled","Project Delivery","550","530","33380","29230"
"New entrant CS","2022","Female","Declared non-disabled","Property","240","230","31240","26030"
"New entrant CS","2022","Female","Declared non-disabled","Security","120","120","28970","26350"
"New entrant CS","2022","Female","Declared non-disabled","Unknown","1870","1810","30770","27230"
"New entrant CS","2022","Female","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","No function","720","680","28290","27570"
"New entrant CS","2022","Female","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Undeclared","Unknown","80","80","29880","27230"
"New entrant CS","2022","Female","Unknown","Analysis","190","160","34410","30710"
"New entrant CS","2022","Female","Unknown","Commercial","270","230","47150","37300"
"New entrant CS","2022","Female","Unknown","Communications","340","320","31600","27270"
"New entrant CS","2022","Female","Unknown","Counter Fraud","200","190","27400","26590"
"New entrant CS","2022","Female","Unknown","Debt","180","170","21430","21250"
"New entrant CS","2022","Female","Unknown","Digital, Data & Technology","370","350","37270","33840"
"New entrant CS","2022","Female","Unknown","Finance","290","250","34420","31210"
"New entrant CS","2022","Female","Unknown","Human Resources","270","250","31640","27530"
"New entrant CS","2022","Female","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Female","Unknown","Legal","160","150","34000","26950"
"New entrant CS","2022","Female","Unknown","No function","8180","7680","27530","24800"
"New entrant CS","2022","Female","Unknown","Project Delivery","210","210","34390","33000"
"New entrant CS","2022","Female","Unknown","Property","250","240","28740","25000"
"New entrant CS","2022","Female","Unknown","Security","90","90","28020","25540"
"New entrant CS","2022","Female","Unknown","Unknown","3010","2870","29530","27230"
"New entrant CS","2022","Male","Declared disabled","Analysis","60","50","30140","30710"
"New entrant CS","2022","Male","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Declared disabled","Counter Fraud","70","60","26550","25210"
"New entrant CS","2022","Male","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Declared disabled","Digital, Data & Technology","110","110","36540","33080"
"New entrant CS","2022","Male","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Declared disabled","Human Resources","40","40","[c]","[c]"
"New entrant CS","2022","Male","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Declared disabled","Legal","30","30","[c]","[c]"
"New entrant CS","2022","Male","Declared disabled","No function","1270","1240","28090","26590"
"New entrant CS","2022","Male","Declared disabled","Project Delivery","70","70","33000","28680"
"New entrant CS","2022","Male","Declared disabled","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Declared disabled","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Declared disabled","Unknown","210","210","30240","27230"
"New entrant CS","2022","Male","Declared non-disabled","Analysis","500","490","34430","31000"
"New entrant CS","2022","Male","Declared non-disabled","Commercial","170","170","35010","33000"
"New entrant CS","2022","Male","Declared non-disabled","Communications","330","330","30400","26590"
"New entrant CS","2022","Male","Declared non-disabled","Counter Fraud","490","490","27660","26590"
"New entrant CS","2022","Male","Declared non-disabled","Debt","240","240","21630","21250"
"New entrant CS","2022","Male","Declared non-disabled","Digital, Data & Technology","1040","1040","38820","35900"
"New entrant CS","2022","Male","Declared non-disabled","Finance","250","250","34230","31990"
"New entrant CS","2022","Male","Declared non-disabled","Grants Management","220","220","21900","21300"
"New entrant CS","2022","Male","Declared non-disabled","Human Resources","210","200","33940","29920"
"New entrant CS","2022","Male","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Declared non-disabled","Legal","290","290","39570","38550"
"New entrant CS","2022","Male","Declared non-disabled","No function","9360","9190","28580","26590"
"New entrant CS","2022","Male","Declared non-disabled","Project Delivery","690","690","37410","33120"
"New entrant CS","2022","Male","Declared non-disabled","Property","270","270","35640","33000"
"New entrant CS","2022","Male","Declared non-disabled","Security","260","260","30150","26350"
"New entrant CS","2022","Male","Declared non-disabled","Unknown","1390","1370","31660","27230"
"New entrant CS","2022","Male","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Debt","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Digital, Data & Technology","60","60","36850","34540"
"New entrant CS","2022","Male","Undeclared","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","No function","510","500","29390","27570"
"New entrant CS","2022","Male","Undeclared","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Undeclared","Unknown","80","80","30790","27570"
"New entrant CS","2022","Male","Unknown","Analysis","190","180","35250","30850"
"New entrant CS","2022","Male","Unknown","Commercial","260","230","55820","54420"
"New entrant CS","2022","Male","Unknown","Communications","320","310","29410","26590"
"New entrant CS","2022","Male","Unknown","Counter Fraud","180","180","28450","26590"
"New entrant CS","2022","Male","Unknown","Debt","140","130","22020","21250"
"New entrant CS","2022","Male","Unknown","Digital, Data & Technology","570","540","37680","33840"
"New entrant CS","2022","Male","Unknown","Finance","230","210","34050","29360"
"New entrant CS","2022","Male","Unknown","Human Resources","150","140","35210","29360"
"New entrant CS","2022","Male","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Male","Unknown","Legal","60","60","35280","31160"
"New entrant CS","2022","Male","Unknown","No function","5610","5410","28410","26130"
"New entrant CS","2022","Male","Unknown","Project Delivery","350","350","34990","33000"
"New entrant CS","2022","Male","Unknown","Property","280","270","33510","26350"
"New entrant CS","2022","Male","Unknown","Security","350","340","28110","25000"
"New entrant CS","2022","Male","Unknown","Unknown","2720","2610","30340","27230"
"New entrant CS","2022","Unknown","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
