"Status","Year","Disability","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","East Midlands (England)","190","170","27420","27570"
"Leaver CS","2022","Declared disabled","No function","East of England","230","200","28270","27570"
"Leaver CS","2022","Declared disabled","No function","London","480","450","36150","31060"
"Leaver CS","2022","Declared disabled","No function","North East (England)","150","120","25130","21260"
"Leaver CS","2022","Declared disabled","No function","North West (England)","340","290","25890","23460"
"Leaver CS","2022","Declared disabled","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Scotland","170","150","27350","26900"
"Leaver CS","2022","Declared disabled","No function","South East (England)","290","250","27950","27570"
"Leaver CS","2022","Declared disabled","No function","South West (England)","240","210","28710","26660"
"Leaver CS","2022","Declared disabled","No function","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","No function","Wales","140","120","26220","25120"
"Leaver CS","2022","Declared disabled","No function","West Midlands (England)","200","180","25700","27570"
"Leaver CS","2022","Declared disabled","No function","Yorkshire and The Humber","200","170","27480","27570"
"Leaver CS","2022","Declared disabled","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","South West (England)","50","50","36550","33380"
"Leaver CS","2022","Declared disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","East of England","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","London","170","120","36200","31060"
"Leaver CS","2022","Declared disabled","Unknown","North East (England)","90","70","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","North West (England)","140","120","25440","24890"
"Leaver CS","2022","Declared disabled","Unknown","Northern Ireland","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Scotland","150","130","32210","27940"
"Leaver CS","2022","Declared disabled","Unknown","South East (England)","90","70","28130","26670"
"Leaver CS","2022","Declared disabled","Unknown","South West (England)","60","50","29150","22330"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Wales","60","50","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","West Midlands (England)","60","50","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Yorkshire and The Humber","90","70","28360","25040"
"Leaver CS","2022","Declared non-disabled","Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","London","160","150","41620","36980"
"Leaver CS","2022","Declared non-disabled","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","London","50","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","South West (England)","60","50","42250","38140"
"Leaver CS","2022","Declared non-disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","London","140","130","44660","40620"
"Leaver CS","2022","Declared non-disabled","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","London","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","North West (England)","40","20","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Scotland","30","20","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Debt","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","London","210","200","51840","53620"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","North East (England)","50","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","North West (England)","80","80","45020","40670"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South East (England)","60","60","37720","33300"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","South West (England)","170","160","35910","33840"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Wales","50","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Digital, Data & Technology","Yorkshire and The Humber","60","50","44360","40070"
"Leaver CS","2022","Declared non-disabled","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","London","90","80","48140","41620"
"Leaver CS","2022","Declared non-disabled","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South East (England)","50","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","London","140","140","43410","38540"
"Leaver CS","2022","Declared non-disabled","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","London","250","230","51320","51250"
"Leaver CS","2022","Declared non-disabled","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","North West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","East Midlands (England)","910","820","29140","27570"
"Leaver CS","2022","Declared non-disabled","No function","East of England","1190","1090","31030","27570"
"Leaver CS","2022","Declared non-disabled","No function","London","3160","2960","39860","32310"
"Leaver CS","2022","Declared non-disabled","No function","North East (England)","850","730","26500","21260"
"Leaver CS","2022","Declared non-disabled","No function","North West (England)","1630","1440","27830","25120"
"Leaver CS","2022","Declared non-disabled","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","No function","Scotland","710","620","26780","25600"
"Leaver CS","2022","Declared non-disabled","No function","South East (England)","1780","1610","30600","27570"
"Leaver CS","2022","Declared non-disabled","No function","South West (England)","1420","1270","30550","27570"
"Leaver CS","2022","Declared non-disabled","No function","Unknown","300","250","24030","21840"
"Leaver CS","2022","Declared non-disabled","No function","Wales","670","590","26050","21840"
"Leaver CS","2022","Declared non-disabled","No function","West Midlands (England)","1090","960","30730","27570"
"Leaver CS","2022","Declared non-disabled","No function","Yorkshire and The Humber","1240","1110","30180","27570"
"Leaver CS","2022","Declared non-disabled","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","London","110","110","55110","53470"
"Leaver CS","2022","Declared non-disabled","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Scotland","60","60","32680","28070"
"Leaver CS","2022","Declared non-disabled","Project Delivery","South East (England)","90","80","35580","35300"
"Leaver CS","2022","Declared non-disabled","Project Delivery","South West (England)","430","410","36570","34990"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","London","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","South East (England)","50","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","South West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Property","Yorkshire and The Humber","70","60","29620","22130"
"Leaver CS","2022","Declared non-disabled","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","East of England","50","50","35980","33300"
"Leaver CS","2022","Declared non-disabled","Security","London","60","60","35000","32070"
"Leaver CS","2022","Declared non-disabled","Security","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Scotland","60","60","35130","39070"
"Leaver CS","2022","Declared non-disabled","Security","South East (England)","110","110","31590","27680"
"Leaver CS","2022","Declared non-disabled","Security","South West (England)","70","70","29220","26670"
"Leaver CS","2022","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Security","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","East Midlands (England)","260","230","26480","22330"
"Leaver CS","2022","Declared non-disabled","Unknown","East of England","300","260","27580","25310"
"Leaver CS","2022","Declared non-disabled","Unknown","London","1040","820","40020","34630"
"Leaver CS","2022","Declared non-disabled","Unknown","North East (England)","510","400","25680","21680"
"Leaver CS","2022","Declared non-disabled","Unknown","North West (England)","840","710","27080","24890"
"Leaver CS","2022","Declared non-disabled","Unknown","Northern Ireland","110","90","24830","22350"
"Leaver CS","2022","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Scotland","950","830","36590","30040"
"Leaver CS","2022","Declared non-disabled","Unknown","South East (England)","580","510","28760","25960"
"Leaver CS","2022","Declared non-disabled","Unknown","South West (England)","320","300","30820","26670"
"Leaver CS","2022","Declared non-disabled","Unknown","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Wales","480","410","36710","28850"
"Leaver CS","2022","Declared non-disabled","Unknown","West Midlands (England)","320","280","27950","26670"
"Leaver CS","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","520","450","26830","24890"
"Leaver CS","2022","Undeclared","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","Wales","[c]","[c]","[c]","[c]"
