"Status","Year","Disability","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Declared non-disabled","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Grants Management","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Human Resources","160","160","37790","33300"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Human Resources","Unknown","120","120","37260","32000"
"Leaver Dept.","2021","Declared non-disabled","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Legal","80","80","55940","53640"
"Leaver Dept.","2021","Declared non-disabled","Legal","Operational Delivery","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","International Trade","50","50","48410","50700"
"Leaver Dept.","2021","Declared non-disabled","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Operational Delivery","770","740","28900","22680"
"Leaver Dept.","2021","Declared non-disabled","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Other","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Policy","600","580","44790","39600"
"Leaver Dept.","2021","Declared non-disabled","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","No function","Unknown","470","470","42720","34240"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Other","50","40","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Project Delivery","180","170","41820","38930"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Intelligence Analysis","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Operational Delivery","370","350","28850","25040"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Other","100","90","33350","29220"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Policy","240","240","48020","42410"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Project Delivery","70","70","39920","32870"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Science and Engineering","40","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Unknown","Unknown","2370","2120","32430","27570"
"Leaver Dept.","2021","Undeclared","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Operational Delivery","80","80","25760","21380"
"Leaver Dept.","2021","Undeclared","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Policy","60","60","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","No function","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Operational Delivery","30","30","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","210","190","34000","29890"
"Leaver Dept.","2021","Unknown","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Commercial","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Communications","60","60","42010","39600"
"Leaver Dept.","2021","Unknown","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Digital, Data and Technology","60","60","45190","43780"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Finance","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Grants Management","Operational Delivery","50","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Human Resources","70","70","42270","37240"
"Leaver Dept.","2021","Unknown","Human Resources","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","International Trade","70","70","43530","38540"
"Leaver Dept.","2021","Unknown","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Operational Delivery","350","330","28820","23300"
"Leaver Dept.","2021","Unknown","No function","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Policy","540","530","41830","36900"
"Leaver Dept.","2021","Unknown","No function","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Unknown","450","450","35010","32000"
"Leaver Dept.","2021","Unknown","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Project Delivery","60","60","41840","37260"
"Leaver Dept.","2021","Unknown","Project Delivery","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","1130","870","35700","31060"
"Leaver Dept.","2022","Declared disabled","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Debt","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared disabled","Finance","Commercial","[c]","[c]","[c]","[c]"
