"Status","Year","Sexual_orientation","Function_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","London","80","70","74370","68000"
"Leaver CS","2022","Unknown","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","London","80","80","45410","40600"
"Leaver CS","2022","Unknown","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Debt","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","London","90","90","45210","41860"
"Leaver CS","2022","Unknown","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","North West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","South West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Wales","50","50","33490","33020"
"Leaver CS","2022","Unknown","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","London","60","60","59090","56360"
"Leaver CS","2022","Unknown","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","East Midlands (England)","290","260","24380","20970"
"Leaver CS","2022","Unknown","No function","East of England","340","310","32360","27570"
"Leaver CS","2022","Unknown","No function","London","1440","1380","39200","31880"
"Leaver CS","2022","Unknown","No function","North East (England)","250","210","26830","21590"
"Leaver CS","2022","Unknown","No function","North West (England)","610","520","26210","24250"
"Leaver CS","2022","Unknown","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","No function","Scotland","490","420","28370","26130"
"Leaver CS","2022","Unknown","No function","South East (England)","620","550","28540","24370"
"Leaver CS","2022","Unknown","No function","South West (England)","470","420","28110","24250"
"Leaver CS","2022","Unknown","No function","Unknown","290","250","24020","21840"
"Leaver CS","2022","Unknown","No function","Wales","270","240","24520","21260"
"Leaver CS","2022","Unknown","No function","West Midlands (England)","460","410","29440","22990"
"Leaver CS","2022","Unknown","No function","Yorkshire and The Humber","440","390","28210","27570"
"Leaver CS","2022","Unknown","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","London","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","South West (England)","100","90","35110","33330"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","South East (England)","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East Midlands (England)","390","330","26750","26610"
"Leaver CS","2022","Unknown","Unknown","East of England","170","150","26310","26670"
"Leaver CS","2022","Unknown","Unknown","London","920","680","34740","31060"
"Leaver CS","2022","Unknown","Unknown","North East (England)","880","710","25740","21470"
"Leaver CS","2022","Unknown","Unknown","North West (England)","960","830","26220","22480"
"Leaver CS","2022","Unknown","Unknown","Northern Ireland","120","100","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Scotland","1290","1120","34080","28980"
"Leaver CS","2022","Unknown","Unknown","South East (England)","300","260","27270","24880"
"Leaver CS","2022","Unknown","Unknown","South West (England)","140","130","26720","26350"
"Leaver CS","2022","Unknown","Unknown","Unknown","300","260","35640","32700"
"Leaver CS","2022","Unknown","Unknown","Wales","380","320","28650","24030"
"Leaver CS","2022","Unknown","Unknown","West Midlands (England)","370","330","24650","26350"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","490","420","28090","24880"
"Leaver Dept.","2021","Heterosexual / straight","Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Analysis","London","140","140","42900","39130"
"Leaver Dept.","2021","Heterosexual / straight","Analysis","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Analysis","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Analysis","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Analysis","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Communications","London","90","90","44820","40890"
"Leaver Dept.","2021","Heterosexual / straight","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Communications","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Communications","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Debt","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","London","80","80","49940","50240"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Digital, Data & Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","London","60","60","50880","50440"
"Leaver Dept.","2021","Heterosexual / straight","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Grants Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Grants Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Grants Management","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Grants Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Grants Management","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Grants Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Grants Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","London","150","140","42460","35080"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","North East (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Legal","London","90","90","41840","34460"
"Leaver Dept.","2021","Heterosexual / straight","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Legal","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","No function","East Midlands (England)","80","80","23640","21170"
"Leaver Dept.","2021","Heterosexual / straight","No function","East of England","40","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","No function","London","1140","1110","44780","39080"
"Leaver Dept.","2021","Heterosexual / straight","No function","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","No function","North West (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","No function","Scotland","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","No function","South East (England)","130","120","29680","26530"
"Leaver Dept.","2021","Heterosexual / straight","No function","South West (England)","70","60","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","No function","Unknown","180","180","37570","32000"
"Leaver Dept.","2021","Heterosexual / straight","No function","Wales","110","110","27590","21590"
"Leaver Dept.","2021","Heterosexual / straight","No function","West Midlands (England)","150","150","22930","20460"
"Leaver Dept.","2021","Heterosexual / straight","No function","Yorkshire and The Humber","60","60","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","London","100","100","49320","45200"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","South West (England)","180","170","34780","31950"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Project Delivery","Wales","[c]","[c]","[c]","[c]"
