"Status","Year","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Leeds","LGBO","510","500","32250","28970"
"In post","2021","Leeds","Undeclared","790","730","33120","29650"
"In post","2021","Leeds","Unknown","3080","2920","32230","27570"
"In post","2021","Leicester","Heterosexual / straight","1620","1470","27340","25560"
"In post","2021","Leicester","LGBO","90","80","28200","27570"
"In post","2021","Leicester","Undeclared","230","210","27090","25560"
"In post","2021","Leicester","Unknown","670","590","25450","22350"
"In post","2021","Leicestershire CC and Rutland","Heterosexual / straight","1440","1350","29260","26810"
"In post","2021","Leicestershire CC and Rutland","LGBO","70","60","28220","27380"
"In post","2021","Leicestershire CC and Rutland","Undeclared","190","180","29130","27380"
"In post","2021","Leicestershire CC and Rutland","Unknown","320","300","28530","26700"
"In post","2021","Lewisham and Southwark","Heterosexual / straight","960","930","33120","31060"
"In post","2021","Lewisham and Southwark","LGBO","70","70","32370","31060"
"In post","2021","Lewisham and Southwark","Undeclared","140","130","35390","31060"
"In post","2021","Lewisham and Southwark","Unknown","220","200","36500","31880"
"In post","2021","Lincolnshire","Heterosexual / straight","2110","2000","27970","26670"
"In post","2021","Lincolnshire","LGBO","80","80","27340","27570"
"In post","2021","Lincolnshire","Undeclared","300","280","29250","26780"
"In post","2021","Lincolnshire","Unknown","340","310","28230","27570"
"In post","2021","Lisburn and Castlereagh","Heterosexual / straight","340","330","27420","24890"
"In post","2021","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Undeclared","40","40","[c]","[c]"
"In post","2021","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Liverpool","Heterosexual / straight","7490","6930","29010","25260"
"In post","2021","Liverpool","LGBO","360","340","28310","25040"
"In post","2021","Liverpool","Undeclared","740","680","28970","25310"
"In post","2021","Liverpool","Unknown","1650","1500","29660","25560"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","140","130","28840","27570"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","40","30","[c]","[c]"
"In post","2021","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Unknown","160","150","28570","26530"
"In post","2021","Luton","Heterosexual / straight","410","360","26310","26790"
"In post","2021","Luton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Luton","Undeclared","50","40","[c]","[c]"
"In post","2021","Luton","Unknown","80","70","25040","25730"
"In post","2021","Manchester","Heterosexual / straight","5950","5650","34360","30200"
"In post","2021","Manchester","LGBO","510","500","33130","29270"
"In post","2021","Manchester","Undeclared","760","710","33370","29500"
"In post","2021","Manchester","Unknown","1770","1660","32200","28130"
"In post","2021","Medway","Heterosexual / straight","980","940","31240","29810"
"In post","2021","Medway","LGBO","70","70","31230","31130"
"In post","2021","Medway","Undeclared","100","100","30930","29290"
"In post","2021","Medway","Unknown","260","240","30340","29290"
"In post","2021","Merton, Kingston upon Thames and Sutton","Heterosexual / straight","450","430","31650","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Merton, Kingston upon Thames and Sutton","Undeclared","60","50","32800","31060"
"In post","2021","Merton, Kingston upon Thames and Sutton","Unknown","130","120","28930","30700"
"In post","2021","Mid and East Antrim","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mid and East Antrim","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mid Kent","Heterosexual / straight","630","590","29880","29290"
"In post","2021","Mid Kent","LGBO","50","40","[c]","[c]"
"In post","2021","Mid Kent","Undeclared","90","80","32580","29750"
"In post","2021","Mid Kent","Unknown","110","110","29240","29290"
"In post","2021","Mid Lancashire","Heterosexual / straight","3560","3220","28330","25560"
"In post","2021","Mid Lancashire","LGBO","170","150","27420","25560"
"In post","2021","Mid Lancashire","Undeclared","500","440","27150","25560"
"In post","2021","Mid Lancashire","Unknown","1380","1220","25310","21440"
"In post","2021","Milton Keynes","Heterosexual / straight","1540","1470","33140","28700"
"In post","2021","Milton Keynes","LGBO","100","100","28950","27570"
"In post","2021","Milton Keynes","Undeclared","180","170","33110","30400"
"In post","2021","Milton Keynes","Unknown","390","380","30240","27850"
"In post","2021","Monmouthshire and Newport","Heterosexual / straight","3420","3200","34370","30130"
"In post","2021","Monmouthshire and Newport","LGBO","220","220","33900","29540"
"In post","2021","Monmouthshire and Newport","Undeclared","260","240","34990","30130"
"In post","2021","Monmouthshire and Newport","Unknown","1710","1590","32430","29540"
"In post","2021","Na h-Eileanan Siar","Heterosexual / straight","130","120","25920","22230"
"In post","2021","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Na h-Eileanan Siar","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Heterosexual / straight","50","50","21360","20310"
"In post","2021","Newry, Mourne and Down","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Newry, Mourne and Down","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Heterosexual / straight","540","470","26180","26620"
"In post","2021","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North and North East Lincolnshire","Undeclared","90","80","25540","26760"
"In post","2021","North and North East Lincolnshire","Unknown","160","150","24600","24880"
"In post","2021","North and West Norfolk","Heterosexual / straight","730","680","27750","27150"
"In post","2021","North and West Norfolk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North and West Norfolk","Undeclared","70","60","31100","31650"
"In post","2021","North and West Norfolk","Unknown","110","100","27990","27570"
"In post","2021","North Hampshire","Heterosexual / straight","750","710","32110","27570"
"In post","2021","North Hampshire","LGBO","30","30","[c]","[c]"
"In post","2021","North Hampshire","Undeclared","130","120","33600","27570"
"In post","2021","North Hampshire","Unknown","110","110","36810","31370"
"In post","2021","North Lanarkshire","Heterosexual / straight","1620","1410","26670","25560"
"In post","2021","North Lanarkshire","LGBO","60","60","26450","21470"
"In post","2021","North Lanarkshire","Undeclared","260","220","25410","21440"
"In post","2021","North Lanarkshire","Unknown","860","760","25460","21440"
"In post","2021","North Northamptonshire","Heterosexual / straight","340","300","25840","27570"
"In post","2021","North Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","North Northamptonshire","Undeclared","40","30","[c]","[c]"
"In post","2021","North Northamptonshire","Unknown","110","90","24740","22920"
"In post","2021","North Nottinghamshire","Heterosexual / straight","690","650","29380","27570"
"In post","2021","North Nottinghamshire","LGBO","40","40","[c]","[c]"
"In post","2021","North Nottinghamshire","Undeclared","80","80","30430","27570"
"In post","2021","North Nottinghamshire","Unknown","190","170","26770","27150"
"In post","2021","North Yorkshire CC","Heterosexual / straight","1410","1340","29530","26850"
"In post","2021","North Yorkshire CC","LGBO","60","50","29930","27570"
"In post","2021","North Yorkshire CC","Undeclared","220","210","30180","27720"
"In post","2021","North Yorkshire CC","Unknown","250","230","29440","27570"
"In post","2021","Northumberland","Heterosexual / straight","290","260","28420","27570"
"In post","2021","Northumberland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","Undeclared","50","40","[c]","[c]"
"In post","2021","Northumberland","Unknown","50","40","[c]","[c]"
"In post","2021","Norwich and East Norfolk","Heterosexual / straight","1220","1120","29310","27570"
"In post","2021","Norwich and East Norfolk","LGBO","70","60","28400","26300"
"In post","2021","Norwich and East Norfolk","Undeclared","180","160","30080","27570"
"In post","2021","Norwich and East Norfolk","Unknown","330","280","30490","27570"
"In post","2021","Nottingham","Heterosexual / straight","4950","4620","32760","28130"
"In post","2021","Nottingham","LGBO","320","310","31210","27570"
"In post","2021","Nottingham","Undeclared","690","630","31720","28200"
"In post","2021","Nottingham","Unknown","2000","1870","29450","26290"
"In post","2021","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Heterosexual / straight","2500","2480","49920","50430"
"In post","2021","Overseas","LGBO","170","170","51520","53000"
"In post","2021","Overseas","Undeclared","370","370","47650","41800"
"In post","2021","Overseas","Unknown","720","710","50960","49370"
"In post","2021","Oxfordshire","Heterosexual / straight","1890","1780","31390","28130"
"In post","2021","Oxfordshire","LGBO","100","90","32070","31300"
"In post","2021","Oxfordshire","Undeclared","280","270","33090","31180"
"In post","2021","Oxfordshire","Unknown","480","450","34510","30400"
"In post","2021","Perth and Kinross and Stirling","Heterosexual / straight","570","540","31390","29190"
"In post","2021","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Undeclared","90","80","32480","27570"
"In post","2021","Perth and Kinross and Stirling","Unknown","680","630","30460","29140"
"In post","2021","Peterborough","Heterosexual / straight","1240","1120","28230","25310"
"In post","2021","Peterborough","LGBO","40","40","[c]","[c]"
"In post","2021","Peterborough","Undeclared","200","170","28350","27030"
"In post","2021","Peterborough","Unknown","190","160","27860","26700"
"In post","2021","Plymouth","Heterosexual / straight","2060","1920","31510","27570"
"In post","2021","Plymouth","LGBO","90","90","29440","27570"
"In post","2021","Plymouth","Undeclared","310","290","33480","31740"
"In post","2021","Plymouth","Unknown","640","590","29120","27130"
"In post","2021","Portsmouth","Heterosexual / straight","2680","2510","31120","27570"
"In post","2021","Portsmouth","LGBO","110","100","28510","27570"
"In post","2021","Portsmouth","Undeclared","470","430","32030","28130"
"In post","2021","Portsmouth","Unknown","660","590","27770","21440"
"In post","2021","Powys","Heterosexual / straight","430","400","29150","27570"
"In post","2021","Powys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Powys","Undeclared","70","70","29310","26670"
"In post","2021","Powys","Unknown","40","40","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Heterosexual / straight","630","590","29400","31060"
"In post","2021","Redbridge and Waltham Forest","LGBO","30","30","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","Undeclared","90","80","28180","30200"
"In post","2021","Redbridge and Waltham Forest","Unknown","300","270","28280","30220"
"In post","2021","Sandwell","Heterosexual / straight","290","270","27340","27570"
"In post","2021","Sandwell","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","Undeclared","40","30","[c]","[c]"
"In post","2021","Sandwell","Unknown","100","90","26590","27570"
"In post","2021","Scottish Borders","Heterosexual / straight","270","250","29930","27570"
"In post","2021","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","Unknown","180","160","29040","27150"
"In post","2021","Sefton","Heterosexual / straight","3900","3580","30030","26700"
"In post","2021","Sefton","LGBO","150","150","29670","26370"
"In post","2021","Sefton","Undeclared","430","380","30910","27570"
"In post","2021","Sefton","Unknown","1570","1390","25950","21440"
"In post","2021","Sheffield","Heterosexual / straight","5110","4710","33030","29360"
"In post","2021","Sheffield","LGBO","260","250","32830","29730"
"In post","2021","Sheffield","Undeclared","610","560","32490","29360"
"In post","2021","Sheffield","Unknown","950","880","34710","29360"
"In post","2021","Shetland Islands","Heterosexual / straight","40","40","[c]","[c]"
"In post","2021","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Heterosexual / straight","870","830","29060","27570"
"In post","2021","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","Undeclared","100","90","29070","29430"
"In post","2021","Shropshire CC","Unknown","170","160","29620","27570"
"In post","2021","Solihull","Heterosexual / straight","880","810","28730","26160"
"In post","2021","Solihull","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","Undeclared","110","100","30070","27570"
"In post","2021","Solihull","Unknown","90","80","29610","27570"
"In post","2021","Somerset","Heterosexual / straight","1640","1530","30830","27570"
"In post","2021","Somerset","LGBO","60","60","28850","27570"
"In post","2021","Somerset","Undeclared","260","250","31470","29310"
"In post","2021","Somerset","Unknown","390","350","31490","27570"
"In post","2021","South and West Derbyshire","Heterosexual / straight","770","710","32620","27570"
"In post","2021","South and West Derbyshire","LGBO","50","50","29750","27880"
"In post","2021","South and West Derbyshire","Undeclared","130","120","37760","31990"
"In post","2021","South and West Derbyshire","Unknown","210","180","31470","27690"
"In post","2021","South Ayrshire","Heterosexual / straight","190","180","28290","27570"
"In post","2021","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","South Ayrshire","Undeclared","60","50","26420","26670"
