"Status","Year","Parent_department","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Transport","Female","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Female","Unknown","250","190","23170","21840"
"Leaver CS","2022","Department for Transport","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Hampshire and Isle of Wight","60","60","43370","38650"
"Leaver CS","2022","Department for Transport","Male","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Inner London - West","110","110","46160","43360"
"Leaver CS","2022","Department for Transport","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","Unknown","170","160","26460","21840"
"Leaver CS","2022","Department for Transport","Male","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Female","Bedfordshire and Hertfordshire","90","80","28190","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Berkshire, Buckinghamshire and Oxfordshire","110","90","28160","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Cheshire","50","40","25940","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Cornwall and Isles of Scilly","60","50","24230","21260"
"Leaver CS","2022","Department for Work and Pensions","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Female","Derbyshire and Nottinghamshire","170","150","27260","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Devon","100","80","24660","21260"
"Leaver CS","2022","Department for Work and Pensions","Female","Dorset and Somerset","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Female","East Anglia","150","120","25740","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","East Wales","100","80","25990","26840"
"Leaver CS","2022","Department for Work and Pensions","Female","East Yorkshire and Northern Lincolnshire","70","50","25520","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Eastern Scotland","210","170","24440","21260"
"Leaver CS","2022","Department for Work and Pensions","Female","Essex","130","120","28380","29290"
"Leaver CS","2022","Department for Work and Pensions","Female","Gloucestershire, Wiltshire and Bath/Bristol area","150","120","26450","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Greater Manchester","280","240","25820","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Hampshire and Isle of Wight","100","80","26870","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Herefordshire, Worcestershire and Warwickshire","80","60","25350","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Highlands and Islands","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Female","Inner London - East","190","170","30580","31060"
"Leaver CS","2022","Department for Work and Pensions","Female","Inner London - West","130","130","37270","31060"
"Leaver CS","2022","Department for Work and Pensions","Female","Kent","100","90","29170","29290"
"Leaver CS","2022","Department for Work and Pensions","Female","Lancashire","350","300","25500","21260"
"Leaver CS","2022","Department for Work and Pensions","Female","Leicestershire, Rutland and Northamptonshire","130","120","24830","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Lincolnshire","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Female","Merseyside","230","190","27210","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Female","North Yorkshire","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Female","Northumberland, and Tyne and Wear","420","350","25360","21260"
"Leaver CS","2022","Department for Work and Pensions","Female","Outer London - East and North East","120","110","30070","31060"
"Leaver CS","2022","Department for Work and Pensions","Female","Outer London - South","70","70","30400","31060"
"Leaver CS","2022","Department for Work and Pensions","Female","Outer London - West and North West","130","120","30690","31060"
"Leaver CS","2022","Department for Work and Pensions","Female","Shropshire and Staffordshire","100","80","25850","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","South Yorkshire","160","130","25920","23690"
"Leaver CS","2022","Department for Work and Pensions","Female","Southern Scotland","70","60","26110","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Surrey, East and West Sussex","180","160","26240","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","Tees Valley and Durham","110","80","25980","24350"
"Leaver CS","2022","Department for Work and Pensions","Female","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Female","West Central Scotland","190","150","24910","21260"
"Leaver CS","2022","Department for Work and Pensions","Female","West Midlands","240","200","25880","27570"
"Leaver CS","2022","Department for Work and Pensions","Female","West Wales and The Valleys","170","130","23990","21260"
"Leaver CS","2022","Department for Work and Pensions","Female","West Yorkshire","250","210","28400","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","Bedfordshire and Hertfordshire","50","50","29100","29290"
"Leaver CS","2022","Department for Work and Pensions","Male","Berkshire, Buckinghamshire and Oxfordshire","60","60","27960","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","Cheshire","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","Derbyshire and Nottinghamshire","110","90","26960","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","Devon","50","50","25430","21260"
"Leaver CS","2022","Department for Work and Pensions","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","East Anglia","100","90","26020","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","East Wales","60","50","27290","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","Eastern Scotland","110","100","24790","21260"
"Leaver CS","2022","Department for Work and Pensions","Male","Essex","60","50","29690","29290"
"Leaver CS","2022","Department for Work and Pensions","Male","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","27030","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","Greater Manchester","220","210","30730","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","Hampshire and Isle of Wight","60","50","27020","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","Herefordshire, Worcestershire and Warwickshire","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","Inner London - East","100","100","31870","31060"
"Leaver CS","2022","Department for Work and Pensions","Male","Inner London - West","120","120","39240","31060"
"Leaver CS","2022","Department for Work and Pensions","Male","Kent","60","60","28130","29290"
"Leaver CS","2022","Department for Work and Pensions","Male","Lancashire","240","230","25450","21260"
"Leaver CS","2022","Department for Work and Pensions","Male","Leicestershire, Rutland and Northamptonshire","70","70","24890","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","Merseyside","150","130","28330","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","Northumberland, and Tyne and Wear","310","290","27440","21260"
"Leaver CS","2022","Department for Work and Pensions","Male","Outer London - East and North East","70","70","29780","31060"
"Leaver CS","2022","Department for Work and Pensions","Male","Outer London - South","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","Outer London - West and North West","90","90","30700","31060"
"Leaver CS","2022","Department for Work and Pensions","Male","Shropshire and Staffordshire","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","South Yorkshire","120","110","28810","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","Southern Scotland","30","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","Surrey, East and West Sussex","110","100","26620","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","Tees Valley and Durham","60","50","24250","21260"
"Leaver CS","2022","Department for Work and Pensions","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Male","West Central Scotland","130","110","24370","21260"
"Leaver CS","2022","Department for Work and Pensions","Male","West Midlands","140","120","26360","27570"
"Leaver CS","2022","Department for Work and Pensions","Male","West Wales and The Valleys","100","90","25830","26120"
"Leaver CS","2022","Department for Work and Pensions","Male","West Yorkshire","210","190","30680","27570"
"Leaver CS","2022","Department of Health and Social Care","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","East Anglia","100","80","42030","37480"
"Leaver CS","2022","Department of Health and Social Care","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Essex","30","20","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Gloucestershire, Wiltshire and Bath/Bristol area","160","140","36280","28870"
"Leaver CS","2022","Department of Health and Social Care","Female","Greater Manchester","60","50","43300","36330"
"Leaver CS","2022","Department of Health and Social Care","Female","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Inner London - East","740","670","43750","40060"
"Leaver CS","2022","Department of Health and Social Care","Female","Inner London - West","340","120","46440","40650"
"Leaver CS","2022","Department of Health and Social Care","Female","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Northumberland, and Tyne and Wear","90","80","41170","37320"
"Leaver CS","2022","Department of Health and Social Care","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Outer London - West and North West","90","80","38480","32650"
"Leaver CS","2022","Department of Health and Social Care","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Surrey, East and West Sussex","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Female","West Midlands","110","90","43450","37490"
"Leaver CS","2022","Department of Health and Social Care","Female","West Yorkshire","250","170","32190","28590"
"Leaver CS","2022","Department of Health and Social Care","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","East Anglia","40","30","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Gloucestershire, Wiltshire and Bath/Bristol area","70","70","31890","23530"
"Leaver CS","2022","Department of Health and Social Care","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Inner London - East","320","310","49910","41020"
"Leaver CS","2022","Department of Health and Social Care","Male","Inner London - West","240","80","50650","47070"
"Leaver CS","2022","Department of Health and Social Care","Male","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Outer London - West and North West","60","50","36830","32330"
"Leaver CS","2022","Department of Health and Social Care","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Male","West Yorkshire","120","70","37670","32040"
"Leaver CS","2022","Estyn","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Female","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","Male","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","Inner London - West","120","30","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Female","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","Inner London - West","150","40","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","Southern Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Foreign, Commonwealth and Development Office","Male","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","Tees Valley and Durham","30","20","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Female","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Devon","40","40","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","HM Land Registry","Male","Tees Valley and Durham","[c]","[c]","[c]","[c]"
