"Status","Year","Age","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office for Standards in Education, Children's Services and Skills","White","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Office of the Secretary of State for Wales","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Scottish Government","Unknown","100","80","37860","35000"
"Leaver CS","2022","60-64","Scottish Government","White","190","160","45520","37520"
"Leaver CS","2022","60-64","The National Archives","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","The National Archives","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Export Finance","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Statistics Authority","White","40","30","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","UK Supreme Court","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Welsh Government","White","60","50","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Attorney General's Departments","White","40","30","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Cabinet Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Business, Energy and Industrial Strategy","White","50","40","36180","30390"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Education","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Environment, Food and Rural Affairs","White","50","40","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Levelling Up, Housing and Communities","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Transport","White","140","100","28750","26780"
"Leaver CS","2022","65+","Department for Work and Pensions","Asian","40","30","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department for Work and Pensions","Undeclared","60","40","26140","26360"
"Leaver CS","2022","65+","Department for Work and Pensions","Unknown","50","40","28310","21260"
"Leaver CS","2022","65+","Department for Work and Pensions","White","1020","700","25890","26120"
"Leaver CS","2022","65+","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Department of Health and Social Care","White","100","80","49860","40560"
"Leaver CS","2022","65+","Estyn","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Estyn","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Foreign, Commonwealth and Development Office","White","30","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Land Registry","White","40","30","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","Unknown","130","90","[c]","[c]"
"Leaver CS","2022","65+","HM Revenue and Customs","White","480","330","30020","27000"
"Leaver CS","2022","65+","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","HM Treasury","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Asian","30","20","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Home Office","White","180","130","27380","25630"
"Leaver CS","2022","65+","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Defence","Unknown","50","50","34700","32250"
"Leaver CS","2022","65+","Ministry of Defence","White","670","590","30450","26890"
"Leaver CS","2022","65+","Ministry of Justice","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","Unknown","90","70","[c]","[c]"
"Leaver CS","2022","65+","Ministry of Justice","White","700","500","24700","20970"
"Leaver CS","2022","65+","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","National Crime Agency","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office for Standards in Education, Children's Services and Skills","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Office of the Secretary of State for Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Scottish Government","Unknown","60","40","32020","30450"
"Leaver CS","2022","65+","Scottish Government","White","110","90","36820","30870"
"Leaver CS","2022","65+","The National Archives","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","The National Archives","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Export Finance","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","UK Statistics Authority","White","70","40","24330","20350"
"Leaver CS","2022","65+","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Welsh Government","White","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Business, Energy and Industrial Strategy","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Department for Work and Pensions","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Ministry of Defence","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
