"Status","Year","Responsibility_level","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","London","50","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","East of England","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","London","90","80","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","North West (England)","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","South East (England)","60","60","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","South West (England)","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","430","380","36010","33270"
"Leaver CS","2022","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","West Midlands (England)","30","20","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","East Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","London","130","120","23720","23670"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","North East (England)","100","100","20860","21010"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","North West (England)","120","120","21010","21010"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","Scotland","70","60","20490","20920"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","South East (England)","70","70","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","Wales","90","90","20700","21010"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","West Midlands (England)","110","110","20220","19930"
"Leaver Dept.","2021","AA/AO","Heterosexual / straight","Yorkshire and The Humber","60","60","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","East Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","London","80","70","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","North East (England)","160","150","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","North West (England)","240","230","20630","20470"
"Leaver Dept.","2021","AA/AO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Scotland","150","150","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","South East (England)","50","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Wales","100","100","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","West Midlands (England)","100","90","[c]","[c]"
"Leaver Dept.","2021","AA/AO","Unknown","Yorkshire and The Humber","70","70","[c]","[c]"
"Leaver Dept.","2021","EO","Heterosexual / straight","East Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","Heterosexual / straight","East of England","40","30","[c]","[c]"
"Leaver Dept.","2021","EO","Heterosexual / straight","London","450","440","28530","28050"
"Leaver Dept.","2021","EO","Heterosexual / straight","North East (England)","80","80","26290","27570"
"Leaver Dept.","2021","EO","Heterosexual / straight","North West (England)","200","180","26060","26670"
"Leaver Dept.","2021","EO","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Heterosexual / straight","Scotland","70","70","26410","27570"
"Leaver Dept.","2021","EO","Heterosexual / straight","South East (England)","60","60","27400","27570"
"Leaver Dept.","2021","EO","Heterosexual / straight","South West (England)","120","110","24470","25660"
"Leaver Dept.","2021","EO","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Heterosexual / straight","Wales","70","70","25990","26780"
"Leaver Dept.","2021","EO","Heterosexual / straight","West Midlands (England)","90","80","24650","24500"
"Leaver Dept.","2021","EO","Heterosexual / straight","Yorkshire and The Humber","100","90","26360","27240"
"Leaver Dept.","2021","EO","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","London","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","London","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","London","260","210","28520","28170"
"Leaver Dept.","2021","EO","Unknown","North East (England)","70","70","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","North West (England)","100","100","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Scotland","100","90","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Wales","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","West Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","EO","Unknown","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","London","840","810","58160","56150"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","South West (England)","90","90","54780","54240"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Heterosexual / straight","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","London","90","90","56090","54650"
"Leaver Dept.","2021","G6/G7","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","London","130","130","58290","56150"
"Leaver Dept.","2021","G6/G7","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","London","560","460","56860","54700"
"Leaver Dept.","2021","G6/G7","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","North West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Overseas","40","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Yorkshire and The Humber","30","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Heterosexual / straight","London","150","150","90320","80280"
"Leaver Dept.","2021","SCS","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","London","90","70","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","East Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","East of England","50","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","London","1180","1160","36810","35430"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","North East (England)","60","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","North West (England)","110","110","34320","32530"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","Scotland","60","60","35850","34700"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","South East (England)","80","80","34170","33300"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","South West (England)","240","230","32840","32710"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","Unknown","170","170","32910","32000"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","Wales","110","110","35300","34800"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","West Midlands (England)","70","70","33080","31490"
"Leaver Dept.","2021","SEO/HEO","Heterosexual / straight","Yorkshire and The Humber","100","100","34690","33300"
"Leaver Dept.","2021","SEO/HEO","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","London","140","140","35840","34700"
"Leaver Dept.","2021","SEO/HEO","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","London","120","120","38000","37280"
"Leaver Dept.","2021","SEO/HEO","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","London","870","710","36440","35070"
"Leaver Dept.","2021","SEO/HEO","Unknown","North East (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","North West (England)","110","100","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","South East (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","South West (England)","80","70","34430","33890"
"Leaver Dept.","2021","SEO/HEO","Unknown","Unknown","350","350","31100","32000"
"Leaver Dept.","2021","SEO/HEO","Unknown","Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","Unknown","Yorkshire and The Humber","100","90","34690","35310"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","LGBO","London","[c]","[c]","[c]","[c]"
