"Status","Year","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Cabinet Office","40","40","[c]","[c]"
"Leaver Dept.","2021","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Department for Work and Pensions","80","80","31230","27570"
"Leaver Dept.","2021","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver Dept.","2021","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Home Office","60","50","32870","28670"
"Leaver Dept.","2021","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Ministry of Justice","90","80","29290","26410"
"Leaver Dept.","2021","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cabinet Office","50","50","42110","34240"
"Leaver Dept.","2021","Mixed","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department for Work and Pensions","30","30","[c]","[c]"
"Leaver Dept.","2021","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Revenue and Customs","30","30","[c]","[c]"
"Leaver Dept.","2021","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Home Office","40","40","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ministry of Justice","40","40","[c]","[c]"
"Leaver Dept.","2021","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cabinet Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Department for Work and Pensions","60","60","29060","27570"
"Leaver Dept.","2021","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Home Office","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Defence","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Ministry of Justice","50","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","United Kingdom Statistics Authority","60","60","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Attorney General's Departments","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cabinet Office","570","570","36570","32000"
"Leaver Dept.","2021","Unknown","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Business, Energy and Industrial Strategy","150","130","39020","34240"
"Leaver Dept.","2021","Unknown","Department for Digital, Culture, Media and Sport","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department for Education","60","50","42230","37100"
"Leaver Dept.","2021","Unknown","Department for Environment, Food and Rural Affairs","540","520","38350","34810"
"Leaver Dept.","2021","Unknown","Department for International Trade","100","100","41420","38540"
"Leaver Dept.","2021","Unknown","Department for Transport","80","80","34870","34330"
"Leaver Dept.","2021","Unknown","Department for Work and Pensions","180","170","30460","27570"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","150","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Foreign, Commonwealth and Development Office","110","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","HM Revenue and Customs","640","620","[c]","[c]"
"Leaver Dept.","2021","Unknown","Home Office","80","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Ministry of Defence","90","90","39590","40580"
"Leaver Dept.","2021","Unknown","Ministry of Housing, Communities and Local Government","60","60","42880","42880"
"Leaver Dept.","2021","Unknown","Ministry of Justice","190","190","32460","30010"
"Leaver Dept.","2021","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Scottish Government","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Attorney General's Departments","110","110","45030","50250"
"Leaver Dept.","2021","White","Cabinet Office","620","610","42690","34550"
"Leaver Dept.","2021","White","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for Business, Energy and Industrial Strategy","330","310","46160","40220"
"Leaver Dept.","2021","White","Department for Digital, Culture, Media and Sport","120","120","51170","50640"
"Leaver Dept.","2021","White","Department for Education","150","140","44880","40510"
"Leaver Dept.","2021","White","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Department for International Trade","110","110","45550","38540"
"Leaver Dept.","2021","White","Department for Transport","250","240","37630","34330"
"Leaver Dept.","2021","White","Department for Work and Pensions","930","890","30530","27570"
"Leaver Dept.","2021","White","Department of Health and Social Care","50","40","[c]","[c]"
"Leaver Dept.","2021","White","ESTYN","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Foreign, Commonwealth and Development Office","190","50","52050","51730"
"Leaver Dept.","2021","White","HM Revenue and Customs","780","750","[c]","[c]"
"Leaver Dept.","2021","White","HM Treasury","110","110","[c]","[c]"
"Leaver Dept.","2021","White","Home Office","710","680","35910","29860"
"Leaver Dept.","2021","White","Ministry of Defence","640","630","37390","33300"
"Leaver Dept.","2021","White","Ministry of Housing, Communities and Local Government","220","210","41230","34010"
"Leaver Dept.","2021","White","Ministry of Justice","790","770","33820","28410"
"Leaver Dept.","2021","White","National Crime Agency","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Office for Standards in Education","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Office of Gas and Electricity Markets","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Scotland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Scottish Government","40","40","[c]","[c]"
"Leaver Dept.","2021","White","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","United Kingdom Statistics Authority","80","70","37960","36030"
"Leaver Dept.","2021","White","Wales Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Attorney General's Departments","40","40","[c]","[c]"
"Leaver Dept.","2022","Asian","Cabinet Office","100","100","43230","35590"
"Leaver Dept.","2022","Asian","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Business, Energy and Industrial Strategy","90","80","41110","35680"
"Leaver Dept.","2022","Asian","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Education","60","60","37190","36500"
"Leaver Dept.","2022","Asian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Levelling Up, Housing and Communities","40","30","[c]","[c]"
"Leaver Dept.","2022","Asian","Department for Transport","50","50","41050","35430"
"Leaver Dept.","2022","Asian","Department for Work and Pensions","440","430","29130","27570"
"Leaver Dept.","2022","Asian","Department of Health and Social Care","850","750","41100","32650"
"Leaver Dept.","2022","Asian","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Revenue and Customs","120","110","[c]","[c]"
"Leaver Dept.","2022","Asian","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Home Office","180","170","33400","28850"
"Leaver Dept.","2022","Asian","Ministry of Defence","70","70","35940","37000"
"Leaver Dept.","2022","Asian","Ministry of Justice","220","210","28510","23720"
"Leaver Dept.","2022","Asian","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Cabinet Office","60","60","40530","35070"
"Leaver Dept.","2022","Black","Chancellor's other departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Charity Commission","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Education","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Transport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Department for Work and Pensions","210","200","29720","29290"
"Leaver Dept.","2022","Black","Department of Health and Social Care","510","460","39010","32650"
"Leaver Dept.","2022","Black","Estyn","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Foreign, Commonwealth and Development Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","HM Revenue and Customs","50","50","[c]","[c]"
"Leaver Dept.","2022","Black","HM Treasury","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Home Office","70","70","36240","33290"
"Leaver Dept.","2022","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Ministry of Justice","120","110","31320","30210"
"Leaver Dept.","2022","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Northern Ireland Office","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of the Secretary of State for Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Scottish Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","The National Archives","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","UK Statistics Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Black","Welsh Government","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Mixed","Cabinet Office","40","40","[c]","[c]"
