"Status","Year","Parent_department","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","North West (England)","White","40","40","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Wales","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","London","White","100","90","52850","46250"
"Leaver CS","2022","Office of Gas and Electricity Markets","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Scotland","White","70","70","36380","32480"
"Leaver CS","2022","Office of Gas and Electricity Markets","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Gas and Electricity Markets","Wales","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Qualifications and Examinations Regulation","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","London","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of Rail and Road","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","London","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Scotland","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","London","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Office of the Secretary of State for Wales","Wales","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","London","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scotland","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Scottish Government","Scotland","Unknown","600","540","32380","27940"
"Leaver CS","2022","Scottish Government","Scotland","White","760","680","37960","34600"
"Leaver CS","2022","Scottish Government","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Government","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","The National Archives","London","White","50","40","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Export Finance","London","White","30","30","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","London","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","South East (England)","Undeclared","60","40","24060","20350"
"Leaver CS","2022","UK Statistics Authority","South East (England)","White","240","180","25800","20350"
"Leaver CS","2022","UK Statistics Authority","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Statistics Authority","Wales","Undeclared","70","60","26950","21700"
"Leaver CS","2022","UK Statistics Authority","Wales","White","120","110","34040","30210"
"Leaver CS","2022","UK Supreme Court","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","UK Supreme Court","London","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","Wales","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Water Services Regulation Authority","West Midlands (England)","White","30","30","[c]","[c]"
"Leaver CS","2022","Welsh Government","London","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","London","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","London","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Welsh Government","Wales","White","220","190","42890","37410"
"Leaver Dept.","2021","Attorney General's Departments","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","London","White","80","80","47140","50830"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","North West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Attorney General's Departments","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
