"Status","Year","Region_ITL2","Responsibility_level","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Kent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","Heterosexual / straight","380","340","21070","21260"
"Leaver CS","2022","Lancashire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","Unknown","260","220","20970","21260"
"Leaver CS","2022","Lancashire","EO","Heterosexual / straight","120","100","27400","27570"
"Leaver CS","2022","Lancashire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","EO","Unknown","80","60","27200","27570"
"Leaver CS","2022","Lancashire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","Heterosexual / straight","70","60","37070","35310"
"Leaver CS","2022","Lancashire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Heterosexual / straight","280","250","20690","21010"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Undeclared","30","20","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","AA/AO","Unknown","240","210","20360","20970"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Heterosexual / straight","110","100","27410","27570"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","EO","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Leicestershire, Rutland and Northamptonshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","AA/AO","Heterosexual / straight","110","100","20540","20970"
"Leaver CS","2022","Lincolnshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","EO","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2022","Lincolnshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","SEO/HEO","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Lincolnshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lincolnshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","AA/AO","Heterosexual / straight","290","240","21060","21260"
"Leaver CS","2022","Merseyside","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","AA/AO","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Merseyside","AA/AO","Unknown","290","250","20720","21010"
"Leaver CS","2022","Merseyside","EO","Heterosexual / straight","220","190","26290","26160"
"Leaver CS","2022","Merseyside","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","EO","Undeclared","30","20","[c]","[c]"
"Leaver CS","2022","Merseyside","EO","Unknown","120","100","26350","27570"
"Leaver CS","2022","Merseyside","G6/G7","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","Merseyside","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","G6/G7","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Merseyside","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SEO/HEO","Heterosexual / straight","100","90","37290","37450"
"Leaver CS","2022","Merseyside","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","SEO/HEO","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Merseyside","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merseyside","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","AA/AO","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","EO","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Eastern Scotland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","AA/AO","Heterosexual / straight","100","90","22820","21170"
"Leaver CS","2022","North Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","EO","Heterosexual / straight","80","70","28170","27570"
"Leaver CS","2022","North Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SEO/HEO","Heterosexual / straight","60","50","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","Heterosexual / straight","60","50","21400","21430"
"Leaver CS","2022","Northern Ireland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","AA/AO","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","EO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AA/AO","Heterosexual / straight","370","330","21060","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AA/AO","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AA/AO","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","AA/AO","Unknown","650","510","21190","21260"
"Leaver CS","2022","Northumberland, and Tyne and Wear","EO","Heterosexual / straight","150","130","26810","27570"
"Leaver CS","2022","Northumberland, and Tyne and Wear","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","EO","Unknown","190","160","27110","27570"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G6/G7","Heterosexual / straight","60","50","56660","55610"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","G6/G7","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","Heterosexual / straight","120","110","36030","34290"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","SEO/HEO","Unknown","110","100","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland, and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","AA/AO","Heterosexual / straight","90","80","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","AA/AO","Unknown","70","70","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","EO","Heterosexual / straight","120","110","31000","31060"
"Leaver CS","2022","Outer London - East and North East","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","EO","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","AA/AO","Heterosexual / straight","110","90","24070","25110"
"Leaver CS","2022","Outer London - South","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","AA/AO","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Outer London - South","EO","Heterosexual / straight","150","140","30210","30600"
"Leaver CS","2022","Outer London - South","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","EO","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Outer London - South","G6/G7","Heterosexual / straight","50","40","[c]","[c]"
"Leaver CS","2022","Outer London - South","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SEO/HEO","Heterosexual / straight","100","100","39640","37750"
"Leaver CS","2022","Outer London - South","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","SEO/HEO","Unknown","70","70","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","AA/AO","Heterosexual / straight","120","100","23400","23770"
"Leaver CS","2022","Outer London - West and North West","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","AA/AO","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","AA/AO","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","EO","Heterosexual / straight","270","240","30170","31060"
"Leaver CS","2022","Outer London - West and North West","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","EO","Undeclared","50","40","29920","30870"
"Leaver CS","2022","Outer London - West and North West","EO","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SEO/HEO","Heterosexual / straight","110","100","36420","35400"
"Leaver CS","2022","Outer London - West and North West","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO/HEO","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Overseas","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","SEO/HEO","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","AA/AO","Heterosexual / straight","230","200","20790","20970"
"Leaver CS","2022","Shropshire and Staffordshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","AA/AO","Unknown","130","120","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","EO","Heterosexual / straight","130","120","27500","27570"
"Leaver CS","2022","Shropshire and Staffordshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","EO","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","SCS","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","SCS","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","SEO/HEO","Heterosexual / straight","60","60","37670","34800"
"Leaver CS","2022","Shropshire and Staffordshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","SEO/HEO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","AA/AO","Heterosexual / straight","230","200","21190","21260"
"Leaver CS","2022","South Yorkshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","AA/AO","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","South Yorkshire","EO","Heterosexual / straight","110","100","27180","27570"
"Leaver CS","2022","South Yorkshire","EO","LGBO","[c]","[c]","[c]","[c]"
