"Status","Year","Disability","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North West (England)","White","150","120","24610","21380"
"Leaver CS","2022","Undeclared","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scotland","White","70","60","31990","27200"
"Leaver CS","2022","Undeclared","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Undeclared","60","50","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South East (England)","White","230","200","28250","26470"
"Leaver CS","2022","Undeclared","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","Undeclared","70","60","35080","35750"
"Leaver CS","2022","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","South West (England)","White","120","100","30320","29080"
"Leaver CS","2022","Undeclared","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Wales","White","100","90","29770","27510"
"Leaver CS","2022","Undeclared","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","West Midlands (England)","White","90","80","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Yorkshire and The Humber","White","110","90","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Unknown","410","370","24590","21260"
"Leaver CS","2022","Unknown","East Midlands (England)","White","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Unknown","320","300","28120","26130"
"Leaver CS","2022","Unknown","East of England","White","130","120","39970","37850"
"Leaver CS","2022","Unknown","London","Asian","150","140","38590","32640"
"Leaver CS","2022","Unknown","London","Black","70","70","37160","33330"
"Leaver CS","2022","Unknown","London","Mixed","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Undeclared","100","90","44820","40790"
"Leaver CS","2022","Unknown","London","Unknown","2110","1770","39530","31880"
"Leaver CS","2022","Unknown","London","White","440","360","48460","41650"
"Leaver CS","2022","Unknown","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Unknown","460","410","26750","22010"
"Leaver CS","2022","Unknown","North East (England)","White","110","90","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Unknown","730","680","27610","24880"
"Leaver CS","2022","Unknown","North West (England)","White","200","180","36160","33420"
"Leaver CS","2022","Unknown","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Unknown","950","870","31490","27230"
"Leaver CS","2022","Unknown","Scotland","White","290","260","35860","33560"
"Leaver CS","2022","Unknown","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Undeclared","60","50","26420","21010"
"Leaver CS","2022","Unknown","South East (England)","Unknown","620","580","28500","24880"
"Leaver CS","2022","Unknown","South East (England)","White","220","190","29870","23770"
"Leaver CS","2022","Unknown","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Unknown","520","500","28650","25000"
"Leaver CS","2022","Unknown","South West (England)","White","190","180","36790","33300"
"Leaver CS","2022","Unknown","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","680","550","35400","31990"
"Leaver CS","2022","Unknown","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Wales","Undeclared","60","60","27130","23050"
"Leaver CS","2022","Unknown","Wales","Unknown","330","310","28020","24140"
"Leaver CS","2022","Unknown","Wales","White","80","70","34210","27570"
"Leaver CS","2022","Unknown","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands (England)","Unknown","460","440","26750","21840"
"Leaver CS","2022","Unknown","West Midlands (England)","White","120","110","45950","39030"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Unknown","660","560","30600","26300"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","White","150","110","34040","32100"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Asian","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","London","White","270","260","44170","38970"
"Leaver Dept.","2021","Declared disabled","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North East (England)","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","North West (England)","White","90","80","31560","27570"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Scotland","White","50","40","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South East (England)","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","South West (England)","White","70","70","32520","30660"
"Leaver Dept.","2021","Declared disabled","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Unknown","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Wales","White","40","30","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","West Midlands (England)","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared disabled","Yorkshire and The Humber","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East Midlands (England)","White","110","110","26560","21950"
"Leaver Dept.","2021","Declared non-disabled","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","East of England","White","100","90","32510","29420"
"Leaver Dept.","2021","Declared non-disabled","London","Asian","430","410","39500","34550"
"Leaver Dept.","2021","Declared non-disabled","London","Black","250","240","36800","34030"
"Leaver Dept.","2021","Declared non-disabled","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Mixed","160","150","42550","36720"
"Leaver Dept.","2021","Declared non-disabled","London","Other ethnicity","40","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","London","Undeclared","80","70","42120","36820"
"Leaver Dept.","2021","Declared non-disabled","London","Unknown","110","100","46680","45200"
"Leaver Dept.","2021","Declared non-disabled","London","White","2020","1890","47230","42220"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North East (England)","White","350","330","26910","24700"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Asian","80","80","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","North West (England)","White","510","480","29850","26950"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Northern Ireland","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Overseas","White","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","Scotland","White","330","320","30060","27570"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South East (England)","White","210","200","33510","29290"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Declared non-disabled","South West (England)","Black","[c]","[c]","[c]","[c]"
