"Status","Year","Sexual_orientation","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Heterosexual / straight","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Bridgend and Neath Port Talbot","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Bridgend and Neath Port Talbot","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Brighton and Hove","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Brighton and Hove","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Bristol, City of","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Bristol, City of","Declared non-disabled","230","210","33480","27570"
"Leaver CS","2022","Heterosexual / straight","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Bromley","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Bromley","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Buckinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Buckinghamshire","Declared non-disabled","120","110","32490","28000"
"Leaver CS","2022","Heterosexual / straight","Buckinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Caithness and Sutherland, and Ross and Cromarty","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Caithness and Sutherland, and Ross and Cromarty","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Calderdale and Kirklees","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Calderdale and Kirklees","Declared non-disabled","70","60","27160","27570"
"Leaver CS","2022","Heterosexual / straight","Calderdale and Kirklees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cambridgeshire CC","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cambridgeshire CC","Declared non-disabled","230","220","38180","30460"
"Leaver CS","2022","Heterosexual / straight","Cambridgeshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cambridgeshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Camden and City of London","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Camden and City of London","Declared non-disabled","80","70","37840","31060"
"Leaver CS","2022","Heterosexual / straight","Camden and City of London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cardiff and Vale of Glamorgan","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cardiff and Vale of Glamorgan","Declared non-disabled","280","250","34760","27570"
"Leaver CS","2022","Heterosexual / straight","Cardiff and Vale of Glamorgan","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Causeway Coast and Glens","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Causeway Coast and Glens","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Causeway Coast and Glens","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Central Bedfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Central Bedfordshire","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Central Bedfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Central Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Central Hampshire","Declared non-disabled","180","170","33030","29250"
"Leaver CS","2022","Heterosexual / straight","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Central Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Central Valleys","Declared non-disabled","60","50","31680","27570"
"Leaver CS","2022","Heterosexual / straight","Central Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cheshire East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cheshire East","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cheshire East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cheshire West and Chester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cheshire West and Chester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Chorley and West Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Chorley and West Lancashire","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","City of Edinburgh","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","City of Edinburgh","Declared non-disabled","200","190","43630","36130"
"Leaver CS","2022","Heterosexual / straight","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","City of Edinburgh","Unknown","50","50","39790","35240"
"Leaver CS","2022","Heterosexual / straight","Clackmannanshire and Fife","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Clackmannanshire and Fife","Declared non-disabled","60","60","27830","27570"
"Leaver CS","2022","Heterosexual / straight","Clackmannanshire and Fife","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Conwy and Denbighshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Conwy and Denbighshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Declared non-disabled","100","80","26720","21260"
"Leaver CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Coventry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Coventry","Declared non-disabled","80","80","39130","33300"
"Leaver CS","2022","Heterosexual / straight","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Coventry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Croydon","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Croydon","Declared non-disabled","280","260","37230","31060"
"Leaver CS","2022","Heterosexual / straight","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Darlington","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Derby","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Derby","Declared non-disabled","60","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Derby","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Derry City and Strabane","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Derry City and Strabane","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Devon CC","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Devon CC","Declared non-disabled","260","240","30710","27570"
"Leaver CS","2022","Heterosexual / straight","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Dorset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Dorset","Declared non-disabled","130","120","30830","27130"
"Leaver CS","2022","Heterosexual / straight","Dorset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Dorset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Dudley","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Dudley","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Dudley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Dumfries and Galloway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Dumfries and Galloway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Durham","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Durham","Declared non-disabled","200","160","25710","21680"
"Leaver CS","2022","Heterosexual / straight","Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Ealing","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Ealing","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Cumbria","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Declared non-disabled","100","80","31920","27570"
"Leaver CS","2022","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Kent","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Kent","Declared non-disabled","110","90","28940","25120"
"Leaver CS","2022","Heterosexual / straight","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Lothian and Midlothian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Lothian and Midlothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Merseyside","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Riding of Yorkshire","Declared non-disabled","120","110","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Riding of Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Surrey","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Sussex CC","Declared non-disabled","120","110","24650","21260"
"Leaver CS","2022","Heterosexual / straight","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Enfield","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Essex Haven Gateway","Declared non-disabled","80","70","30020","29290"
"Leaver CS","2022","Heterosexual / straight","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Essex Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Essex Thames Gateway","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Essex Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Falkirk","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Falkirk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Fermanagh and Omagh","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Fermanagh and Omagh","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Flintshire and Wrexham","Declared non-disabled","170","160","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Flintshire and Wrexham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Glasgow City","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Glasgow City","Declared non-disabled","270","250","30270","27300"
"Leaver CS","2022","Heterosexual / straight","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Glasgow City","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Gloucestershire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Gloucestershire CC","Declared non-disabled","70","60","32300","27570"
"Leaver CS","2022","Heterosexual / straight","Gloucestershire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Gloucestershire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester North East","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester North West","Declared non-disabled","90","80","24600","21260"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester South East","Declared non-disabled","60","60","25080","21260"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester South West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester South West","Declared non-disabled","110","100","30850","27570"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Gwent Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Gwent Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Gwynedd","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Gwynedd","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hackney and Newham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hackney and Newham","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hackney and Newham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Haringey and Islington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Haringey and Islington","Declared non-disabled","90","80","28130","29690"
"Leaver CS","2022","Heterosexual / straight","Haringey and Islington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Harrow and Hillingdon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Harrow and Hillingdon","Declared non-disabled","120","100","31150","31060"
"Leaver CS","2022","Heterosexual / straight","Harrow and Hillingdon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hartlepool and Stockton-on-Tees","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hartlepool and Stockton-on-Tees","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hartlepool and Stockton-on-Tees","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Heart of Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Heart of Essex","Declared non-disabled","90","80","35880","29700"
"Leaver CS","2022","Heterosexual / straight","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Herefordshire, County of","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Herefordshire, County of","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Herefordshire, County of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hertfordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hertfordshire CC","Declared non-disabled","160","150","33430","29290"
"Leaver CS","2022","Heterosexual / straight","Hertfordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hertfordshire CC","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hounslow and Richmond upon Thames","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hounslow and Richmond upon Thames","Declared non-disabled","130","120","29700","29080"
"Leaver CS","2022","Heterosexual / straight","Hounslow and Richmond upon Thames","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Inverclyde, East Renfrewshire, and Renfrewshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Inverclyde, East Renfrewshire, and Renfrewshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Inverclyde, East Renfrewshire, and Renfrewshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Inverness and Nairn, Moray, and Badenoch and Strathspey","Declared non-disabled","50","50","27440","26530"
"Leaver CS","2022","Heterosexual / straight","Inverness and Nairn, Moray, and Badenoch and Strathspey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Isle of Anglesey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Isle of Anglesey","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Isle of Anglesey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Isle of Wight","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Kensington & Chelsea and Hammersmith & Fulham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Kent Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Kent Thames Gateway","Declared non-disabled","90","90","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Kent Thames Gateway","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Kingston upon Hull, City of","Declared disabled","[c]","[c]","[c]","[c]"
