"Status","Year","Organisation","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Valuation Office Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Valuation Office Agency","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Vehicle Certification Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinary Medicines Directorate","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","East Wales","80","70","45180","37410"
"Leaver CS","2021","Welsh Government (excl. agencies)","Wales","West Wales and The Valleys","60","50","39890","36500"
"Leaver CS","2021","Welsh Revenue Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Revenue Authority","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wilton Park","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Accountant in Bankruptcy","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South East (England)","Surrey, East and West Sussex","60","60","31450","24370"
"Leaver CS","2022","Animal and Plant Health Agency","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Animal and Plant Health Agency","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Office","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","London","Inner London - East","120","120","56280","54700"
"Leaver CS","2022","Cabinet Office (excl. agencies)","London","Inner London - West","360","360","51490","43890"
"Leaver CS","2022","Cabinet Office (excl. agencies)","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Unknown","Unknown","90","90","50940","40600"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","North Yorkshire","40","40","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","East of England","East Anglia","40","40","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","Merseyside","40","40","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Companies House","Wales","East Wales","80","70","30490","24500"
"Leaver CS","2022","Competition and Markets Authority","London","Inner London - East","90","90","53200","54190"
"Leaver CS","2022","Competition and Markets Authority","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Criminal Injuries Compensation Authority","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Commercial Service","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Office and Procurator Fiscal Service","Scotland","West Central Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","East of England","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","Inner London - West","110","100","44560","53050"
"Leaver CS","2022","Crown Prosecution Service","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","West Midlands (England)","West Midlands","30","30","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Crown Prosecution Service","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Electronics and Components Agency","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","South East (England)","Hampshire and Isle of Wight","40","30","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","630","600","35320","31950"
"Leaver CS","2022","Defence Equipment and Support","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Equipment and Support","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","South East (England)","Hampshire and Isle of Wight","80","70","41530","39890"
"Leaver CS","2022","Defence Science and Technology Laboratory","South East (England)","Kent","40","30","[c]","[c]"
"Leaver CS","2022","Defence Science and Technology Laboratory","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","190","180","34680","32330"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Inner London - West","280","270","47260","40220"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Inner London - West","150","140","42480","36520"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","London","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","London","Inner London - West","150","150","43000","36660"
"Leaver CS","2022","Department for Education (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","North West (England)","Greater Manchester","70","70","38170","36500"
"Leaver CS","2022","Department for Education (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","West Midlands (England)","West Midlands","40","40","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","South Yorkshire","50","40","[c]","[c]"
"Leaver CS","2022","Department for Education (excl. agencies)","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Inner London - West","230","230","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
