"Status","Year","Region_ITL3","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Manchester","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","HM Revenue and Customs","Female","40","30","[c]","[c]"
"Leaver CS","2022","Manchester","HM Revenue and Customs","Male","60","50","[c]","[c]"
"Leaver CS","2022","Manchester","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Ministry of Justice","Female","80","70","[c]","[c]"
"Leaver CS","2022","Manchester","Ministry of Justice","Male","90","80","[c]","[c]"
"Leaver CS","2022","Manchester","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Office of Rail and Road","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Manchester","Office of Rail and Road","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Ministry of Justice","Female","50","50","[c]","[c]"
"Leaver CS","2022","Medway","Ministry of Justice","Male","60","60","[c]","[c]"
"Leaver CS","2022","Medway","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medway","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Merton, Kingston upon Thames and Sutton","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid and East Antrim","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Ministry of Justice","Female","60","50","[c]","[c]"
"Leaver CS","2022","Mid Kent","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Kent","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Department for Work and Pensions","Female","80","60","23070","21260"
"Leaver CS","2022","Mid Lancashire","Department for Work and Pensions","Male","40","40","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","HM Revenue and Customs","Female","80","60","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","HM Revenue and Customs","Male","40","30","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Ministry of Justice","Female","50","40","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Ministry of Justice","Male","50","50","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Mid Lancashire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Foreign, Commonwealth and Development Office","Male","40","30","[c]","[c]"
"Leaver CS","2022","Milton Keynes","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Ministry of Justice","Female","70","70","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Ministry of Justice","Male","90","90","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Milton Keynes","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Charity Commission","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Charity Commission","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Department for Business, Energy and Industrial Strategy","Male","40","40","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Ministry of Justice","Female","30","30","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","UK Statistics Authority","Female","80","70","29300","24240"
"Leaver CS","2022","Monmouthshire and Newport","UK Statistics Authority","Male","130","130","31840","30130"
"Leaver CS","2022","Monmouthshire and Newport","Welsh Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Welsh Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Department for Work and Pensions","Female","40","30","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","HM Revenue and Customs","Female","90","60","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","HM Revenue and Customs","Male","40","40","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Department for Work and Pensions","Female","40","30","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Ministry of Justice","Female","30","30","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Ministry of Justice","Male","30","30","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Ministry of Defence","Female","50","40","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Ministry of Defence","Male","90","80","32170","33300"
"Leaver CS","2022","North Yorkshire CC","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Home Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Home Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Ministry of Justice","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Ministry of Justice","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Department for Work and Pensions","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Department for Work and Pensions","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","HM Revenue and Customs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","HM Revenue and Customs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","HM Treasury","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","HM Treasury","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Ministry of Justice","Female","60","60","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Ministry of Justice","Male","70","70","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Office for Standards in Education, Children's Services and Skills","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Office for Standards in Education, Children's Services and Skills","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Attorney General's Departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Attorney General's Departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Cabinet Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Cabinet Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Business, Energy and Industrial Strategy","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Business, Energy and Industrial Strategy","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Education","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Environment, Food and Rural Affairs","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Environment, Food and Rural Affairs","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Levelling Up, Housing and Communities","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Levelling Up, Housing and Communities","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Transport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Work and Pensions","Female","40","30","[c]","[c]"
"Leaver CS","2022","Nottingham","Department for Work and Pensions","Male","30","30","[c]","[c]"
"Leaver CS","2022","Nottingham","Department of Health and Social Care","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","HM Land Registry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","HM Land Registry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","HM Revenue and Customs","Female","100","80","[c]","[c]"
