"Status","Year","Age","Sexual_orientation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","60-64","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","East of England","40","40","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","London","130","110","45620","37640"
"Leaver CS","2022","60-64","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","North West (England)","60","40","29290","27570"
"Leaver CS","2022","60-64","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Scotland","50","40","33070","27570"
"Leaver CS","2022","60-64","Undeclared","South East (England)","80","70","32770","27570"
"Leaver CS","2022","60-64","Undeclared","South West (England)","90","70","35080","33300"
"Leaver CS","2022","60-64","Undeclared","Unknown","30","20","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Wales","40","30","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","60-64","Undeclared","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","East Midlands (England)","130","110","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","East of England","90","70","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","London","250","200","49580","43890"
"Leaver CS","2022","60-64","Unknown","North East (England)","240","170","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","North West (England)","290","220","30840","27210"
"Leaver CS","2022","60-64","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","Scotland","340","270","36040","32040"
"Leaver CS","2022","60-64","Unknown","South East (England)","140","110","33030","28060"
"Leaver CS","2022","60-64","Unknown","South West (England)","80","70","32870","29200"
"Leaver CS","2022","60-64","Unknown","Unknown","60","60","44100","38670"
"Leaver CS","2022","60-64","Unknown","Wales","110","80","[c]","[c]"
"Leaver CS","2022","60-64","Unknown","West Midlands (England)","130","100","32210","26120"
"Leaver CS","2022","60-64","Unknown","Yorkshire and The Humber","150","110","33850","27570"
"Leaver CS","2022","65+","Heterosexual / straight","East Midlands (England)","130","100","27820","21260"
"Leaver CS","2022","65+","Heterosexual / straight","East of England","190","150","30030","27370"
"Leaver CS","2022","65+","Heterosexual / straight","London","350","280","36950","30780"
"Leaver CS","2022","65+","Heterosexual / straight","North East (England)","160","110","25200","21260"
"Leaver CS","2022","65+","Heterosexual / straight","North West (England)","350","250","27140","22270"
"Leaver CS","2022","65+","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Heterosexual / straight","Scotland","210","160","29710","26900"
"Leaver CS","2022","65+","Heterosexual / straight","South East (England)","400","310","28720","26670"
"Leaver CS","2022","65+","Heterosexual / straight","South West (England)","310","250","33530","27570"
"Leaver CS","2022","65+","Heterosexual / straight","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","65+","Heterosexual / straight","Wales","180","130","31260","26780"
"Leaver CS","2022","65+","Heterosexual / straight","West Midlands (England)","160","130","30140","26780"
"Leaver CS","2022","65+","Heterosexual / straight","Yorkshire and The Humber","220","160","27350","26410"
"Leaver CS","2022","65+","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","East of England","40","30","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","London","80","60","38730","30390"
"Leaver CS","2022","65+","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","North West (England)","60","40","28440","26120"
"Leaver CS","2022","65+","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Scotland","40","30","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","South East (England)","70","50","29350","27370"
"Leaver CS","2022","65+","Undeclared","South West (England)","60","50","30350","28590"
"Leaver CS","2022","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","65+","Undeclared","Yorkshire and The Humber","40","30","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East Midlands (England)","60","40","[c]","[c]"
"Leaver CS","2022","65+","Unknown","East of England","60","40","[c]","[c]"
"Leaver CS","2022","65+","Unknown","London","210","160","44760","31880"
"Leaver CS","2022","65+","Unknown","North East (England)","180","130","[c]","[c]"
"Leaver CS","2022","65+","Unknown","North West (England)","230","150","25510","25550"
"Leaver CS","2022","65+","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Scotland","260","180","31790","26900"
"Leaver CS","2022","65+","Unknown","South East (England)","110","70","[c]","[c]"
"Leaver CS","2022","65+","Unknown","South West (England)","100","70","32000","27570"
"Leaver CS","2022","65+","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Wales","70","50","[c]","[c]"
"Leaver CS","2022","65+","Unknown","West Midlands (England)","90","60","[c]","[c]"
"Leaver CS","2022","65+","Unknown","Yorkshire and The Humber","120","80","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Heterosexual / straight","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Heterosexual / straight","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Heterosexual / straight","East Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Heterosexual / straight","London","1080","1070","35280","33300"
"Leaver Dept.","2021","20-29","Heterosexual / straight","North East (England)","70","70","23290","21010"
"Leaver Dept.","2021","20-29","Heterosexual / straight","North West (England)","100","100","25230","24310"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Scotland","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Heterosexual / straight","South East (England)","70","70","27990","26570"
"Leaver Dept.","2021","20-29","Heterosexual / straight","South West (England)","160","160","26370","26420"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Unknown","140","140","33950","32000"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Wales","80","80","25930","22740"
"Leaver Dept.","2021","20-29","Heterosexual / straight","West Midlands (England)","80","80","22950","21170"
"Leaver Dept.","2021","20-29","Heterosexual / straight","Yorkshire and The Humber","80","80","26640","27570"
"Leaver Dept.","2021","20-29","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","London","170","170","35870","33510"
"Leaver Dept.","2021","20-29","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","London","110","110","36680","33450"
"Leaver Dept.","2021","20-29","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","London","840","690","36080","33450"
"Leaver Dept.","2021","20-29","Unknown","North East (England)","100","100","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","North West (England)","170","160","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","100","100","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Unknown","290","290","31140","32000"
"Leaver Dept.","2021","20-29","Unknown","Wales","80","80","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","West Midlands (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","90","80","[c]","[c]"
"Leaver Dept.","2021","30-39","Heterosexual / straight","East Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Heterosexual / straight","East of England","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Heterosexual / straight","London","940","910","46630","45560"
"Leaver Dept.","2021","30-39","Heterosexual / straight","North East (England)","90","80","26430","25000"
"Leaver Dept.","2021","30-39","Heterosexual / straight","North West (England)","150","140","27350","25310"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Scotland","60","60","29800","26890"
"Leaver Dept.","2021","30-39","Heterosexual / straight","South East (England)","70","70","31590","29290"
"Leaver Dept.","2021","30-39","Heterosexual / straight","South West (England)","150","140","34620","32710"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Unknown","60","60","43680","32910"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Wales","120","120","32250","29850"
"Leaver Dept.","2021","30-39","Heterosexual / straight","West Midlands (England)","100","100","26500","22570"
"Leaver Dept.","2021","30-39","Heterosexual / straight","Yorkshire and The Humber","80","80","32950","29860"
"Leaver Dept.","2021","30-39","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","London","80","80","49040","51580"
"Leaver Dept.","2021","30-39","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","London","120","120","46150","49280"
"Leaver Dept.","2021","30-39","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","London","560","470","47140","48500"
"Leaver Dept.","2021","30-39","Unknown","North East (England)","90","90","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","North West (England)","140","130","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Scotland","100","100","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","80","80","36590","32000"
"Leaver Dept.","2021","30-39","Unknown","Wales","80","80","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","West Midlands (England)","70","70","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Yorkshire and The Humber","70","60","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","East Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","London","480","460","55830","54760"
"Leaver Dept.","2021","40-49","Heterosexual / straight","North East (England)","60","50","28380","27570"
"Leaver Dept.","2021","40-49","Heterosexual / straight","North West (England)","130","130","31710","27570"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Scotland","60","50","32260","27570"
"Leaver Dept.","2021","40-49","Heterosexual / straight","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","South West (England)","110","110","42250","39760"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Wales","70","60","34380","30260"
"Leaver Dept.","2021","40-49","Heterosexual / straight","West Midlands (England)","70","70","30870","27570"
"Leaver Dept.","2021","40-49","Heterosexual / straight","Yorkshire and The Humber","90","90","35240","31740"
"Leaver Dept.","2021","40-49","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","London","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","LGBO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","London","70","60","55100","55820"
"Leaver Dept.","2021","40-49","Undeclared","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Undeclared","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","London","260","220","56040","56340"
"Leaver Dept.","2021","40-49","Unknown","North East (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","North West (England)","120","110","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","South East (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","West Midlands (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","East of England","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","London","230","220","53720","45610"
"Leaver Dept.","2021","50-59","Heterosexual / straight","North East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","North West (England)","100","100","36760","30830"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Scotland","60","60","32780","28570"
"Leaver Dept.","2021","50-59","Heterosexual / straight","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","South West (England)","80","80","41270","37460"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Heterosexual / straight","Yorkshire and The Humber","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","LGBO","North West (England)","[c]","[c]","[c]","[c]"
