"Status","Year","Age","Organisation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Criminal Injuries Compensation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Criminal Injuries Compensation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Criminal Injuries Compensation Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Criminal Injuries Compensation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Criminal Injuries Compensation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Criminal Injuries Compensation Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Commercial Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Commercial Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Commercial Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Commercial Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Commercial Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Commercial Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Office and Procurator Fiscal Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Office and Procurator Fiscal Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Office and Procurator Fiscal Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Office and Procurator Fiscal Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Office and Procurator Fiscal Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Office and Procurator Fiscal Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service Inspectorate","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service Inspectorate","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service Inspectorate","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service Inspectorate","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service Inspectorate","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Crown Prosecution Service Inspectorate","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Equipment and Support","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Equipment and Support","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Equipment and Support","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Equipment and Support","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Equipment and Support","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Equipment and Support","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Equipment and Support","White","50","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Science and Technology Laboratory","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Science and Technology Laboratory","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Science and Technology Laboratory","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Science and Technology Laboratory","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Science and Technology Laboratory","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Science and Technology Laboratory","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Defence Science and Technology Laboratory","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Digital, Culture, Media and Sport","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Education (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Development","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Development","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Development","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Development","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Development","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Development","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for International Trade","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Transport (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department for Work and Pensions (excl. agencies)","White","210","200","32360","27570"
"Leaver Dept.","2021","50-59","Department of Health and Social Care (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Department of Health and Social Care (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Licensing Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Licensing Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Licensing Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Licensing Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Licensing Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Licensing Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Licensing Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Driver and Vehicle Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Education and Skills Funding Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Education and Skills Funding Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Education and Skills Funding Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Education and Skills Funding Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Education and Skills Funding Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Education and Skills Funding Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Education and Skills Funding Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","ESTYN","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","ESTYN","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","ESTYN","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","FCDO Services","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","FCDO Services","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","FCDO Services","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","FCDO Services","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","FCDO Services","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","FCDO Services","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Food Standards Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign and Commonwealth Office (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Foreign, Commonwealth and Development Office (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Internal Audit Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Internal Audit Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Internal Audit Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Internal Audit Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Internal Audit Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Internal Audit Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Legal Department","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Legal Department","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Legal Department","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Legal Department","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Legal Department","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Legal Department","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Government Legal Department","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Health and Safety Executive","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Health and Safety Executive","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Health and Safety Executive","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Health and Safety Executive","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Health and Safety Executive","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Health and Safety Executive","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Health and Safety Executive","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Health and Safety Executive","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Courts and Tribunals Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Courts and Tribunals Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Courts and Tribunals Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Courts and Tribunals Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Courts and Tribunals Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Courts and Tribunals Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Courts and Tribunals Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Courts and Tribunals Service","White","30","30","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Prison and Probation Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Prison and Probation Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Prison and Probation Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Prison and Probation Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Prison and Probation Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Prison and Probation Service","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Prison and Probation Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Prison and Probation Service","White","50","50","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs (excl. agencies)","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Revenue and Customs (excl. agencies)","White","120","110","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury (excl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury (excl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury (excl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury (excl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury (excl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury (excl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","HM Treasury (excl. agencies)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office (incl. agencies)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office (incl. agencies)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office (incl. agencies)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office (incl. agencies)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office (incl. agencies)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office (incl. agencies)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office (incl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Home Office (incl. agencies)","White","100","90","39400","32990"
"Leaver Dept.","2021","50-59","Insolvency Service","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Insolvency Service","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Insolvency Service","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Insolvency Service","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Insolvency Service","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Insolvency Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Insolvency Service","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Institute for Apprenticeships and Technical Education","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Institute for Apprenticeships and Technical Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Institute for Apprenticeships and Technical Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Institute for Apprenticeships and Technical Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Institute for Apprenticeships and Technical Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Institute for Apprenticeships and Technical Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Institute for Apprenticeships and Technical Education","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal Aid Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal Aid Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal Aid Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal Aid Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal Aid Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Legal Aid Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Maritime and Coastguard Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Maritime and Coastguard Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Maritime and Coastguard Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Maritime and Coastguard Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Maritime and Coastguard Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Maritime and Coastguard Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Maritime and Coastguard Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Medicines and Healthcare Products Regulatory Agency","Asian","[c]","[c]","[c]","[c]"
