"Status","Year","Organisation","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","London","150","150","39700","33210"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Female","London","170","170","42120","36800"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Male","London","120","120","45740","40480"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Ministry of Justice (excl. agencies)","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Crime Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Infrastructure Commission","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Records of Scotland","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","National Savings and Investments","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland Office","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Budget Responsibility","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office for Standards in Education, Children's Services and Skills","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Gas and Electricity Markets","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Qualifications and Examinations Regulation","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of Rail and Road","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Office of the Public Guardian","Male","West Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectorate","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Planning Inspectorate","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Female","Wales","30","30","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Male","Wales","50","50","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Female","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Male","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Revenue Authority","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wilton Park","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Advisory, Conciliation and Arbitration Service","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Animal and Plant Health Agency","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Female","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Attorney General's Office","Male","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","London","740","730","43620","34550"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","Unknown","160","160","39330","32000"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","London","570","560","43830","34550"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","Unknown","130","120","40590","33250"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cabinet Office (excl. agencies)","Male","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Female","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Female","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Centre for Environment, Fisheries and Aquaculture Science","Male","East of England","[c]","[c]","[c]","[c]"
