"Status","Year","Disability","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Heterosexual / straight","60","60","36210","35000"
"Leaver CS","2022","Declared disabled","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Scottish Government","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Heterosexual / straight","320","290","44950","49420"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Attorney General's Departments","Unknown","70","50","51010","55610"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Heterosexual / straight","290","280","49420","42490"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Heterosexual / straight","70","70","54120","54320"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","350","330","41410","39650"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Undeclared","70","60","38800","38310"
"Leaver CS","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Heterosexual / straight","80","80","41870","36520"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education","Heterosexual / straight","170","160","45880","40260"
"Leaver CS","2022","Declared non-disabled","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Heterosexual / straight","450","430","30540","25190"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","130","120","25380","21300"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Heterosexual / straight","80","70","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Heterosexual / straight","130","130","46550","43690"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Heterosexual / straight","540","480","34230","27140"
"Leaver CS","2022","Declared non-disabled","Department for Transport","LGBO","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Undeclared","150","120","29260","26780"
"Leaver CS","2022","Declared non-disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Heterosexual / straight","4560","4100","27580","27570"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","LGBO","330","320","26780","27570"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Undeclared","410","330","28120","27570"
"Leaver CS","2022","Declared non-disabled","Department for Work and Pensions","Unknown","860","630","27160","26120"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Heterosexual / straight","1410","1240","40990","36330"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","LGBO","90","80","38440","31190"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Undeclared","160","140","40850","32650"
"Leaver CS","2022","Declared non-disabled","Department of Health and Social Care","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Estyn","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Heterosexual / straight","120","120","47920","41330"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","120","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Heterosexual / straight","140","110","35530","33840"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Land Registry","Unknown","50","40","31400","27130"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Heterosexual / straight","200","160","32070","26820"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Revenue and Customs","Unknown","2380","1990","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Heterosexual / straight","140","140","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Heterosexual / straight","1220","1020","32000","26910"
"Leaver CS","2022","Declared non-disabled","Home Office","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Home Office","Undeclared","150","120","32820","28350"
"Leaver CS","2022","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Heterosexual / straight","2590","2450","32640","29350"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","LGBO","80","80","31730","26670"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Undeclared","250","230","33180","31350"
"Leaver CS","2022","Declared non-disabled","Ministry of Defence","Unknown","210","200","34020","31950"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Heterosexual / straight","4640","4290","28360","21490"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","LGBO","350","330","26130","21300"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Undeclared","320","280","27700","21310"
"Leaver CS","2022","Declared non-disabled","Ministry of Justice","Unknown","260","200","30100","24010"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Heterosexual / straight","90","80","45160","41170"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","130","120","54190","51360"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Heterosexual / straight","120","120","42250","37320"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Gas and Electricity Markets","Unknown","70","70","47640","46250"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Office of the Secretary of State for Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Heterosexual / straight","310","290","40310","34600"
"Leaver CS","2022","Declared non-disabled","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Scottish Government","Unknown","180","160","35520","30040"
"Leaver CS","2022","Declared non-disabled","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Heterosexual / straight","160","130","28630","23630"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Statistics Authority","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government","Heterosexual / straight","180","150","41890","37410"
"Leaver CS","2022","Declared non-disabled","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Transport","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Heterosexual / straight","180","160","25990","26710"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Undeclared","80","70","30140","27570"
"Leaver CS","2022","Undeclared","Department for Work and Pensions","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Revenue and Customs","Unknown","230","200","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Home Office","Undeclared","60","50","33410","30740"
"Leaver CS","2022","Undeclared","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Heterosexual / straight","140","130","29600","26670"
"Leaver CS","2022","Undeclared","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Defence","Undeclared","170","160","36500","36300"
"Leaver CS","2022","Undeclared","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Heterosexual / straight","340","300","27750","21820"
"Leaver CS","2022","Undeclared","Ministry of Justice","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Ministry of Justice","Undeclared","180","160","29930","21330"
"Leaver CS","2022","Undeclared","Ministry of Justice","Unknown","210","160","[c]","[c]"
"Leaver CS","2022","Undeclared","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Export Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Heterosexual / straight","80","70","29680","25110"
"Leaver CS","2022","Undeclared","UK Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","UK Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","Heterosexual / straight","90","90","36790","38000"
"Leaver CS","2022","Unknown","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Attorney General's Departments","Unknown","60","60","44760","40000"
"Leaver CS","2022","Unknown","Cabinet Office","Heterosexual / straight","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Cabinet Office","Unknown","350","340","51400","41510"
"Leaver CS","2022","Unknown","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
