"Status","Year","Profession_of_post","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Veterinarian","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SCS","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Cumbria","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Devon","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Kent","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","G6/G7","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Unknown","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","EO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","G6/G7","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SCS","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Inner London - West","50","50","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","SEO/HEO","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","AA/AO","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","G6/G7","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","G6/G7","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","SEO/HEO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","EO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","EO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","EO","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","G6/G7","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","SCS","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","SEO/HEO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","SEO/HEO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","SEO/HEO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","SEO/HEO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","SEO/HEO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","SEO/HEO","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","SEO/HEO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","AA/AO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","EO","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","G6/G7","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
