"Status","Year","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Declared disabled","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Operational Delivery","80","80","26400","27220"
"Leaver CS","2022","Declared disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Operational Delivery","90","80","29120","26880"
"Leaver CS","2022","Declared disabled","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Operational Delivery","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","Unknown","Unknown","30","20","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Counter Fraud","30","20","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Digital, Data and Technology","80","70","37020","33840"
"Leaver CS","2022","Declared disabled","White","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Finance","40","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Human Resources","60","50","35340","31700"
"Leaver CS","2022","Declared disabled","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Knowledge and Information Management","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Legal","40","30","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Operational Delivery","1990","1700","26560","26120"
"Leaver CS","2022","Declared disabled","White","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Other","240","210","26340","22330"
"Leaver CS","2022","Declared disabled","White","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Policy","100","90","43140","38220"
"Leaver CS","2022","Declared disabled","White","Project Delivery","70","60","38880","37230"
"Leaver CS","2022","Declared disabled","White","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Science and Engineering","100","90","38960","35530"
"Leaver CS","2022","Declared disabled","White","Security","50","40","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared disabled","White","Unknown","640","520","31950","27570"
"Leaver CS","2022","Declared disabled","White","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Digital, Data and Technology","80","80","41850","38770"
"Leaver CS","2022","Declared non-disabled","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Knowledge and Information Management","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Operational Delivery","850","780","28250","27570"
"Leaver CS","2022","Declared non-disabled","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Other","90","80","31110","27380"
"Leaver CS","2022","Declared non-disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Policy","90","90","43810","40050"
"Leaver CS","2022","Declared non-disabled","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Science and Engineering","60","60","35310","32730"
"Leaver CS","2022","Declared non-disabled","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Asian","Unknown","370","320","38800","29970"
"Leaver CS","2022","Declared non-disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Operational Delivery","640","610","29220","28310"
"Leaver CS","2022","Declared non-disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Other","70","70","31810","31060"
"Leaver CS","2022","Declared non-disabled","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Policy","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Science and Engineering","50","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Black","Unknown","150","130","31430","30450"
"Leaver CS","2022","Declared non-disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Operational Delivery","330","310","28480","27570"
"Leaver CS","2022","Declared non-disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Other","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Policy","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Unknown","90","80","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Mixed","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Operational Delivery","80","70","29910","27570"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Operational Delivery","340","290","27670","26120"
"Leaver CS","2022","Declared non-disabled","Undeclared","Other","50","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Science and Engineering","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Declared non-disabled","Unknown","Legal","[c]","[c]","[c]","[c]"
