"Status","Year","Parent_department","Region_ITL1","Age","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department of Health and Social Care","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department of Health and Social Care","Yorkshire and The Humber","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","ESTYN","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","London","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","North West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Food Standards Agency","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","20-29","40","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","London","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Foreign, Commonwealth and Development Office","South East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","East of England","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","London","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","North West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Land Registry","Yorkshire and The Humber","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","20-29","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","40-49","60","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","50-59","180","160","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","60-64","80","70","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East Midlands (England)","65+","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","40-49","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","50-59","180","170","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","60-64","100","80","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","East of England","65+","50","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","20-29","60","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","30-39","40","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","40-49","50","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","50-59","230","210","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","60-64","150","130","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","London","65+","110","80","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","20-29","70","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","30-39","70","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","40-49","80","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","50-59","170","140","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","60-64","170","120","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North East (England)","65+","130","80","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","20-29","100","90","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","30-39","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","40-49","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","50-59","130","110","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","60-64","120","90","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","North West (England)","65+","90","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","50-59","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","20-29","70","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","30-39","90","70","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","40-49","70","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","50-59","160","140","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","60-64","120","90","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Scotland","65+","80","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","50-59","90","70","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","60-64","60","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South East (England)","65+","30","20","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","50-59","80","80","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","60-64","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","20-29","110","110","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","30-39","60","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","40-49","60","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","50-59","70","70","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Unknown","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","20-29","50","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","30-39","50","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","40-49","60","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","50-59","230","200","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","60-64","100","80","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Wales","65+","60","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","20-29","30","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","30-39","40","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","40-49","60","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","50-59","180","160","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","60-64","110","100","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","West Midlands (England)","65+","50","30","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","20-29","60","50","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","30-39","40","40","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","40-49","80","60","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","50-59","270","240","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","60-64","130","110","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs","Yorkshire and The Humber","65+","60","40","[c]","[c]"
"Leaver CS","2021","HM Treasury","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","20-29","40","40","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","30-39","30","30","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","London","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury","Yorkshire and The Humber","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","East of England","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","London","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","London","20-29","180","180","29750","27910"
"Leaver CS","2021","Home Office","London","30-39","90","80","36820","32330"
"Leaver CS","2021","Home Office","London","40-49","80","70","43480","36340"
"Leaver CS","2021","Home Office","London","50-59","110","100","45770","36620"
"Leaver CS","2021","Home Office","London","60-64","60","50","40890","35390"
"Leaver CS","2021","Home Office","London","65+","70","50","31810","28680"
"Leaver CS","2021","Home Office","North East (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","16-19","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","20-29","60","50","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","30-39","30","30","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","50-59","50","50","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","North West (England)","65+","30","20","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Northern Ireland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Overseas","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Scotland","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","50-59","40","30","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South East (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","South West (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Unknown","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Wales","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","West Midlands (England)","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office","Yorkshire and The Humber","50-59","30","30","[c]","[c]"
