"Status","Year","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Science and Engineering","Male","Heterosexual / straight","310","300","33200","29520"
"Leaver CS","2021","Science and Engineering","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Male","Undeclared","50","40","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Male","Unknown","110","100","32140","29070"
"Leaver CS","2021","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2021","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Male","Heterosexual / straight","220","210","30100","26930"
"Leaver CS","2021","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Security","Male","Undeclared","40","30","[c]","[c]"
"Leaver CS","2021","Security","Male","Unknown","80","80","28070","24970"
"Leaver CS","2021","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Female","Heterosexual / straight","2020","1660","27940","26120"
"Leaver CS","2021","Unknown","Female","LGBO","110","100","28960","25110"
"Leaver CS","2021","Unknown","Female","Undeclared","240","190","27440","26890"
"Leaver CS","2021","Unknown","Female","Unknown","4860","3830","28800","27570"
"Leaver CS","2021","Unknown","Male","Heterosexual / straight","1390","1280","30940","27040"
"Leaver CS","2021","Unknown","Male","LGBO","120","110","29760","27570"
"Leaver CS","2021","Unknown","Male","Undeclared","210","180","33190","27570"
"Leaver CS","2021","Unknown","Male","Unknown","3260","2830","33220","27570"
"Leaver CS","2021","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Female","Heterosexual / straight","130","110","36710","34650"
"Leaver CS","2022","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Female","Undeclared","50","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Male","Heterosexual / straight","130","120","41560","37680"
"Leaver CS","2022","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2022","Commercial","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Communications","Female","Heterosexual / straight","130","110","39730","37320"
"Leaver CS","2022","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Female","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Communications","Male","Heterosexual / straight","80","70","37090","36480"
"Leaver CS","2022","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Communications","Male","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Female","Heterosexual / straight","80","60","27710","27570"
"Leaver CS","2022","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Female","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Male","Heterosexual / straight","70","60","29920","27570"
"Leaver CS","2022","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Male","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Female","Heterosexual / straight","240","210","38950","36060"
"Leaver CS","2022","Digital, Data and Technology","Female","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Female","Undeclared","50","30","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Female","Unknown","100","90","41190","36840"
"Leaver CS","2022","Digital, Data and Technology","Male","Heterosexual / straight","560","540","43180","40000"
"Leaver CS","2022","Digital, Data and Technology","Male","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Male","Undeclared","120","100","40880","39050"
"Leaver CS","2022","Digital, Data and Technology","Male","Unknown","250","250","41180","38000"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","Heterosexual / straight","70","60","[c]","[c]"
"Leaver CS","2022","Economics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Female","Heterosexual / straight","230","190","36220","33000"
"Leaver CS","2022","Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Female","Undeclared","60","30","[c]","[c]"
"Leaver CS","2022","Finance","Female","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Finance","Male","Heterosexual / straight","210","200","42820","36730"
"Leaver CS","2022","Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Male","Undeclared","60","40","[c]","[c]"
"Leaver CS","2022","Finance","Male","Unknown","50","50","37620","34460"
"Leaver CS","2022","Geography","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","Heterosexual / straight","310","270","37670","33300"
"Leaver CS","2022","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Human Resources","Female","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Human Resources","Male","Heterosexual / straight","120","110","41090","35050"
"Leaver CS","2022","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Male","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Heterosexual / straight","70","60","61370","51360"
"Leaver CS","2022","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Heterosexual / straight","50","50","32270","29250"
"Leaver CS","2022","Intelligence Analysis","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","Heterosexual / straight","180","170","34170","29470"
"Leaver CS","2022","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Female","Unknown","70","60","35550","29370"
"Leaver CS","2022","Knowledge and Information Management","Male","Heterosexual / straight","90","90","36560","35980"
"Leaver CS","2022","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","Heterosexual / straight","200","180","53520","53970"
"Leaver CS","2022","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Female","Unknown","60","50","60560","56800"
"Leaver CS","2022","Legal","Male","Heterosexual / straight","130","120","55960","55000"
"Leaver CS","2022","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Male","Unknown","50","50","57320","55610"
"Leaver CS","2022","Medicine","Female","Heterosexual / straight","210","170","53020","39030"
"Leaver CS","2022","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Female","Unknown","70","60","53420","39030"
"Leaver CS","2022","Medicine","Male","Heterosexual / straight","90","80","70000","72760"
"Leaver CS","2022","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Female","Heterosexual / straight","7690","6650","28020","27130"
"Leaver CS","2022","Operational Delivery","Female","LGBO","630","590","26880","26470"
"Leaver CS","2022","Operational Delivery","Female","Undeclared","990","780","28320","26120"
"Leaver CS","2022","Operational Delivery","Female","Unknown","2830","2460","27190","23720"
"Leaver CS","2022","Operational Delivery","Male","Heterosexual / straight","5850","5430","29000","27370"
"Leaver CS","2022","Operational Delivery","Male","LGBO","480","460","27780","27570"
"Leaver CS","2022","Operational Delivery","Male","Undeclared","710","620","30410","27370"
"Leaver CS","2022","Operational Delivery","Male","Unknown","2390","2210","29320","25980"
"Leaver CS","2022","Operational Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Female","Heterosexual / straight","900","810","27420","22330"
"Leaver CS","2022","Other","Female","LGBO","50","50","28430","25690"
"Leaver CS","2022","Other","Female","Undeclared","140","120","27120","22150"
"Leaver CS","2022","Other","Female","Unknown","250","220","29980","26790"
"Leaver CS","2022","Other","Male","Heterosexual / straight","910","870","29120","25630"
"Leaver CS","2022","Other","Male","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","Other","Male","Undeclared","130","120","30020","26150"
"Leaver CS","2022","Other","Male","Unknown","460","450","34840","30780"
"Leaver CS","2022","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Female","Heterosexual / straight","480","430","43800","38160"
"Leaver CS","2022","Policy","Female","LGBO","60","50","[c]","[c]"
"Leaver CS","2022","Policy","Female","Undeclared","130","70","[c]","[c]"
"Leaver CS","2022","Policy","Female","Unknown","180","170","42200","36190"
"Leaver CS","2022","Policy","Male","Heterosexual / straight","450","410","50270","49860"
"Leaver CS","2022","Policy","Male","LGBO","50","50","[c]","[c]"
"Leaver CS","2022","Policy","Male","Undeclared","120","60","[c]","[c]"
"Leaver CS","2022","Policy","Male","Unknown","130","130","44970","40250"
"Leaver CS","2022","Project Delivery","Female","Heterosexual / straight","230","210","40150","36640"
"Leaver CS","2022","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Female","Unknown","60","50","40060","37900"
"Leaver CS","2022","Project Delivery","Male","Heterosexual / straight","310","300","42770","39750"
"Leaver CS","2022","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","Project Delivery","Male","Unknown","70","70","40550","39000"
"Leaver CS","2022","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Heterosexual / straight","110","90","33980","33080"
"Leaver CS","2022","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Female","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Property","Male","Heterosexual / straight","170","160","36210","34140"
"Leaver CS","2022","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Male","Unknown","60","60","34290","30450"
"Leaver CS","2022","Psychology","Female","Heterosexual / straight","60","60","[c]","[c]"
"Leaver CS","2022","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","Heterosexual / straight","430","380","39350","38200"
"Leaver CS","2022","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Female","Undeclared","70","60","34780","33050"
"Leaver CS","2022","Science and Engineering","Female","Unknown","70","60","37860","36580"
"Leaver CS","2022","Science and Engineering","Male","Heterosexual / straight","550","520","37030","33300"
"Leaver CS","2022","Science and Engineering","Male","LGBO","30","30","[c]","[c]"
"Leaver CS","2022","Science and Engineering","Male","Undeclared","100","90","39150","37300"
"Leaver CS","2022","Science and Engineering","Male","Unknown","180","170","36440","32520"
"Leaver CS","2022","Security","Female","Heterosexual / straight","100","90","30450","26780"
"Leaver CS","2022","Security","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","Heterosexual / straight","390","370","32530","28990"
"Leaver CS","2022","Security","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Male","Undeclared","70","70","34720","39070"
"Leaver CS","2022","Security","Male","Unknown","100","100","29120","25610"
"Leaver CS","2022","Social Research","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2022","Statistics","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Statistics","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tax","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Female","Heterosexual / straight","940","840","36540","29800"
"Leaver CS","2022","Unknown","Female","LGBO","80","70","31330","27570"
"Leaver CS","2022","Unknown","Female","Undeclared","150","90","34470","30720"
"Leaver CS","2022","Unknown","Female","Unknown","3600","2900","32960","27570"
"Leaver CS","2022","Unknown","Male","Heterosexual / straight","790","730","40590","31990"
"Leaver CS","2022","Unknown","Male","LGBO","90","80","40270","34650"
"Leaver CS","2022","Unknown","Male","Undeclared","100","70","[c]","[c]"
"Leaver CS","2022","Unknown","Male","Unknown","2930","2560","38260","29250"
"Leaver CS","2022","Veterinarian","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Veterinarian","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","Heterosexual / straight","60","60","38030","37390"
"Leaver Dept.","2021","Commercial","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","Heterosexual / straight","60","60","36200","33390"
"Leaver Dept.","2021","Commercial","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Female","Heterosexual / straight","70","60","42360","40550"
"Leaver Dept.","2021","Communications","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Female","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Communications","Male","Heterosexual / straight","50","50","[c]","[c]"
"Leaver Dept.","2021","Communications","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Corporate Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Female","Heterosexual / straight","40","40","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data and Technology","Female","Unknown","[c]","[c]","[c]","[c]"
