"Status","Year","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Scottish Government","Psychology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Heterosexual / straight","190","170","42030","35110"
"Leaver CS","2021","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government","Unknown","Unknown","270","250","36720","30160"
"Leaver CS","2021","The National Archives","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","The National Archives","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Export Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","UK Supreme Court","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","Heterosexual / straight","100","70","23570","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Delivery","Unknown","70","50","25000","19130"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Operational Delivery","Heterosexual / straight","30","30","[c]","[c]"
"Leaver CS","2021","Welsh Government","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Planning","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Social Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Statistics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","Heterosexual / straight","230","210","55430","55000"
"Leaver CS","2022","Attorney General's Departments","Legal","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Legal","Unknown","80","70","60220","55610"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Heterosexual / straight","140","120","24650","22200"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Operational Delivery","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","Heterosexual / straight","40","30","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Heterosexual / straight","320","300","48780","41330"
"Leaver CS","2022","Cabinet Office","Unknown","LGBO","40","40","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Undeclared","30","30","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Unknown","340","330","52850","43890"
"Leaver CS","2022","Chancellor's other departments","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
