"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Property","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Calderdale and Kirklees","60","50","22980","22040"
"Leaver CS","2022","Property","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Cambridgeshire CC","30","30","[c]","[c]"
"Leaver CS","2022","Security","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Westminster","60","60","35890","37000"
"Leaver CS","2022","Security","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","80","70","36000","39070"
"Leaver CS","2022","Security","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Berkshire","80","80","33320","28750"
"Leaver CS","2022","Security","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Portsmouth","40","30","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Plymouth","40","30","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Wiltshire","40","30","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","York","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Leicester","170","140","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Lincolnshire CC","80","70","27140","22330"
"Leaver CS","2022","Unknown","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","Nottingham","190","160","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","South Nottinghamshire","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","East Midlands (England)","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Cambridgeshire CC","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Essex Haven Gateway","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Luton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Peterborough","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Southend-on-Sea","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","Suffolk CC","110","90","26910","21830"
"Leaver CS","2022","Unknown","East of England","Thurrock","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","East of England","West Essex","30","20","[c]","[c]"
"Leaver CS","2022","Unknown","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Brent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Bromley","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Croydon","440","400","38020","35050"
"Leaver CS","2022","Unknown","London","Ealing","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Enfield","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Hackney and Newham","250","230","[c]","[c]"
"Leaver CS","2022","Unknown","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Harrow and Hillingdon","150","110","32400","31060"
"Leaver CS","2022","Unknown","London","Hounslow and Richmond upon Thames","60","50","32600","28730"
"Leaver CS","2022","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Lambeth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Tower Hamlets","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","London","Westminster","740","490","43990","37320"
"Leaver CS","2022","Unknown","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Durham","110","80","23000","21680"
"Leaver CS","2022","Unknown","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Sunderland","250","190","[c]","[c]"
"Leaver CS","2022","Unknown","North East (England)","Tyneside","630","520","25700","21260"
"Leaver CS","2022","Unknown","North West (England)","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Blackpool","50","50","26710","21260"
"Leaver CS","2022","Unknown","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Greater Manchester South West","350","320","39490","32620"
"Leaver CS","2022","Unknown","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Liverpool","480","390","24890","24880"
"Leaver CS","2022","Unknown","North West (England)","Manchester","160","140","29570","27370"
"Leaver CS","2022","Unknown","North West (England)","Mid Lancashire","140","120","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Sefton","190","160","24460","24880"
"Leaver CS","2022","Unknown","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Belfast","160","140","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Derry City and Strabane","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Newry, Mourne and Down","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Overseas","80","70","42640","40120"
"Leaver CS","2022","Unknown","Scotland","Aberdeen City and Aberdeenshire","70","60","32470","28460"
"Leaver CS","2022","Unknown","Scotland","Angus and Dundee City","170","150","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","City of Edinburgh","670","620","40110","36130"
"Leaver CS","2022","Unknown","Scotland","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Glasgow City","290","250","33460","27230"
"Leaver CS","2022","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","60","50","29130","26300"
"Leaver CS","2022","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","North Lanarkshire","140","110","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Perth and Kinross, and Stirling","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","South Lanarkshire","220","180","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Berkshire","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Buckinghamshire","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Central Hampshire","70","60","28990","26670"
"Leaver CS","2022","Unknown","South East (England)","East Kent","120","100","27380","25310"
"Leaver CS","2022","Unknown","South East (England)","East Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Milton Keynes","30","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","North Hampshire","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Oxfordshire CC","190","180","24810","20970"
"Leaver CS","2022","Unknown","South East (England)","Portsmouth","200","170","29940","26350"
"Leaver CS","2022","Unknown","South East (England)","South Hampshire","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","West Surrey","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","West Sussex (North East)","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","South East (England)","West Sussex (South West)","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","60","50","37470","38300"
"Leaver CS","2022","Unknown","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Bristol, City of","100","90","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Cornwall and Isles of Scilly","50","50","26380","21260"
"Leaver CS","2022","Unknown","South West (England)","Devon CC","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Dorset","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Plymouth","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Somerset CC","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South West (England)","Wiltshire","150","140","31190","30370"
"Leaver CS","2022","Unknown","Unknown","Unknown","340","300","35250","32700"
"Leaver CS","2022","Unknown","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
