"Status","Year","Sexual_orientation","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","80","80","31250","28140"
"New entrant CS","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","610","590","29360","28140"
"New entrant CS","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60","60","31370","26350"
"New entrant CS","2022","Heterosexual / straight","Cheshire","Declared disabled","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Cheshire","Declared non-disabled","210","200","28110","23170"
"New entrant CS","2022","Heterosexual / straight","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Cheshire","Unknown","90","90","32280","31710"
"New entrant CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Declared non-disabled","140","130","25350","21260"
"New entrant CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Cumbria","Declared non-disabled","140","130","28720","24800"
"New entrant CS","2022","Heterosexual / straight","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Declared disabled","160","150","26590","26310"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Declared non-disabled","970","940","27210","25480"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Undeclared","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","Unknown","90","90","31240","29360"
"New entrant CS","2022","Heterosexual / straight","Devon","Declared disabled","60","60","27380","23540"
"New entrant CS","2022","Heterosexual / straight","Devon","Declared non-disabled","460","450","27800","24210"
"New entrant CS","2022","Heterosexual / straight","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Devon","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Dorset and Somerset","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Dorset and Somerset","Declared non-disabled","340","330","27460","24800"
"New entrant CS","2022","Heterosexual / straight","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Dorset and Somerset","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Anglia","Declared disabled","110","100","26120","24210"
"New entrant CS","2022","Heterosexual / straight","East Anglia","Declared non-disabled","910","880","26810","24800"
"New entrant CS","2022","Heterosexual / straight","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Anglia","Unknown","60","50","27480","23540"
"New entrant CS","2022","Heterosexual / straight","East Wales","Declared disabled","140","140","27590","23350"
"New entrant CS","2022","Heterosexual / straight","East Wales","Declared non-disabled","1260","1230","29170","25860"
"New entrant CS","2022","Heterosexual / straight","East Wales","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Wales","Unknown","170","160","29860","25260"
"New entrant CS","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Declared non-disabled","300","290","25510","23140"
"New entrant CS","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","Declared disabled","130","120","27490","27230"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","Declared non-disabled","1330","1310","29380","27230"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Eastern Scotland","Unknown","140","130","33170","27940"
"New entrant CS","2022","Heterosexual / straight","Essex","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Essex","Declared non-disabled","360","340","29030","24800"
"New entrant CS","2022","Heterosexual / straight","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Essex","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","200","190","31730","27540"
"New entrant CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","1730","1670","31180","28000"
"New entrant CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","50","50","28980","26200"
"New entrant CS","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","230","220","34780","31240"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Declared disabled","150","150","29650","26590"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Declared non-disabled","1470","1430","28360","26590"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Undeclared","50","50","29120","26590"
"New entrant CS","2022","Heterosexual / straight","Greater Manchester","Unknown","190","180","33260","29360"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Declared disabled","90","80","26990","24260"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Declared non-disabled","770","720","29150","26130"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Hampshire and Isle of Wight","Unknown","180","150","29180","25120"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","310","290","27250","25120"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Declared non-disabled","90","90","28060","27230"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Declared disabled","150","150","33770","31060"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Declared non-disabled","1440","1410","37830","32320"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Inner London - East","Unknown","190","180","41240","33250"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Declared disabled","350","340","36620","32670"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Declared non-disabled","2970","2930","38280","34020"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Undeclared","160","160","36480","34020"
"New entrant CS","2022","Heterosexual / straight","Inner London - West","Unknown","490","470","38000","32940"
"New entrant CS","2022","Heterosexual / straight","Kent","Declared disabled","70","60","27030","24930"
"New entrant CS","2022","Heterosexual / straight","Kent","Declared non-disabled","420","400","27010","24920"
"New entrant CS","2022","Heterosexual / straight","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Kent","Unknown","70","60","26880","24880"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Declared disabled","120","120","24960","21260"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Declared non-disabled","850","830","26130","23140"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lancashire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Declared disabled","80","80","26090","23140"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","520","510","24920","23140"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Declared non-disabled","280","270","27360","25170"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Declared disabled","170","170","26790","24800"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Declared non-disabled","1220","1190","26100","24800"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Undeclared","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Merseyside","Unknown","130","130","26920","24880"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Declared non-disabled","120","120","32230","27230"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Declared non-disabled","310","300","31980","29180"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Declared non-disabled","220","210","29350","26590"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northern Ireland","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Declared disabled","160","160","25480","22510"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Declared non-disabled","1470","1430","26680","23170"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Undeclared","60","60","25330","21260"
"New entrant CS","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","Unknown","80","80","28740","25000"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Declared non-disabled","360","350","30520","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Declared disabled","60","60","36080","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Declared non-disabled","370","360","32750","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - South","Unknown","90","80","34750","32000"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Declared disabled","70","70","31760","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Declared non-disabled","560","530","31610","31060"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Outer London - West and North West","Unknown","60","50","28400","28650"
"New entrant CS","2022","Heterosexual / straight","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Declared disabled","80","70","26450","24090"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Declared non-disabled","560","540","27880","24090"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Shropshire and Staffordshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Declared disabled","70","70","27060","24940"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Declared non-disabled","460","450","28210","27570"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","South Yorkshire","Unknown","170","170","31670","28840"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Declared non-disabled","360","350","24760","21260"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Declared disabled","80","70","28160","27570"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Declared non-disabled","660","640","28760","27050"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Surrey, East and West Sussex","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Declared disabled","70","70","28600","25000"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Declared non-disabled","580","570","26540","23170"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Tees Valley and Durham","Unknown","80","80","30510","29320"
"New entrant CS","2022","Heterosexual / straight","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Declared non-disabled","220","210","32090","29290"
"New entrant CS","2022","Heterosexual / straight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","West Central Scotland","Declared disabled","150","140","27960","26910"
"New entrant CS","2022","Heterosexual / straight","West Central Scotland","Declared non-disabled","1410","1390","29630","27230"
"New entrant CS","2022","Heterosexual / straight","West Central Scotland","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","West Central Scotland","Unknown","150","150","30760","27230"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Declared disabled","200","190","28490","27570"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Declared non-disabled","1610","1570","28600","26590"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Undeclared","50","50","29710","27570"
"New entrant CS","2022","Heterosexual / straight","West Midlands","Unknown","210","200","31350","29100"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Declared disabled","70","70","25180","22600"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Declared non-disabled","870","850","26000","21840"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Undeclared","50","50","26770","23170"
"New entrant CS","2022","Heterosexual / straight","West Wales and The Valleys","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","West Yorkshire","Declared disabled","170","170","29710","26780"
"New entrant CS","2022","Heterosexual / straight","West Yorkshire","Declared non-disabled","1410","1360","28880","26590"
"New entrant CS","2022","Heterosexual / straight","West Yorkshire","Undeclared","50","40","[c]","[c]"
"New entrant CS","2022","Heterosexual / straight","West Yorkshire","Unknown","140","130","29970","26880"
"New entrant CS","2022","LGBO","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","Declared non-disabled","80","70","26220","26590"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Devon","Declared non-disabled","50","50","24620","21750"
"New entrant CS","2022","LGBO","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Anglia","Declared non-disabled","70","60","25690","23140"
"New entrant CS","2022","LGBO","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Wales","Declared disabled","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","East Wales","Declared non-disabled","120","120","27340","24330"
"New entrant CS","2022","LGBO","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Eastern Scotland","Declared disabled","60","60","26620","24400"
"New entrant CS","2022","LGBO","Eastern Scotland","Declared non-disabled","140","140","27810","26590"
"New entrant CS","2022","LGBO","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","50","50","[c]","[c]"
"New entrant CS","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","150","150","29420","26710"
"New entrant CS","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester","Declared non-disabled","160","150","28440","25920"
"New entrant CS","2022","LGBO","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Hampshire and Isle of Wight","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Hampshire and Isle of Wight","Declared non-disabled","60","60","26150","25000"
"New entrant CS","2022","LGBO","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Inner London - East","Declared disabled","50","50","34920","32330"
"New entrant CS","2022","LGBO","Inner London - East","Declared non-disabled","130","120","39250","34040"
"New entrant CS","2022","LGBO","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Inner London - West","Declared disabled","110","110","34230","33210"
"New entrant CS","2022","LGBO","Inner London - West","Declared non-disabled","360","350","38020","33570"
"New entrant CS","2022","LGBO","Inner London - West","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","LGBO","Inner London - West","Unknown","70","70","35970","32940"
"New entrant CS","2022","LGBO","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Kent","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Kent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Lancashire","Declared non-disabled","70","70","25390","23140"
"New entrant CS","2022","LGBO","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Merseyside","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Merseyside","Declared non-disabled","110","110","24490","21260"
"New entrant CS","2022","LGBO","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North Yorkshire","Declared non-disabled","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","Declared disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","Declared non-disabled","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","LGBO","Northumberland, and Tyne and Wear","Declared disabled","40","40","[c]","[c]"
"New entrant CS","2022","LGBO","Northumberland, and Tyne and Wear","Declared non-disabled","150","150","24790","21260"
"New entrant CS","2022","LGBO","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
