"Status","Year","Sex","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Male","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Operational Delivery","80","80","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South East (England)","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Commercial","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Operational Delivery","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Other","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Project Delivery","80","80","37010","33290"
"Leaver Dept.","2021","Male","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Science and Engineering","70","60","34470","32360"
"Leaver Dept.","2021","Male","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","South West (England)","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Unknown","Unknown","290","290","35130","32000"
"Leaver Dept.","2021","Male","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Operational Delivery","80","80","27670","21590"
"Leaver Dept.","2021","Male","Wales","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Operational Delivery","100","90","23930","21170"
"Leaver Dept.","2021","Male","West Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","West Midlands (England)","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Operational Delivery","60","60","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Yorkshire and The Humber","Unknown","160","140","34290","31990"
"Leaver Dept.","2021","Unknown","London","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Wales","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Operational Delivery","230","220","27970","25120"
"Leaver Dept.","2022","Female","East Midlands (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Science and Engineering","60","50","37260","36330"
"Leaver Dept.","2022","Female","East Midlands (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East Midlands (England)","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Operational Delivery","180","170","31840","27570"
"Leaver Dept.","2022","Female","East of England","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Science and Engineering","110","90","37840","34530"
"Leaver Dept.","2022","Female","East of England","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","Commercial","70","30","[c]","[c]"
"Leaver Dept.","2022","Female","London","Communications","160","120","42160","38290"
"Leaver Dept.","2022","Female","London","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","Digital, Data and Technology","130","100","46620","41170"
"Leaver Dept.","2022","Female","London","Economics","50","40","[c]","[c]"
"Leaver Dept.","2022","Female","London","Finance","120","80","47880","42050"
"Leaver Dept.","2022","Female","London","Human Resources","210","190","40070","33620"
"Leaver Dept.","2022","Female","London","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","International Trade","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","London","Knowledge and Information Management","150","130","45020","44120"
"Leaver Dept.","2022","Female","London","Legal","60","60","59960","59130"
"Leaver Dept.","2022","Female","London","Medicine","110","90","93090","97550"
"Leaver Dept.","2022","Female","London","Operational Delivery","1830","1680","38640","32650"
"Leaver Dept.","2022","Female","London","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","Other","160","160","36120","31060"
"Leaver Dept.","2022","Female","London","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","Policy","970","790","45780","40510"
"Leaver Dept.","2022","Female","London","Project Delivery","90","90","44530","39600"
"Leaver Dept.","2022","Female","London","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","Science and Engineering","510","470","41580","40070"
"Leaver Dept.","2022","Female","London","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","Statistics","40","40","[c]","[c]"
"Leaver Dept.","2022","Female","London","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","London","Unknown","1260","1030","43490","35590"
"Leaver Dept.","2022","Female","London","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Operational Delivery","300","280","28250","27570"
"Leaver Dept.","2022","Female","North East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North East (England)","Unknown","150","140","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Digital, Data and Technology","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Human Resources","50","40","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Medicine","30","30","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Operational Delivery","610","580","27100","25100"
"Leaver Dept.","2022","Female","North West (England)","Other","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Policy","50","50","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Science and Engineering","110","100","34150","32310"
"Leaver Dept.","2022","Female","North West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","North West (England)","Unknown","190","170","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Operational Delivery","390","370","26720","27570"
"Leaver Dept.","2022","Female","Scotland","Other","50","50","27500","25240"
"Leaver Dept.","2022","Female","Scotland","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Scotland","Unknown","200","190","39150","32540"
"Leaver Dept.","2022","Female","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Operational Delivery","320","280","33120","27570"
"Leaver Dept.","2022","Female","South East (England)","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Science and Engineering","140","130","44180","40310"
"Leaver Dept.","2022","Female","South East (England)","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South East (England)","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Commercial","70","70","35490","32890"
"Leaver Dept.","2022","Female","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
