"Status","Year","Age","Profession_of_post","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Operational Delivery","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","Declared non-disabled","50","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Declared non-disabled","60","60","31800","29880"
"Leaver Dept.","2021","20-29","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","International Trade","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Knowledge and Information Management","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Knowledge and Information Management","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Medicine","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Medicine","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Declared disabled","40","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Declared non-disabled","410","400","25880","24050"
"Leaver Dept.","2021","20-29","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Delivery","Unknown","210","200","24790","22130"
"Leaver Dept.","2021","20-29","Operational Research","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","Declared non-disabled","60","60","29190","27350"
"Leaver Dept.","2021","20-29","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Other","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Planning","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","Declared disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","Declared non-disabled","350","340","36170","33570"
"Leaver Dept.","2021","20-29","Policy","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","20-29","Policy","Unknown","290","290","36150","33510"
"Leaver Dept.","2021","20-29","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Declared non-disabled","90","90","30380","28630"
"Leaver Dept.","2021","20-29","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Psychology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Psychology","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Statistics","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Statistics","Declared non-disabled","30","30","[c]","[c]"
"Leaver Dept.","2021","20-29","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Declared disabled","110","110","31490","32000"
"Leaver Dept.","2021","20-29","Unknown","Declared non-disabled","1050","960","31320","31080"
"Leaver Dept.","2021","20-29","Unknown","Undeclared","90","80","34830","33360"
"Leaver Dept.","2021","20-29","Unknown","Unknown","790","700","32000","32000"
"Leaver Dept.","2021","30-39","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Corporate Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Corporate Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data and Technology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data and Technology","Declared non-disabled","50","50","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Economics","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Economics","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Declared non-disabled","50","50","51270","51580"
"Leaver Dept.","2021","30-39","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Declared non-disabled","70","60","40010","36600"
"Leaver Dept.","2021","30-39","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Intelligence Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Intelligence Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Knowledge and Information Management","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Knowledge and Information Management","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Declared non-disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Operational Delivery","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Operational Delivery","Declared non-disabled","410","400","27660","24890"
"Leaver Dept.","2021","30-39","Operational Delivery","Undeclared","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Operational Delivery","Unknown","100","100","29710","25190"
"Leaver Dept.","2021","30-39","Operational Research","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Operational Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other","Declared non-disabled","60","50","34590","30370"
"Leaver Dept.","2021","30-39","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Planning","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Planning","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Planning","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Policy","Declared disabled","40","40","[c]","[c]"
"Leaver Dept.","2021","30-39","Policy","Declared non-disabled","330","320","48740","51580"
"Leaver Dept.","2021","30-39","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Policy","Unknown","190","190","43420","39420"
"Leaver Dept.","2021","30-39","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Declared non-disabled","80","70","42880","40850"
"Leaver Dept.","2021","30-39","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Psychology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Psychology","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Science and Engineering","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Science and Engineering","Declared non-disabled","40","30","[c]","[c]"
"Leaver Dept.","2021","30-39","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Social Research","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Social Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Statistics","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Statistics","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Statistics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Declared disabled","130","120","37330","32320"
"Leaver Dept.","2021","30-39","Unknown","Declared non-disabled","960","870","37920","32000"
"Leaver Dept.","2021","30-39","Unknown","Undeclared","90","90","36920","33930"
"Leaver Dept.","2021","30-39","Unknown","Unknown","430","360","39880","32320"
"Leaver Dept.","2021","40-49","Commercial","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Corporate Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Corporate Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data and Technology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data and Technology","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Economics","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Economics","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Economics","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Economics","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Declared non-disabled","40","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Declared non-disabled","40","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inspector of Education and Training","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Inspector of Education and Training","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Intelligence Analysis","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Intelligence Analysis","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Knowledge and Information Management","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Knowledge and Information Management","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Medicine","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Medicine","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Declared disabled","50","40","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Declared non-disabled","230","220","34830","27240"
"Leaver Dept.","2021","40-49","Operational Delivery","Undeclared","30","30","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Unknown","80","80","31500","23970"
"Leaver Dept.","2021","40-49","Operational Research","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Declared non-disabled","50","50","46940","39690"
"Leaver Dept.","2021","40-49","Other","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Planning","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Planning","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","Declared non-disabled","150","140","58470","56100"
"Leaver Dept.","2021","40-49","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","Unknown","70","60","57470","54900"
"Leaver Dept.","2021","40-49","Project Delivery","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Declared non-disabled","70","70","48570","45970"
"Leaver Dept.","2021","40-49","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Psychology","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Psychology","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Social Research","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Social Research","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Social Research","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Statistics","Declared disabled","[c]","[c]","[c]","[c]"
