"Status","Year","Responsibility_level","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","G6/G7","Department of Health and Social Care","Yorkshire and The Humber","70","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Foreign, Commonwealth and Development Office","London","70","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Land Registry","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Land Registry","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","London","100","90","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","North West (England)","60","50","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Treasury","London","70","70","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Treasury","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Treasury","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Home Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Home Office","London","130","120","63040","61660"
"Leaver CS","2022","G6/G7","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Home Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Home Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Defence","London","40","30","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Defence","South East (England)","90","80","57470","54540"
"Leaver CS","2022","G6/G7","Ministry of Defence","South West (England)","180","170","57720","54800"
"Leaver CS","2022","G6/G7","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Justice","London","110","100","61610","59860"
"Leaver CS","2022","G6/G7","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Justice","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","National Crime Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","National Crime Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Northern Ireland Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office of Gas and Electricity Markets","London","60","60","63300","62000"
"Leaver CS","2022","G6/G7","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office of Rail and Road","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office of Rail and Road","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office of Rail and Road","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Scottish Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Scottish Government","Scotland","150","130","65570","62170"
"Leaver CS","2022","G6/G7","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","UK Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Water Services Regulation Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Welsh Government","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","G6/G7","Welsh Government","Wales","40","40","[c]","[c]"
"Leaver CS","2022","SCS","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Cabinet Office","London","60","60","102810","94990"
"Leaver CS","2022","SCS","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Business, Energy and Industrial Strategy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Education","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for International Trade","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Transport","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Work and Pensions","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department of Health and Social Care","London","140","110","96240","92370"
"Leaver CS","2022","SCS","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Foreign, Commonwealth and Development Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Foreign, Commonwealth and Development Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Treasury","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","HM Treasury","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Home Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Home Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","National Crime Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","National Crime Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office for Standards in Education, Children's Services and Skills","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office for Standards in Education, Children's Services and Skills","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of Gas and Electricity Markets","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of Qualifications and Examinations Regulation","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Office of the Secretary of State for Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","UK Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","UK Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SCS","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","London","50","50","37530","38070"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Attorney General's Departments","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","London","140","140","35900","35590"
"Leaver CS","2022","SEO/HEO","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","London","140","130","36970","36200"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","South West (England)","70","70","37320","38160"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","Wales","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","London","60","60","35540","34020"
"Leaver CS","2022","SEO/HEO","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Education","London","60","60","38330","36850"
"Leaver CS","2022","SEO/HEO","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Education","North West (England)","30","30","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","East of England","40","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","London","140","140","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","South East (England)","50","40","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","South West (England)","50","50","[c]","[c]"
"Leaver CS","2022","SEO/HEO","Department for Environment, Food and Rural Affairs","Wales","[c]","[c]","[c]","[c]"
