"Status","Year","Sex","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Male","The National Archives","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Transport Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","UK Export Finance","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","UK Hydrographic Office","South West (England)","40","40","[c]","[c]"
"Leaver CS","2021","Male","UK Intellectual Property Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","UK Space Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","UK Space Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","UK Space Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","UK Supreme Court","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","United Kingdom Statistics Authority","South East (England)","80","60","23300","19520"
"Leaver CS","2021","Male","United Kingdom Statistics Authority","Wales","70","70","32120","27500"
"Leaver CS","2021","Male","Valuation Office Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Valuation Office Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Valuation Office Agency","London","30","20","[c]","[c]"
"Leaver CS","2021","Male","Valuation Office Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Valuation Office Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Valuation Office Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Valuation Office Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Valuation Office Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Valuation Office Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Valuation Office Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Valuation Office Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Vehicle Certification Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Vehicle Certification Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Vehicle Certification Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Veterinary Medicines Directorate","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Welsh Government (excl. agencies)","Wales","70","60","45470","37410"
"Leaver CS","2021","Male","Welsh Revenue Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Male","Wilton Park","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","London","80","70","47320","40450"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Accountant in Bankruptcy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Advisory, Conciliation and Arbitration Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Advisory, Conciliation and Arbitration Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Advisory, Conciliation and Arbitration Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Advisory, Conciliation and Arbitration Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Advisory, Conciliation and Arbitration Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Advisory, Conciliation and Arbitration Service","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Advisory, Conciliation and Arbitration Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Advisory, Conciliation and Arbitration Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Advisory, Conciliation and Arbitration Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Advisory, Conciliation and Arbitration Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","South East (England)","40","40","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Animal and Plant Health Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Attorney General's Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","London","230","230","49470","42860"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Cabinet Office (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Centre for Environment, Fisheries and Aquaculture Science","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Companies House","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Companies House","Wales","50","40","[c]","[c]"
"Leaver CS","2022","Female","Competition and Markets Authority","London","50","50","54540","54320"
"Leaver CS","2022","Female","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Criminal Injuries Compensation Authority","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Criminal Injuries Compensation Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Commercial Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Commercial Service","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Commercial Service","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Commercial Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Commercial Service","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Commercial Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Commercial Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Commercial Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Office and Procurator Fiscal Service","Scotland","70","60","33500","23230"
"Leaver CS","2022","Female","Crown Prosecution Service","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Prosecution Service","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Prosecution Service","London","70","60","39680","34320"
"Leaver CS","2022","Female","Crown Prosecution Service","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Prosecution Service","North West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Female","Crown Prosecution Service","South East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Female","Crown Prosecution Service","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Prosecution Service","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Prosecution Service","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Crown Prosecution Service","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Electronics and Components Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Electronics and Components Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","South West (England)","220","200","32710","27940"
"Leaver CS","2022","Female","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Equipment and Support","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Defence Science and Technology Laboratory","South East (England)","40","30","[c]","[c]"
"Leaver CS","2022","Female","Defence Science and Technology Laboratory","South West (England)","50","50","33180","29260"
"Leaver CS","2022","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","130","120","44490","40050"
"Leaver CS","2022","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Digital, Culture, Media and Sport","London","80","80","39210","34020"
"Leaver CS","2022","Female","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Education (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Education (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Education (excl. agencies)","London","90","90","40240","33500"
"Leaver CS","2022","Female","Department for Education (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Education (excl. agencies)","North West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Female","Department for Education (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Education (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Education (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","London","140","130","[c]","[c]"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","South West (England)","30","30","[c]","[c]"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for International Trade","London","90","90","[c]","[c]"
"Leaver CS","2022","Female","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","London","70","70","44890","39990"
"Leaver CS","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Levelling Up, Housing and Communities (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Transport (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Transport (excl. agencies)","London","90","90","44500","42470"
"Leaver CS","2022","Female","Department for Transport (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Transport (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Transport (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Transport (excl. agencies)","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","East Midlands (England)","330","280","25550","27570"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","East of England","370","320","27290","27570"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","London","640","590","31830","31060"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","North East (England)","520","430","25490","21260"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","North West (England)","900","750","25690","26120"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","Scotland","510","420","24760","25640"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","South East (England)","480","410","27280","27570"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","South West (England)","360","290","25460","27570"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","Wales","260","210","24240","21260"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","West Midlands (England)","420","340","25740","27570"
"Leaver CS","2022","Female","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","510","430","27200","27570"
"Leaver CS","2022","Female","Department of Health and Social Care (excl. agencies)","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department of Health and Social Care (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department of Health and Social Care (excl. agencies)","London","240","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department of Health and Social Care (excl. agencies)","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department of Health and Social Care (excl. agencies)","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department of Health and Social Care (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department of Health and Social Care (excl. agencies)","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department of Health and Social Care (excl. agencies)","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department of Health and Social Care (excl. agencies)","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","70","[c]","[c]","[c]"
"Leaver CS","2022","Female","Disclosure Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Licensing Agency","Unknown","250","190","23170","21840"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Driver and Vehicle Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Education and Skills Funding Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Education and Skills Funding Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Education and Skills Funding Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Education and Skills Funding Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Education and Skills Funding Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Education and Skills Funding Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Education and Skills Funding Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Education Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","FCDO Services","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","FCDO Services","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Food Standards Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Foreign, Commonwealth and Development Office (excl. agencies)","London","110","[c]","[c]","[c]"
"Leaver CS","2022","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Foreign, Commonwealth and Development Office (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Forestry and Land Scotland","Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Female","Forestry and Land Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Actuary's Department","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Actuary's Department","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Internal Audit Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Legal Department","London","120","110","52440","51250"
"Leaver CS","2022","Female","Government Legal Department","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Legal Department","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Legal Department","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Property Agency","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Property Agency","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Property Agency","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Property Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Government Property Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Health and Safety Executive","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Health and Safety Executive","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Health and Safety Executive","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Health and Safety Executive","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Health and Safety Executive","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Female","Health and Safety Executive","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Health and Safety Executive","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Female","Health and Safety Executive","South West (England)","[c]","[c]","[c]","[c]"
