"Status","Year","Region_ITL3","Disability","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Northumberland","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Declared non-disabled","Female","70","60","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Declared non-disabled","Male","80","80","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Declared disabled","Female","30","30","[c]","[c]"
"Leaver CS","2022","Nottingham","Declared disabled","Male","30","30","[c]","[c]"
"Leaver CS","2022","Nottingham","Declared non-disabled","Female","160","140","27260","25480"
"Leaver CS","2022","Nottingham","Declared non-disabled","Male","150","130","31090","27130"
"Leaver CS","2022","Nottingham","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Unknown","Female","80","70","[c]","[c]"
"Leaver CS","2022","Nottingham","Unknown","Male","80","70","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Declared non-disabled","Male","50","40","[c]","[c]"
"Leaver CS","2022","Overseas","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Female","40","30","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Declared non-disabled","Female","140","120","28260","22680"
"Leaver CS","2022","Oxfordshire CC","Declared non-disabled","Male","180","170","26260","20970"
"Leaver CS","2022","Oxfordshire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Unknown","Male","80","70","26700","20970"
"Leaver CS","2022","Perth and Kinross, and Stirling","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2022","Peterborough","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Declared non-disabled","Female","60","50","27050","21830"
"Leaver CS","2022","Peterborough","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Declared non-disabled","Female","60","50","29620","26350"
"Leaver CS","2022","Plymouth","Declared non-disabled","Male","70","70","33670","27820"
"Leaver CS","2022","Plymouth","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Unknown","Male","30","30","[c]","[c]"
"Leaver CS","2022","Portsmouth","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Declared non-disabled","Female","110","90","29290","23660"
"Leaver CS","2022","Portsmouth","Declared non-disabled","Male","120","110","34200","30300"
"Leaver CS","2022","Portsmouth","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2022","Portsmouth","Unknown","Male","30","30","[c]","[c]"
"Leaver CS","2022","Powys","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Declared non-disabled","Female","40","40","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Declared non-disabled","Female","140","110","28540","25360"
"Leaver CS","2022","Sefton","Declared non-disabled","Male","80","70","33480","27570"
"Leaver CS","2022","Sefton","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2022","Sefton","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2022","Sheffield","Declared disabled","Female","50","40","[c]","[c]"
"Leaver CS","2022","Sheffield","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Declared non-disabled","Female","140","120","30510","26840"
"Leaver CS","2022","Sheffield","Declared non-disabled","Male","130","120","32020","26160"
"Leaver CS","2022","Sheffield","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sheffield","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2022","Sheffield","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shetland Islands","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Declared non-disabled","Female","30","30","[c]","[c]"
"Leaver CS","2022","Shropshire","Declared non-disabled","Male","40","40","[c]","[c]"
"Leaver CS","2022","Shropshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Shropshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Solihull","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Declared non-disabled","Female","70","60","29180","26630"
"Leaver CS","2022","Somerset CC","Declared non-disabled","Male","70","60","31860","29520"
"Leaver CS","2022","Somerset CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Somerset CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Declared non-disabled","Female","60","50","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Declared non-disabled","Male","30","30","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South and West Derbyshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Ayrshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Declared non-disabled","Female","110","90","29400","25160"
"Leaver CS","2022","South Hampshire","Declared non-disabled","Male","120","100","28870","25130"
"Leaver CS","2022","South Hampshire","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Undeclared","Female","30","30","[c]","[c]"
"Leaver CS","2022","South Hampshire","Undeclared","Male","30","30","[c]","[c]"
"Leaver CS","2022","South Hampshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Hampshire","Unknown","Female","60","40","21600","19610"
"Leaver CS","2022","South Hampshire","Unknown","Male","80","50","23240","20100"
"Leaver CS","2022","South Lanarkshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Declared non-disabled","Female","110","80","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Declared non-disabled","Male","70","60","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Unknown","Female","70","60","[c]","[c]"
"Leaver CS","2022","South Lanarkshire","Unknown","Male","50","40","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Declared non-disabled","Female","40","30","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Teesside","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Declared non-disabled","Female","50","40","[c]","[c]"
"Leaver CS","2022","South West Wales","Declared non-disabled","Male","30","30","[c]","[c]"
"Leaver CS","2022","South West Wales","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West Wales","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Declared non-disabled","Female","50","40","[c]","[c]"
"Leaver CS","2022","Southampton","Declared non-disabled","Male","50","50","[c]","[c]"
"Leaver CS","2022","Southampton","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southampton","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Declared non-disabled","Male","30","30","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southend-on-Sea","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Declared disabled","Female","30","30","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Declared non-disabled","Female","110","100","29630","27570"
"Leaver CS","2022","Staffordshire CC","Declared non-disabled","Male","120","110","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Staffordshire CC","Unknown","Male","50","50","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Declared non-disabled","Female","70","60","24010","20970"
"Leaver CS","2022","Stoke-on-Trent","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Stoke-on-Trent","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Declared disabled","Male","30","30","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Declared non-disabled","Female","150","130","24660","21490"
"Leaver CS","2022","Suffolk CC","Declared non-disabled","Male","150","140","28350","27370"
"Leaver CS","2022","Suffolk CC","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Suffolk CC","Unknown","Male","50","50","[c]","[c]"
"Leaver CS","2022","Sunderland","Declared disabled","Female","30","20","[c]","[c]"
"Leaver CS","2022","Sunderland","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Declared non-disabled","Female","150","110","25170","27570"
"Leaver CS","2022","Sunderland","Declared non-disabled","Male","60","50","[c]","[c]"
"Leaver CS","2022","Sunderland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sunderland","Unknown","Female","60","40","[c]","[c]"
"Leaver CS","2022","Sunderland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Declared non-disabled","Female","50","40","[c]","[c]"
"Leaver CS","2022","Swansea","Declared non-disabled","Male","40","40","[c]","[c]"
"Leaver CS","2022","Swansea","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swansea","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Swindon","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Declared non-disabled","Female","50","40","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Declared non-disabled","Male","40","40","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Telford and Wrekin","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Thurrock","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Torbay","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Declared non-disabled","Female","260","250","47420","40450"
"Leaver CS","2022","Tower Hamlets","Declared non-disabled","Male","250","250","52180","49590"
"Leaver CS","2022","Tower Hamlets","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tower Hamlets","Unknown","Female","140","130","41650","32960"
"Leaver CS","2022","Tower Hamlets","Unknown","Male","110","110","50760","46460"
"Leaver CS","2022","Tyneside","Declared disabled","Female","80","60","26980","21260"
"Leaver CS","2022","Tyneside","Declared disabled","Male","60","60","[c]","[c]"
"Leaver CS","2022","Tyneside","Declared non-disabled","Female","550","460","27710","21260"
"Leaver CS","2022","Tyneside","Declared non-disabled","Male","310","290","28570","21260"
"Leaver CS","2022","Tyneside","Undeclared","Female","30","30","[c]","[c]"
"Leaver CS","2022","Tyneside","Undeclared","Male","30","30","[c]","[c]"
"Leaver CS","2022","Tyneside","Unknown","Female","200","160","32930","24110"
"Leaver CS","2022","Tyneside","Unknown","Male","180","160","31100","24880"
"Leaver CS","2022","Unknown","Declared disabled","Female","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Declared non-disabled","Female","250","200","25490","21840"
"Leaver CS","2022","Unknown","Declared non-disabled","Male","180","160","31430","26470"
"Leaver CS","2022","Unknown","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Female","320","230","31030","21840"
"Leaver CS","2022","Unknown","Unknown","Male","390","340","36810","32980"
"Leaver CS","2022","Wakefield","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Declared non-disabled","Female","60","50","[c]","[c]"
"Leaver CS","2022","Wakefield","Declared non-disabled","Male","60","50","[c]","[c]"
"Leaver CS","2022","Wakefield","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wakefield","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Declared disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Declared disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Declared non-disabled","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Declared non-disabled","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Walsall","Unknown","Male","[c]","[c]","[c]","[c]"
