"Status","Year","Sexual_orientation","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Heterosexual / straight","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","EO","50","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","G6/G7","60","60","57780","55720"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","SEO/HEO","90","90","34810","33640"
"Leaver Dept.","2021","Heterosexual / straight","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","White","AA/AO","660","620","20910","21010"
"Leaver Dept.","2021","Heterosexual / straight","White","EO","930","890","26430","27310"
"Leaver Dept.","2021","Heterosexual / straight","White","G6/G7","970","930","57460","55650"
"Leaver Dept.","2021","Heterosexual / straight","White","SCS","160","150","90010","81110"
"Leaver Dept.","2021","Heterosexual / straight","White","SEO/HEO","1680","1650","35290","34010"
"Leaver Dept.","2021","Heterosexual / straight","White","Unknown","80","70","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","AA/AO","70","70","20880","21010"
"Leaver Dept.","2021","LGBO","White","EO","110","100","26420","27150"
"Leaver Dept.","2021","LGBO","White","G6/G7","90","90","55260","53680"
"Leaver Dept.","2021","LGBO","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","White","SEO/HEO","200","200","34710","33960"
"Leaver Dept.","2021","LGBO","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","G6/G7","50","50","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Undeclared","SEO/HEO","70","70","36680","36800"
"Leaver Dept.","2021","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","EO","70","60","27080","27570"
"Leaver Dept.","2021","Undeclared","White","G6/G7","90","80","58080","55950"
"Leaver Dept.","2021","Undeclared","White","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","White","SEO/HEO","120","120","36670","36360"
"Leaver Dept.","2021","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","AA/AO","90","90","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","EO","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","G6/G7","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","SEO/HEO","80","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","AA/AO","530","510","20900","20880"
"Leaver Dept.","2021","Unknown","Unknown","EO","430","400","27270","27500"
"Leaver Dept.","2021","Unknown","Unknown","G6/G7","580","500","56180","54460"
"Leaver Dept.","2021","Unknown","Unknown","SCS","70","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","SEO/HEO","1290","1180","34170","32830"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","90","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","AA/AO","360","330","21080","21010"
"Leaver Dept.","2021","Unknown","White","EO","280","250","27100","27570"
"Leaver Dept.","2021","Unknown","White","G6/G7","160","130","57620","55950"
"Leaver Dept.","2021","Unknown","White","SCS","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","SEO/HEO","330","250","35690","34380"
"Leaver Dept.","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Asian","AA/AO","330","300","21820","21260"
"Leaver Dept.","2022","Heterosexual / straight","Asian","EO","670","640","27590","27570"
"Leaver Dept.","2022","Heterosexual / straight","Asian","G6/G7","240","230","58470","54700"
"Leaver Dept.","2022","Heterosexual / straight","Asian","SCS","60","50","99310","98000"
"Leaver Dept.","2022","Heterosexual / straight","Asian","SEO/HEO","650","620","36170","35330"
"Leaver Dept.","2022","Heterosexual / straight","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Black","AA/AO","140","130","22190","21260"
"Leaver Dept.","2022","Heterosexual / straight","Black","EO","330","320","27890","27570"
"Leaver Dept.","2022","Heterosexual / straight","Black","G6/G7","130","120","56490","53600"
"Leaver Dept.","2022","Heterosexual / straight","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Black","SEO/HEO","410","380","36350","36160"
"Leaver Dept.","2022","Heterosexual / straight","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Mixed","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Mixed","EO","120","120","27550","27570"
"Leaver Dept.","2022","Heterosexual / straight","Mixed","G6/G7","80","80","55910","54350"
"Leaver Dept.","2022","Heterosexual / straight","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Mixed","SEO/HEO","190","180","36090","34770"
"Leaver Dept.","2022","Heterosexual / straight","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Other ethnicity","EO","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Other ethnicity","SEO/HEO","60","50","35640","34800"
"Leaver Dept.","2022","Heterosexual / straight","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","EO","50","40","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","SEO/HEO","60","60","36270","35310"
"Leaver Dept.","2022","Heterosexual / straight","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","SEO/HEO","80","60","36080","35070"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","White","AA/AO","1350","1270","21330","21260"
"Leaver Dept.","2022","Heterosexual / straight","White","EO","2260","2160","26630","27570"
"Leaver Dept.","2022","Heterosexual / straight","White","G6/G7","2160","2020","57890","55130"
"Leaver Dept.","2022","Heterosexual / straight","White","SCS","390","350","95090","92500"
"Leaver Dept.","2022","Heterosexual / straight","White","SEO/HEO","3790","3590","35850","35590"
"Leaver Dept.","2022","Heterosexual / straight","White","Unknown","110","100","[c]","[c]"
"Leaver Dept.","2022","LGBO","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Asian","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Asian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Asian","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","SEO/HEO","30","30","[c]","[c]"
"Leaver Dept.","2022","LGBO","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","AA/AO","120","120","21430","21260"
"Leaver Dept.","2022","LGBO","White","EO","250","250","27140","27570"
"Leaver Dept.","2022","LGBO","White","G6/G7","210","200","57040","54700"
"Leaver Dept.","2022","LGBO","White","SCS","30","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","White","SEO/HEO","440","410","35650","35060"
"Leaver Dept.","2022","LGBO","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","EO","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","G6/G7","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Asian","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","AA/AO","60","60","21960","21260"
"Leaver Dept.","2022","Undeclared","Undeclared","EO","80","80","26760","27570"
"Leaver Dept.","2022","Undeclared","Undeclared","G6/G7","120","110","57460","54700"
"Leaver Dept.","2022","Undeclared","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Undeclared","SEO/HEO","230","210","36850","36330"
"Leaver Dept.","2022","Undeclared","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","EO","140","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","G6/G7","320","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SCS","70","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","SEO/HEO","420","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","AA/AO","120","110","21330","21260"
"Leaver Dept.","2022","Undeclared","White","EO","190","190","26660","27500"
"Leaver Dept.","2022","Undeclared","White","G6/G7","210","200","58720","54730"
"Leaver Dept.","2022","Undeclared","White","SCS","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","White","SEO/HEO","360","330","35850","35310"
"Leaver Dept.","2022","Undeclared","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","AA/AO","70","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","EO","60","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","SEO/HEO","70","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Black","SEO/HEO","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","AA/AO","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","EO","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","G6/G7","130","120","58690","56140"
"Leaver Dept.","2022","Unknown","Undeclared","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Undeclared","SEO/HEO","160","150","35730","35480"
"Leaver Dept.","2022","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","AA/AO","560","530","21470","21260"
"Leaver Dept.","2022","Unknown","Unknown","EO","540","520","27480","27570"
"Leaver Dept.","2022","Unknown","Unknown","G6/G7","500","450","58380","54760"
"Leaver Dept.","2022","Unknown","Unknown","SCS","80","70","88440","81910"
