"Status","Year","Region_ITL1","Region_ITL2","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South West (England)","Devon","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Digital, Data & Technology","130","120","34820","34850"
"Leaver CS","2022","South West (England)","Devon","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","No function","390","330","25890","21300"
"Leaver CS","2022","South West (England)","Devon","Project Delivery","50","50","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Security","50","40","[c]","[c]"
"Leaver CS","2022","South West (England)","Devon","Unknown","80","70","28590","22330"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Digital, Data & Technology","30","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","No function","330","300","29250","27570"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Dorset and Somerset","Unknown","80","70","28040","21960"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Commercial","70","70","45050","38070"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Digital, Data & Technology","90","80","38590","33300"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Finance","50","50","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Human Resources","50","50","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","No function","1290","1180","31800","27570"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Project Delivery","540","520","36610","34000"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Property","40","30","[c]","[c]"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Security","70","70","30620","32520"
"Leaver CS","2022","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","320","290","31740","30370"
"Leaver CS","2022","Unknown","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Commercial","50","30","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Digital, Data & Technology","60","50","40350","37230"
"Leaver CS","2022","Unknown","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","No function","670","560","24290","21840"
"Leaver CS","2022","Unknown","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","340","300","35250","32700"
"Leaver CS","2022","Wales","East Wales","Analysis","80","80","28340","23880"
"Leaver CS","2022","Wales","East Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Digital, Data & Technology","110","110","36910","34480"
"Leaver CS","2022","Wales","East Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","No function","660","600","26460","22740"
"Leaver CS","2022","Wales","East Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","East Wales","Unknown","570","480","36880","28850"
"Leaver CS","2022","Wales","West Wales and The Valleys","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","No function","410","350","25180","21300"
"Leaver CS","2022","Wales","West Wales and The Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Wales","West Wales and The Valleys","Unknown","180","150","33140","27570"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","No function","310","280","27740","27570"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","50","50","25950","26350"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","No function","560","500","26260","26120"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","Shropshire and Staffordshire","Unknown","150","140","30930","27370"
"Leaver CS","2022","West Midlands (England)","West Midlands","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Digital, Data & Technology","40","40","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Legal","40","30","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","No function","900","800","32180","27570"
"Leaver CS","2022","West Midlands (England)","West Midlands","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands (England)","West Midlands","Unknown","370","330","25760","26160"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","No function","330","290","26790","27130"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","70","70","26430","26670"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","No function","160","140","34550","27570"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Security","70","60","31650","32000"
"Leaver CS","2022","Yorkshire and The Humber","North Yorkshire","Unknown","100","90","28190","22330"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","No function","430","370","30310","27570"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","South Yorkshire","Unknown","210","190","27460","21680"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Digital, Data & Technology","60","50","44500","40670"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Finance","40","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Legal","30","30","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","No function","1050","920","29010","27570"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Property","80","70","25040","22040"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Yorkshire and The Humber","West Yorkshire","Unknown","530","440","27850","26160"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","No function","70","70","25620","21170"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","No function","40","30","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Midlands (England)","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","East Anglia","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East of England","Essex","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Analysis","50","50","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Digital, Data & Technology","50","50","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","No function","120","120","43880","40600"
"Leaver Dept.","2021","London","Inner London - East","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - East","Unknown","160","150","36620","31070"
"Leaver Dept.","2021","London","Inner London - West","Analysis","160","150","40420","34850"
"Leaver Dept.","2021","London","Inner London - West","Commercial","50","40","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","Communications","150","150","42800","39080"
"Leaver Dept.","2021","London","Inner London - West","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","Digital, Data & Technology","80","70","48120","41200"
"Leaver Dept.","2021","London","Inner London - West","Finance","90","80","51750","51580"
"Leaver Dept.","2021","London","Inner London - West","Human Resources","190","190","42710","35590"
"Leaver Dept.","2021","London","Inner London - West","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","Legal","120","120","46050","50500"
"Leaver Dept.","2021","London","Inner London - West","No function","1920","1870","44120","38750"
"Leaver Dept.","2021","London","Inner London - West","Project Delivery","140","140","48410","45200"
"Leaver Dept.","2021","London","Inner London - West","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Inner London - West","Unknown","1530","1170","45600","40940"
"Leaver Dept.","2021","London","Outer London - East and North East","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - South","Unknown","200","200","39720","34110"
"Leaver Dept.","2021","London","Outer London - West and North West","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","London","Outer London - West and North West","Unknown","80","70","30340","29250"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Human Resources","40","40","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","No function","30","30","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Northumberland and Tyne and Wear","Unknown","350","330","27130","27570"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North East (England)","Tees Valley and Durham","No function","[c]","[c]","[c]","[c]"
