"Status","Year","Age","Ethnicity","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","60-64","Chinese","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","White","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","No function","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","No function","560","530","29310","27570"
"Leaver Dept.","2022","20-29","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Asian","Unknown","110","100","29300","28670"
"Leaver Dept.","2022","20-29","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","No function","220","210","29500","27800"
"Leaver Dept.","2022","20-29","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Black","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","No function","170","160","32000","31060"
"Leaver Dept.","2022","20-29","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Mixed","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","No function","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","No function","120","110","31450","29250"
"Leaver Dept.","2022","20-29","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Analysis","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Commercial","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Communications","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Digital, Data & Technology","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Finance","50","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Human Resources","40","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","No function","1070","940","31600","32000"
"Leaver Dept.","2022","20-29","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","Unknown","Unknown","410","360","31970","29290"
"Leaver Dept.","2022","20-29","White","Analysis","140","140","35960","33980"
"Leaver Dept.","2022","20-29","White","Commercial","40","40","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Communications","60","60","34020","33400"
"Leaver Dept.","2022","20-29","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Digital, Data & Technology","90","90","34730","34550"
"Leaver Dept.","2022","20-29","White","Finance","50","40","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Human Resources","150","140","30780","28000"
"Leaver Dept.","2022","20-29","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Legal","30","30","[c]","[c]"
"Leaver Dept.","2022","20-29","White","No function","2390","2310","30240","27570"
"Leaver Dept.","2022","20-29","White","Project Delivery","140","140","29930","27570"
"Leaver Dept.","2022","20-29","White","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Security","30","30","[c]","[c]"
"Leaver Dept.","2022","20-29","White","Unknown","580","530","30500","27400"
"Leaver Dept.","2022","30-39","Asian","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","No function","490","460","34190","29730"
"Leaver Dept.","2022","30-39","Asian","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Asian","Unknown","140","130","33370","28850"
"Leaver Dept.","2022","30-39","Black","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","No function","240","230","34320","31060"
"Leaver Dept.","2022","30-39","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Black","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","No function","140","140","39810","34550"
"Leaver Dept.","2022","30-39","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Mixed","Unknown","40","30","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Debt","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Grants Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","No function","40","30","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","30-39","Undeclared","Communications","[c]","[c]","[c]","[c]"
