"Status","Year","Region_ITL2","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","East Midlands (England)","White","100","90","28330","24000"
"Leaver Dept.","2021","Devon","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","South West (England)","White","60","50","27560","24170"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","South West (England)","White","40","30","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","East of England","White","70","70","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","Unknown","70","70","[c]","[c]"
"Leaver Dept.","2021","East Wales","Wales","White","270","260","33480","29570"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Scotland","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Eastern Scotland","Scotland","White","130","130","32400","27570"
"Leaver Dept.","2021","Essex","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","East of England","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Essex","East of England","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","Unknown","120","120","37880","35900"
"Leaver Dept.","2021","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","White","460","450","35340","32290"
"Leaver Dept.","2021","Greater Manchester","North West (England)","Asian","60","60","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","North West (England)","Unknown","110","100","[c]","[c]"
"Leaver Dept.","2021","Greater Manchester","North West (England)","White","250","240","30960","27570"
"Leaver Dept.","2021","Hampshire and Isle of Wight","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","South East (England)","White","130","120","35650","29540"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","Asian","70","60","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","Black","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","London","White","240","240","47880","43790"
"Leaver Dept.","2021","Inner London - West","London","Asian","400","380","40320","35070"
"Leaver Dept.","2021","Inner London - West","London","Black","220","210","37740","34700"
"Leaver Dept.","2021","Inner London - West","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","London","Mixed","170","160","42780","36800"
"Leaver Dept.","2021","Inner London - West","London","Other ethnicity","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","London","Undeclared","150","140","44050","40050"
"Leaver Dept.","2021","Inner London - West","London","Unknown","1320","1120","43170","38750"
"Leaver Dept.","2021","Inner London - West","London","White","2150","2000","47320","42460"
"Leaver Dept.","2021","Kent","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Kent","South East (England)","White","60","60","[c]","[c]"
"Leaver Dept.","2021","Lancashire","North West (England)","Asian","40","30","[c]","[c]"
"Leaver Dept.","2021","Lancashire","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lancashire","North West (England)","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Lancashire","North West (England)","White","110","100","32740","27570"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","White","30","30","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","East Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Lincolnshire","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","North West (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Merseyside","North West (England)","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Merseyside","North West (England)","White","270","250","29280","24890"
"Leaver Dept.","2021","North Eastern Scotland","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Eastern Scotland","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","North Yorkshire","Yorkshire and The Humber","Unknown","60","60","34430","33300"
"Leaver Dept.","2021","North Yorkshire","Yorkshire and The Humber","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northern Ireland","Northern Ireland","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","North East (England)","Unknown","110","100","30740","29380"
"Leaver Dept.","2021","Northumberland and Tyne and Wear","North East (England)","White","310","300","27130","24890"
"Leaver Dept.","2021","Outer London - East and North East","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - East and North East","London","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","Black","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Outer London - South","London","White","100","100","43100","36870"
"Leaver Dept.","2021","Outer London - West and North West","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Outer London - West and North West","London","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2021","Overseas","Overseas","White","60","40","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Shropshire and Staffordshire","West Midlands (England)","White","60","60","26520","21170"
"Leaver Dept.","2021","South Yorkshire","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Yorkshire and The Humber","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","South Yorkshire","Yorkshire and The Humber","White","110","110","34470","30980"
"Leaver Dept.","2021","Southern Scotland","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scotland","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Southern Scotland","Scotland","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","South East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Surrey, East and West Sussex","South East (England)","White","60","60","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","North East (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tees Valley and Durham","North East (England)","White","120","120","26430","24310"
"Leaver Dept.","2021","Unknown","Unknown","Asian","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","410","410","33970","32000"
"Leaver Dept.","2021","Unknown","Unknown","White","220","220","37940","32000"
"Leaver Dept.","2021","West Central Scotland","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Scotland","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","West Central Scotland","Scotland","White","230","220","26860","26240"
"Leaver Dept.","2021","West Midlands","West Midlands (England)","Asian","110","110","24040","21330"
"Leaver Dept.","2021","West Midlands","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","West Midlands (England)","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Midlands","West Midlands (England)","Unknown","90","80","[c]","[c]"
"Leaver Dept.","2021","West Midlands","West Midlands (England)","White","150","140","32100","27570"
