"Status","Year","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","London","Female","130","110","48080","43640"
"Leaver CS","2022","Digital, Data and Technology","London","Male","210","190","48540","43620"
"Leaver CS","2022","Digital, Data and Technology","North East (England)","Female","30","30","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","North East (England)","Male","50","50","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","North West (England)","Female","50","40","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","North West (England)","Male","120","110","46260","40580"
"Leaver CS","2022","Digital, Data and Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Scotland","Male","30","30","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","South East (England)","Female","30","30","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","South East (England)","Male","50","50","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","South West (England)","Female","60","60","35360","33300"
"Leaver CS","2022","Digital, Data and Technology","South West (England)","Male","190","180","36950","36250"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Unknown","Male","40","30","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Wales","Male","100","100","37780","35630"
"Leaver CS","2022","Digital, Data and Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","West Midlands (England)","Male","40","40","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Digital, Data and Technology","Yorkshire and The Humber","Male","80","80","44730","40610"
"Leaver CS","2022","Economics","London","Female","60","50","[c]","[c]"
"Leaver CS","2022","Economics","London","Male","80","80","[c]","[c]"
"Leaver CS","2022","Economics","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Economics","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","London","Female","80","70","43080","37850"
"Leaver CS","2022","Finance","London","Male","80","70","51010","42920"
"Leaver CS","2022","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","North West (England)","Male","30","30","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","South East (England)","Female","50","50","32510","30540"
"Leaver CS","2022","Finance","South East (England)","Male","40","40","[c]","[c]"
"Leaver CS","2022","Finance","South West (England)","Female","50","50","37750","33300"
"Leaver CS","2022","Finance","South West (England)","Male","60","60","39070","34550"
"Leaver CS","2022","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Geography","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","London","Female","150","130","42900","38200"
"Leaver CS","2022","Human Resources","London","Male","80","70","45300","38990"
"Leaver CS","2022","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","Female","40","30","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","Female","40","40","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","Female","60","50","35630","32730"
"Leaver CS","2022","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inspector of Education and Training","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","London","Male","40","40","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Intelligence Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","London","Female","40","40","[c]","[c]"
"Leaver CS","2022","International Trade","London","Male","50","50","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","International Trade","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East of England","Female","30","30","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","London","Female","70","60","42540","38150"
"Leaver CS","2022","Knowledge and Information Management","London","Male","50","40","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Knowledge and Information Management","Yorkshire and The Humber","Female","140","120","29910","27470"
"Leaver CS","2022","Knowledge and Information Management","Yorkshire and The Humber","Male","40","40","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Female","160","140","57490","55000"
"Leaver CS","2022","Legal","London","Male","110","100","59620","55000"
"Leaver CS","2022","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","London","Female","60","50","78260","85900"
"Leaver CS","2022","Medicine","London","Male","40","40","[c]","[c]"
"Leaver CS","2022","Medicine","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","Female","50","40","[c]","[c]"
"Leaver CS","2022","Medicine","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","Female","50","40","[c]","[c]"
"Leaver CS","2022","Medicine","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Medicine","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Female","760","670","24820","23710"
"Leaver CS","2022","Operational Delivery","East Midlands (England)","Male","570","530","25730","25480"
"Leaver CS","2022","Operational Delivery","East of England","Female","890","790","27550","27570"
"Leaver CS","2022","Operational Delivery","East of England","Male","830","780","29100","27570"
"Leaver CS","2022","Operational Delivery","London","Female","2290","2090","34680","31060"
"Leaver CS","2022","Operational Delivery","London","Male","1530","1440","36340","31060"
"Leaver CS","2022","Operational Delivery","North East (England)","Female","730","600","26450","21680"
"Leaver CS","2022","Operational Delivery","North East (England)","Male","530","490","24390","21260"
"Leaver CS","2022","Operational Delivery","North West (England)","Female","1560","1310","25780","23140"
"Leaver CS","2022","Operational Delivery","North West (England)","Male","1150","1040","26090","22600"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Northern Ireland","Male","40","40","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Delivery","Scotland","Female","680","560","25510","23780"
"Leaver CS","2022","Operational Delivery","Scotland","Male","640","570","28870","27020"
"Leaver CS","2022","Operational Delivery","South East (England)","Female","1400","1230","26350","26590"
"Leaver CS","2022","Operational Delivery","South East (England)","Male","1300","1180","27810","26920"
"Leaver CS","2022","Operational Delivery","South West (England)","Female","890","760","26150","25100"
"Leaver CS","2022","Operational Delivery","South West (England)","Male","620","570","27960","26750"
"Leaver CS","2022","Operational Delivery","Unknown","Female","350","270","21980","21840"
"Leaver CS","2022","Operational Delivery","Unknown","Male","170","160","23930","21840"
"Leaver CS","2022","Operational Delivery","Wales","Female","620","520","25030","21680"
"Leaver CS","2022","Operational Delivery","Wales","Male","530","490","28370","26110"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","Female","970","830","27450","26120"
"Leaver CS","2022","Operational Delivery","West Midlands (England)","Male","710","680","28210","26760"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","Female","980","840","26350","26120"
"Leaver CS","2022","Operational Delivery","Yorkshire and The Humber","Male","820","750","26920","26470"
"Leaver CS","2022","Operational Research","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Operational Research","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
