"Status","Year","Parent_department","Region_ITL3","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Department for Work and Pensions","Harrow and Hillingdon","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Harrow and Hillingdon","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Heart of Essex","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Heart of Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, County of","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Herefordshire, County of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hertfordshire CC","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hertfordshire CC","Operational Delivery","60","50","29620","29290"
"Leaver CS","2022","Department for Work and Pensions","Hertfordshire CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hertfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hounslow and Richmond upon Thames","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Isle of Anglesey","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Isle of Anglesey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Isle of Wight","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Isle of Wight","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Isle of Wight","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kensington & Chelsea and Hammersmith & Fulham","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kent Thames Gateway","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kingston upon Hull, City of","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kingston upon Hull, City of","Operational Delivery","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kingston upon Hull, City of","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lambeth","Operational Delivery","60","50","30300","31060"
"Leaver CS","2022","Department for Work and Pensions","Lambeth","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancaster and Wyre","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Digital, Data and Technology","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Operational Delivery","120","110","26560","27570"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leeds","Unknown","60","50","28660","26120"
"Leaver CS","2022","Department for Work and Pensions","Leicester","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leicester","Operational Delivery","70","60","24620","21260"
"Leaver CS","2022","Department for Work and Pensions","Leicester","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leicester","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire CC and Rutland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Leicestershire CC and Rutland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lewisham and Southwark","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lewisham and Southwark","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire CC","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire CC","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire CC","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lincolnshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Liverpool","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Liverpool","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Liverpool","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Liverpool","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Liverpool","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Liverpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Luton","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Luton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Manchester","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Manchester","Digital, Data and Technology","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Manchester","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Manchester","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Manchester","Operational Delivery","90","80","25460","27570"
"Leaver CS","2022","Department for Work and Pensions","Manchester","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Manchester","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Manchester","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Manchester","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Manchester","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Medway","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Medway","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Medway","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Mid Kent","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Mid Kent","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Mid Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Mid Lancashire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Mid Lancashire","Operational Delivery","100","70","22830","21260"
"Leaver CS","2022","Department for Work and Pensions","Mid Lancashire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Mid Lancashire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Mid Lancashire","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Milton Keynes","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Monmouthshire and Newport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Monmouthshire and Newport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Na h-Eileanan Siar","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Na h-Eileanan Siar","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North and North East Lincolnshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North and North East Lincolnshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North and North East Lincolnshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North and West Norfolk","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North and West Norfolk","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North and West Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Hampshire","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Hampshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Lanarkshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Lanarkshire","Operational Delivery","50","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Northamptonshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Northamptonshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Northamptonshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Nottinghamshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Nottinghamshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire CC","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire CC","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Norwich and East Norfolk","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Norwich and East Norfolk","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Norwich and East Norfolk","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Norwich and East Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Nottingham","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Nottingham","Operational Delivery","50","50","25070","27570"
"Leaver CS","2022","Department for Work and Pensions","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Orkney Islands","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Orkney Islands","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Oxfordshire CC","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Oxfordshire CC","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Oxfordshire CC","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Oxfordshire CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Perth and Kinross, and Stirling","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Perth and Kinross, and Stirling","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Peterborough","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Peterborough","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Peterborough","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Peterborough","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Plymouth","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Plymouth","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Portsmouth","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Portsmouth","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Portsmouth","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Portsmouth","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Powys","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Powys","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Redbridge and Waltham Forest","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Redbridge and Waltham Forest","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Redbridge and Waltham Forest","Operational Delivery","50","50","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Redbridge and Waltham Forest","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sandwell","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sandwell","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sandwell","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Scottish Borders","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Scottish Borders","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Operational Delivery","100","90","29770","27570"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sheffield","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sheffield","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sheffield","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sheffield","Operational Delivery","70","60","25390","21260"
"Leaver CS","2022","Department for Work and Pensions","Sheffield","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sheffield","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sheffield","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sheffield","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sheffield","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Sheffield","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Shropshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Shropshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Solihull","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Solihull","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Solihull","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Somerset CC","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Somerset CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Somerset CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South and West Derbyshire","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South and West Derbyshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South and West Derbyshire","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South and West Derbyshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South and West Derbyshire","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South and West Derbyshire","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South and West Derbyshire","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Ayrshire","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Ayrshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Ayrshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Hampshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Lanarkshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Lanarkshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Nottinghamshire","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Nottinghamshire","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Teesside","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Teesside","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Teesside","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Teesside","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South West Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South West Wales","Operational Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South West Wales","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southampton","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southampton","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southampton","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southampton","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southampton","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southend-on-Sea","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southend-on-Sea","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southend-on-Sea","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Staffordshire CC","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Staffordshire CC","Operational Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Staffordshire CC","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Staffordshire CC","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Stoke-on-Trent","Operational Delivery","50","30","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Stoke-on-Trent","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Work and Pensions","Suffolk CC","Counter Fraud","[c]","[c]","[c]","[c]"
