"Status","Year","Ethnicity","Region_ITL2","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","Unknown","140","130","28340","24450"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","Unknown","70","70","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - East","Unknown","280","270","38060","31060"
"Leaver CS","2022","Unknown","Inner London - West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Inner London - West","Unknown","1450","1130","42370","35060"
"Leaver CS","2022","Unknown","Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Kent","Unknown","120","120","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lancashire","Unknown","170","160","25150","21260"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","Unknown","190","180","22630","20970"
"Leaver CS","2022","Unknown","Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","Unknown","200","180","28100","24880"
"Leaver CS","2022","Unknown","North Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Eastern Scotland","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","North Yorkshire","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","Unknown","350","310","27750","21260"
"Leaver CS","2022","Unknown","Outer London - East and North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - East and North East","Unknown","110","100","27260","30130"
"Leaver CS","2022","Unknown","Outer London - South","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - South","Unknown","140","140","32630","30600"
"Leaver CS","2022","Unknown","Outer London - West and North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Outer London - West and North West","Unknown","140","130","30360","28650"
"Leaver CS","2022","Unknown","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","Unknown","120","110","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","South Yorkshire","Unknown","110","110","30230","26470"
"Leaver CS","2022","Unknown","Southern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Southern Scotland","Unknown","130","110","30560","26130"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","Unknown","140","130","26610","24370"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tees Valley and Durham","Unknown","110","100","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","680","550","35400","31990"
"Leaver CS","2022","Unknown","West Central Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Central Scotland","Unknown","250","230","30030","26900"
"Leaver CS","2022","Unknown","West Midlands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Midlands","Unknown","270","260","28480","24950"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Unknown","90","80","25760","26130"
"Leaver CS","2022","Unknown","West Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","West Yorkshire","Unknown","440","350","31130","26480"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Declared non-disabled","260","240","31750","29050"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Bedfordshire and Hertfordshire","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","90","80","30710","27780"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","670","630","30510","27350"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","White","Berkshire, Buckinghamshire and Oxfordshire","Unknown","70","70","31710","28670"
"Leaver CS","2022","White","Cheshire","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Declared non-disabled","180","170","31050","27570"
"Leaver CS","2022","White","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cheshire","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Declared non-disabled","110","90","26120","21260"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Declared non-disabled","130","110","30600","26760"
"Leaver CS","2022","White","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Declared disabled","120","100","27670","27570"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Declared non-disabled","520","450","29640","27570"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","White","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Declared disabled","70","60","26270","22480"
"Leaver CS","2022","White","Devon","Declared non-disabled","440","390","30540","27570"
"Leaver CS","2022","White","Devon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Devon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Declared disabled","50","50","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Declared non-disabled","310","280","30280","27570"
"Leaver CS","2022","White","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Anglia","Declared disabled","150","140","28400","26670"
"Leaver CS","2022","White","East Anglia","Declared non-disabled","830","760","30900","27570"
"Leaver CS","2022","White","East Anglia","Undeclared","70","60","[c]","[c]"
"Leaver CS","2022","White","East Anglia","Unknown","70","60","42540","38460"
"Leaver CS","2022","White","East Wales","Declared disabled","120","100","34330","27570"
"Leaver CS","2022","White","East Wales","Declared non-disabled","830","740","33120","27520"
"Leaver CS","2022","White","East Wales","Undeclared","80","70","30400","27570"
"Leaver CS","2022","White","East Wales","Unknown","70","50","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Declared non-disabled","270","250","28120","27130"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","Declared disabled","150","130","31180","27570"
"Leaver CS","2022","White","Eastern Scotland","Declared non-disabled","700","620","35210","27570"
"Leaver CS","2022","White","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Eastern Scotland","Unknown","140","130","35880","35000"
"Leaver CS","2022","White","Essex","Declared disabled","60","50","[c]","[c]"
"Leaver CS","2022","White","Essex","Declared non-disabled","350","300","30330","29290"
"Leaver CS","2022","White","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","220","190","33580","27570"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","1430","1320","34670","30410"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","70","60","33220","31710"
"Leaver CS","2022","White","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","140","130","38780","35420"
"Leaver CS","2022","White","Greater Manchester","Declared disabled","140","120","28200","26120"
"Leaver CS","2022","White","Greater Manchester","Declared non-disabled","780","700","31600","27570"
"Leaver CS","2022","White","Greater Manchester","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","White","Greater Manchester","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Declared disabled","140","120","29350","27570"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Declared non-disabled","800","710","32010","27570"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Undeclared","110","100","28760","26670"
"Leaver CS","2022","White","Hampshire and Isle of Wight","Unknown","110","80","26220","20350"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Declared non-disabled","240","220","28350","27570"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Declared non-disabled","130","120","28210","26780"
"Leaver CS","2022","White","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Inner London - East","Declared disabled","120","110","40960","34860"
"Leaver CS","2022","White","Inner London - East","Declared non-disabled","1020","950","46430","40070"
"Leaver CS","2022","White","Inner London - East","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","White","Inner London - East","Unknown","200","180","53750","46770"
"Leaver CS","2022","White","Inner London - West","Declared disabled","250","210","42530","36650"
"Leaver CS","2022","White","Inner London - West","Declared non-disabled","1700","1520","48540","43920"
"Leaver CS","2022","White","Inner London - West","Undeclared","100","90","48810","42110"
"Leaver CS","2022","White","Inner London - West","Unknown","190","130","43870","41720"
"Leaver CS","2022","White","Kent","Declared disabled","90","80","29720","27590"
"Leaver CS","2022","White","Kent","Declared non-disabled","440","390","31810","29290"
"Leaver CS","2022","White","Kent","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","White","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Declared disabled","130","110","25870","21260"
"Leaver CS","2022","White","Lancashire","Declared non-disabled","610","530","27140","21260"
"Leaver CS","2022","White","Lancashire","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","White","Lancashire","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Declared disabled","70","60","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Declared non-disabled","380","340","30700","27570"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","White","Leicestershire, Rutland and Northamptonshire","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Declared non-disabled","180","170","29100","27470"
"Leaver CS","2022","White","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Merseyside","Declared disabled","160","130","27160","25040"
"Leaver CS","2022","White","Merseyside","Declared non-disabled","760","640","27990","25040"
"Leaver CS","2022","White","Merseyside","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","White","Merseyside","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Declared non-disabled","70","70","33170","27570"
"Leaver CS","2022","White","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Declared non-disabled","230","210","32750","27570"
"Leaver CS","2022","White","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Declared non-disabled","130","110","28020","23500"
"Leaver CS","2022","White","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Declared disabled","170","140","25950","21260"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Declared non-disabled","980","820","28100","21840"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Undeclared","50","40","[c]","[c]"
"Leaver CS","2022","White","Northumberland, and Tyne and Wear","Unknown","100","70","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Declared non-disabled","120","110","31850","31060"
"Leaver CS","2022","White","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - South","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","White","Outer London - South","Declared non-disabled","290","260","36970","31060"
"Leaver CS","2022","White","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Declared disabled","40","40","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Declared non-disabled","280","250","32890","31060"
"Leaver CS","2022","White","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Outer London - West and North West","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","White","Overseas","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Declared non-disabled","60","60","[c]","[c]"
"Leaver CS","2022","White","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Shropshire and Staffordshire","Declared disabled","100","90","27410","27570"
"Leaver CS","2022","White","Shropshire and Staffordshire","Declared non-disabled","430","380","28850","27570"
"Leaver CS","2022","White","Shropshire and Staffordshire","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","White","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","South Yorkshire","Declared disabled","100","80","30280","27570"
"Leaver CS","2022","White","South Yorkshire","Declared non-disabled","400","350","30140","27370"
"Leaver CS","2022","White","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","Declared disabled","40","30","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","Declared non-disabled","280","240","30550","27570"
"Leaver CS","2022","White","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Southern Scotland","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","Declared disabled","80","60","27010","27570"
"Leaver CS","2022","White","Surrey, East and West Sussex","Declared non-disabled","520","470","30380","27570"
"Leaver CS","2022","White","Surrey, East and West Sussex","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","White","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Declared disabled","70","60","28680","25120"
"Leaver CS","2022","White","Tees Valley and Durham","Declared non-disabled","410","350","27370","22600"
"Leaver CS","2022","White","Tees Valley and Durham","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","White","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Declared disabled","50","40","[c]","[c]"
"Leaver CS","2022","White","Unknown","Declared non-disabled","370","310","27640","21840"
"Leaver CS","2022","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","Declared disabled","110","90","28520","23230"
"Leaver CS","2022","White","West Central Scotland","Declared non-disabled","640","550","30450","27230"
"Leaver CS","2022","White","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Central Scotland","Unknown","90","80","39750","35000"
"Leaver CS","2022","White","West Midlands","Declared disabled","100","90","27790","27570"
"Leaver CS","2022","White","West Midlands","Declared non-disabled","600","520","34960","27570"
"Leaver CS","2022","White","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Midlands","Unknown","90","80","47520","38500"
"Leaver CS","2022","White","West Wales and The Valleys","Declared disabled","90","80","25960","22350"
"Leaver CS","2022","White","West Wales and The Valleys","Declared non-disabled","370","320","30150","26120"
"Leaver CS","2022","White","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Declared disabled","140","110","27770","26120"
"Leaver CS","2022","White","West Yorkshire","Declared non-disabled","820","700","31590","27570"
"Leaver CS","2022","White","West Yorkshire","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","White","West Yorkshire","Unknown","110","70","33780","31780"
"Leaver Dept.","2021","Asian","Bedfordshire and Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Bedfordshire and Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cheshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Devon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Dorset and Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Dorset and Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Anglia","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Anglia","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Yorkshire and Northern Lincolnshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","East Yorkshire and Northern Lincolnshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Eastern Scotland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Eastern Scotland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Greater Manchester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Greater Manchester","Declared non-disabled","50","50","[c]","[c]"
