"Status","Year","Region_ITL3","Region_ITL2","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Suffolk","East Anglia","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Suffolk","East Anglia","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Sunderland","Northumberland and Tyne and Wear","White","60","60","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swansea","West Wales and The Valleys","White","110","100","28160","21770"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Telford and Wrekin","Shropshire and Staffordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Thurrock","Essex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Asian","40","40","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2021","Tower Hamlets","Inner London - East","White","170","170","48940","46150"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","Unknown","90","90","31160","29600"
"Leaver Dept.","2021","Tyneside","Northumberland and Tyne and Wear","White","250","240","27250","24110"
"Leaver Dept.","2021","Unknown","Unknown","Asian","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","410","410","33970","32000"
"Leaver Dept.","2021","Unknown","Unknown","White","220","220","37940","32000"
"Leaver Dept.","2021","Wakefield","West Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","West Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","West Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","West Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","West Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wakefield","West Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","West Midlands","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","West Midlands","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Walsall","West Midlands","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wandsworth","Inner London - West","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warrington","Cheshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Warwickshire","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Cumbria","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Cumbria","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Cumbria","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Cumbria","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Cumbria","Cumbria","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Essex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Essex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Essex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Essex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Essex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Essex","Essex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Kent","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Kent","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Kent","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Kent","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Kent","Kent","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Eastern Scotland","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Lothian","Eastern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Surrey","Surrey, East and West Sussex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (North East)","Surrey, East and West Sussex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Surrey, East and West Sussex","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Surrey, East and West Sussex","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Surrey, East and West Sussex","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Surrey, East and West Sussex","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Surrey, East and West Sussex","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","West Sussex (South West)","Surrey, East and West Sussex","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Inner London - West","Asian","380","350","40640","35430"
"Leaver Dept.","2021","Westminster","Inner London - West","Black","200","190","38480","35040"
"Leaver Dept.","2021","Westminster","Inner London - West","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Westminster","Inner London - West","Mixed","170","160","42780","36800"
"Leaver Dept.","2021","Westminster","Inner London - West","Other ethnicity","40","40","[c]","[c]"
"Leaver Dept.","2021","Westminster","Inner London - West","Undeclared","150","140","44700","40290"
"Leaver Dept.","2021","Westminster","Inner London - West","Unknown","1300","1090","43310","38820"
"Leaver Dept.","2021","Westminster","Inner London - West","White","2090","1930","47520","42640"
"Leaver Dept.","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Wirral","Merseyside","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Merseyside","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Merseyside","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Merseyside","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wirral","Merseyside","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","West Midlands","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","West Midlands","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","West Midlands","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","West Midlands","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","West Midlands","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wolverhampton","West Midlands","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Worcestershire","Herefordshire, Worcestershire and Warwickshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","North Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","North Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","North Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","North Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","North Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","York","North Yorkshire","Unknown","60","50","34530","33300"
"Leaver Dept.","2021","York","North Yorkshire","White","40","30","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Aberdeen City and Aberdeenshire","North Eastern Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Eastern Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Eastern Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Eastern Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Eastern Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Angus and Dundee City","Eastern Scotland","White","130","120","24760","24700"
"Leaver Dept.","2022","Ards and North Down","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Ards and North Down","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Outer London - East and North East","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Outer London - East and North East","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Outer London - East and North East","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Outer London - East and North East","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barking & Dagenham and Havering","Outer London - East and North East","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Outer London - West and North West","Asian","290","270","39330","32650"
"Leaver Dept.","2022","Barnet","Outer London - West and North West","Black","120","110","34720","28040"
"Leaver Dept.","2022","Barnet","Outer London - West and North West","Mixed","50","40","35960","31700"
"Leaver Dept.","2022","Barnet","Outer London - West and North West","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Outer London - West and North West","Undeclared","80","70","46680","40070"
"Leaver Dept.","2022","Barnet","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnet","Outer London - West and North West","White","560","510","44750","40070"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Barnsley, Doncaster and Rotherham","South Yorkshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2022","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","White","350","350","35280","32510"
"Leaver Dept.","2022","Bedford","Bedfordshire and Hertfordshire","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Bedfordshire and Hertfordshire","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Bedfordshire and Hertfordshire","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Bedfordshire and Hertfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Bedford","Bedfordshire and Hertfordshire","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Belfast","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
