"Status","Year","Sexual_orientation","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","LGBO","South East (England)","Project Delivery","50","50","[c]","[c]"
"In post","2021","LGBO","South East (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South East (England)","Security","60","60","29040","26920"
"In post","2021","LGBO","South East (England)","Unknown","570","550","27460","27570"
"In post","2021","LGBO","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West (England)","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2021","LGBO","South West (England)","Finance","30","30","[c]","[c]"
"In post","2021","LGBO","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West (England)","Human Resources","30","30","[c]","[c]"
"In post","2021","LGBO","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","South West (England)","No function","510","500","30470","28220"
"In post","2021","LGBO","South West (England)","Project Delivery","320","310","34680","32290"
"In post","2021","LGBO","South West (England)","Property","40","40","[c]","[c]"
"In post","2021","LGBO","South West (England)","Security","40","40","[c]","[c]"
"In post","2021","LGBO","South West (England)","Unknown","360","340","27880","27570"
"In post","2021","LGBO","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","No function","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Unknown","Unknown","50","40","[c]","[c]"
"In post","2021","LGBO","Wales","Analysis","60","50","36680","36530"
"In post","2021","LGBO","Wales","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wales","Communications","40","40","[c]","[c]"
"In post","2021","LGBO","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wales","Debt","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wales","Digital, Data & Technology","70","70","35690","32710"
"In post","2021","LGBO","Wales","Finance","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wales","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wales","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wales","Legal","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wales","No function","570","550","26610","22720"
"In post","2021","LGBO","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wales","Property","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wales","Security","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Wales","Unknown","480","460","33000","27570"
"In post","2021","LGBO","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Digital, Data & Technology","40","30","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","No function","540","520","29220","25350"
"In post","2021","LGBO","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","West Midlands (England)","Unknown","300","280","26520","27570"
"In post","2021","LGBO","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Debt","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Legal","40","40","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","No function","570","550","30520","27680"
"In post","2021","LGBO","Yorkshire and The Humber","Project Delivery","30","30","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Security","40","40","[c]","[c]"
"In post","2021","LGBO","Yorkshire and The Humber","Unknown","570","550","28560","27570"
"In post","2021","Undeclared","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Counter Fraud","50","50","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Digital, Data & Technology","40","40","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Human Resources","30","30","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Legal","40","30","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","No function","1080","980","30510","27130"
"In post","2021","Undeclared","East Midlands (England)","Project Delivery","80","80","36650","36240"
"In post","2021","Undeclared","East Midlands (England)","Property","50","40","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East Midlands (England)","Unknown","540","480","26440","27570"
"In post","2021","Undeclared","East of England","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","Commercial","40","30","[c]","[c]"
"In post","2021","Undeclared","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","Counter Fraud","40","40","[c]","[c]"
"In post","2021","Undeclared","East of England","Debt","30","30","[c]","[c]"
"In post","2021","Undeclared","East of England","Digital, Data & Technology","60","50","35880","35000"
"In post","2021","Undeclared","East of England","Finance","50","40","[c]","[c]"
"In post","2021","Undeclared","East of England","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","East of England","Legal","30","30","[c]","[c]"
"In post","2021","Undeclared","East of England","No function","790","730","31220","29730"
"In post","2021","Undeclared","East of England","Project Delivery","110","100","38440","35370"
"In post","2021","Undeclared","East of England","Property","60","60","34880","33300"
"In post","2021","Undeclared","East of England","Security","70","70","36040","39070"
"In post","2021","Undeclared","East of England","Unknown","860","790","28620","27570"
"In post","2021","Undeclared","London","Analysis","270","250","50330","47080"
"In post","2021","Undeclared","London","Commercial","110","110","50130","42160"
"In post","2021","Undeclared","London","Communications","150","150","42580","40600"
"In post","2021","Undeclared","London","Counter Fraud","240","230","39930","36160"
"In post","2021","Undeclared","London","Debt","60","50","28260","25630"
"In post","2021","Undeclared","London","Digital, Data & Technology","280","270","49580","51710"
"In post","2021","Undeclared","London","Finance","230","220","48770","45200"
"In post","2021","Undeclared","London","Human Resources","170","160","46100","41190"
"In post","2021","Undeclared","London","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","London","Legal","380","350","55710","55490"
"In post","2021","Undeclared","London","No function","3540","3410","42210","37290"
"In post","2021","Undeclared","London","Project Delivery","390","380","54560","53600"
"In post","2021","Undeclared","London","Property","160","150","44700","38430"
"In post","2021","Undeclared","London","Security","120","110","46810","44910"
"In post","2021","Undeclared","London","Unknown","2930","2730","38520","31880"
"In post","2021","Undeclared","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North East (England)","Communications","80","80","27260","25560"
"In post","2021","Undeclared","North East (England)","Counter Fraud","50","40","[c]","[c]"
"In post","2021","Undeclared","North East (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North East (England)","Digital, Data & Technology","60","60","38160","37100"
"In post","2021","Undeclared","North East (England)","Finance","30","30","[c]","[c]"
"In post","2021","Undeclared","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North East (England)","Human Resources","30","30","[c]","[c]"
"In post","2021","Undeclared","North East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","North East (England)","No function","910","800","28220","25560"
