"Status","Year","Ethnicity","Region_ITL3","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Chinese","Portsmouth","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Powys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Powys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Redbridge and Waltham Forest","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Redbridge and Waltham Forest","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sandwell","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sandwell","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Borders","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Scottish Borders","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sefton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sefton","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sheffield","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sheffield","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Shetland Islands","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Shetland Islands","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Shropshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Shropshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Solihull","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Solihull","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Somerset","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Somerset","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South and West Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South and West Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Ayrshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Ayrshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Lanarkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Lanarkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Nottinghamshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Nottinghamshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Teesside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South Teesside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West Wales","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","South West Wales","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Southampton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Southampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Southend-on-Sea","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Southend-on-Sea","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Staffordshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Staffordshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Stoke-on-Trent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Stoke-on-Trent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Suffolk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Suffolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sunderland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Sunderland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Swansea","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Swansea","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Swindon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Swindon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Telford and Wrekin","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Telford and Wrekin","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Thurrock","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Thurrock","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tower Hamlets","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tower Hamlets","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tyneside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tyneside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wakefield","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wakefield","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Walsall","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Walsall","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wandsworth","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wandsworth","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Warrington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Warrington","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Warwickshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Warwickshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Lothian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Lothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Northamptonshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Northamptonshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Sussex (North East)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Sussex (North East)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Sussex (South West)","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","West Sussex (South West)","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Westminster","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Westminster","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wiltshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wiltshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wirral","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wirral","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wolverhampton","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Wolverhampton","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Worcestershire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Worcestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","York","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","York","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Aberdeen City and Aberdeenshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Aberdeen City and Aberdeenshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Angus and Dundee City","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Angus and Dundee City","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Barking & Dagenham and Havering","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Barking & Dagenham and Havering","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Barnet","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Barnet","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Barnsley, Doncaster and Rotherham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Barnsley, Doncaster and Rotherham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bedford","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bedford","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Belfast","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Belfast","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Berkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Berkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bexley and Greenwich","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bexley and Greenwich","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Birmingham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Birmingham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Blackburn with Darwen","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Blackburn with Darwen","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Blackpool","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Blackpool","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bournemouth and Poole","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bournemouth and Poole","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bradford","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bradford","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Breckland and South Norfolk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Breckland and South Norfolk","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Brent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Brent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bridgend and Neath Port Talbot","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bridgend and Neath Port Talbot","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Brighton and Hove","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Brighton and Hove","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bristol, City of","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bristol, City of","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bromley","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Bromley","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Buckinghamshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Buckinghamshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Caithness and Sutherland and Ross and Cromarty","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Caithness and Sutherland and Ross and Cromarty","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Calderdale and Kirklees","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Calderdale and Kirklees","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cambridgeshire CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cambridgeshire CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Camden and City of London","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Camden and City of London","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cardiff and Vale of Glamorgan","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cardiff and Vale of Glamorgan","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Causeway Coast and Glens","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Causeway Coast and Glens","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Central Bedfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Central Bedfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Central Hampshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Central Hampshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Central Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Central Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cheshire East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cheshire East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cheshire West and Chester","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cheshire West and Chester","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Chorley and West Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Chorley and West Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","City of Edinburgh","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","City of Edinburgh","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Clackmannanshire and Fife","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Clackmannanshire and Fife","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Conwy and Denbighshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Conwy and Denbighshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cornwall and Isles of Scilly","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Cornwall and Isles of Scilly","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Coventry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Coventry","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Croydon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Croydon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Darlington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Darlington","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Derby","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Derby","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Devon CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Devon CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Dorset CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Dorset CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Dudley","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Dudley","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Dumfries and Galloway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Dumfries and Galloway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Durham CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Durham CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ealing","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Ealing","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Ayrshire and North Ayrshire mainland","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Ayrshire and North Ayrshire mainland","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Cumbria","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Cumbria","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Derbyshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Derbyshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Kent","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Kent","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Lancashire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Lancashire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Lothian and Midlothian","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Lothian and Midlothian","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Merseyside","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Merseyside","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Riding of Yorkshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Riding of Yorkshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Surrey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Surrey","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Sussex CC","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","East Sussex CC","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Enfield","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Enfield","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Essex Haven Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Essex Haven Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Essex Thames Gateway","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Essex Thames Gateway","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Falkirk","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Falkirk","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Flintshire and Wrexham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Flintshire and Wrexham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Glasgow City","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Glasgow City","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gloucestershire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gloucestershire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester North East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester North East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester North West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester North West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester South East","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester South East","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester South West","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Greater Manchester South West","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gwent Valleys","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gwent Valleys","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gwynedd","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Gwynedd","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hackney and Newham","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hackney and Newham","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Haringey and Islington","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Haringey and Islington","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Harrow and Hillingdon","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Harrow and Hillingdon","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hartlepool and Stockton-on-Tees","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hartlepool and Stockton-on-Tees","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heart of Essex","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Heart of Essex","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Herefordshire, County of","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Herefordshire, County of","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hertfordshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hertfordshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hounslow and Richmond upon Thames","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Hounslow and Richmond upon Thames","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inverclyde, East Renfrewshire and Renfrewshire","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inverclyde, East Renfrewshire and Renfrewshire","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inverness and Nairn and Moray, Badenoch and Strathspey","Declared non-disabled","[c]","[c]","[c]","[c]"
