"Status","Year","Sex","Parent_department","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Female","Wales Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Welsh Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Welsh Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Welsh Government","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Attorney General's Departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Attorney General's Departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Attorney General's Departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Attorney General's Departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Attorney General's Departments","White","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Cabinet Office","Asian","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Cabinet Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cabinet Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cabinet Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cabinet Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cabinet Office","Unknown","280","270","36850","32000"
"Leaver Dept.","2021","Male","Cabinet Office","White","260","250","44780","35740"
"Leaver Dept.","2021","Male","Chancellor's other departments","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Chancellor's other departments","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Chancellor's other departments","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Chancellor's other departments","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Chancellor's other departments","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Chancellor's other departments","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Charity Commission","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Charity Commission","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Charity Commission","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Charity Commission","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Charity Commission","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Charity Commission","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Competition and Markets Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Competition and Markets Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Competition and Markets Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Competition and Markets Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Competition and Markets Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Competition and Markets Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Business, Energy and Industrial Strategy","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Business, Energy and Industrial Strategy","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Business, Energy and Industrial Strategy","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Business, Energy and Industrial Strategy","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Business, Energy and Industrial Strategy","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Business, Energy and Industrial Strategy","Unknown","70","70","38220","33640"
"Leaver Dept.","2021","Male","Department for Business, Energy and Industrial Strategy","White","170","160","46680","42780"
"Leaver Dept.","2021","Male","Department for Digital, Culture, Media and Sport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Digital, Culture, Media and Sport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Digital, Culture, Media and Sport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Digital, Culture, Media and Sport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Digital, Culture, Media and Sport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Digital, Culture, Media and Sport","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Education","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Education","White","60","60","41220","37280"
"Leaver Dept.","2021","Male","Department for Environment, Food and Rural Affairs","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Environment, Food and Rural Affairs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Environment, Food and Rural Affairs","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Environment, Food and Rural Affairs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Environment, Food and Rural Affairs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Environment, Food and Rural Affairs","Unknown","230","230","37950","34680"
"Leaver Dept.","2021","Male","Department for Environment, Food and Rural Affairs","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for International Trade","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for International Trade","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for International Trade","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for International Trade","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for International Trade","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for International Trade","Unknown","50","50","40930","38300"
"Leaver Dept.","2021","Male","Department for International Trade","White","60","60","46210","41300"
"Leaver Dept.","2021","Male","Department for Transport","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Transport","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Transport","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Transport","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Transport","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Transport","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Transport","White","120","120","39350","34700"
"Leaver Dept.","2021","Male","Department for Work and Pensions","Asian","60","60","28770","27570"
"Leaver Dept.","2021","Male","Department for Work and Pensions","Black","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Work and Pensions","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Work and Pensions","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Work and Pensions","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Work and Pensions","Undeclared","40","30","[c]","[c]"
"Leaver Dept.","2021","Male","Department for Work and Pensions","Unknown","70","70","31420","27570"
"Leaver Dept.","2021","Male","Department for Work and Pensions","White","340","340","31270","27570"
"Leaver Dept.","2021","Male","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department of Health and Social Care","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department of Health and Social Care","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department of Health and Social Care","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","ESTYN","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","ESTYN","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","ESTYN","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","ESTYN","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","ESTYN","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","ESTYN","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Food Standards Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Food Standards Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Food Standards Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Food Standards Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Food Standards Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Food Standards Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Foreign, Commonwealth and Development Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Foreign, Commonwealth and Development Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Foreign, Commonwealth and Development Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Foreign, Commonwealth and Development Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Foreign, Commonwealth and Development Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Foreign, Commonwealth and Development Office","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Foreign, Commonwealth and Development Office","White","90","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs","Asian","90","80","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs","Unknown","310","310","[c]","[c]"
"Leaver Dept.","2021","Male","HM Revenue and Customs","White","340","330","[c]","[c]"
"Leaver Dept.","2021","Male","HM Treasury","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Treasury","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Treasury","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Treasury","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Treasury","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","HM Treasury","White","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office","Asian","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Home Office","White","300","290","35060","28810"
"Leaver Dept.","2021","Male","Ministry of Defence","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence","Unknown","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Defence","White","330","330","38760","35430"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Housing, Communities and Local Government","White","110","110","38830","33210"
"Leaver Dept.","2021","Male","Ministry of Justice","Asian","60","60","27760","22570"
"Leaver Dept.","2021","Male","Ministry of Justice","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Ministry of Justice","Unknown","80","80","34060","30650"
"Leaver Dept.","2021","Male","Ministry of Justice","White","310","310","35130","30850"
"Leaver Dept.","2021","Male","National Crime Agency","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","National Crime Agency","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office for Standards in Education","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Gas and Electricity Markets","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Gas and Electricity Markets","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Gas and Electricity Markets","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Gas and Electricity Markets","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Gas and Electricity Markets","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Gas and Electricity Markets","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Qualifications and Examinations Regulation","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Qualifications and Examinations Regulation","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Qualifications and Examinations Regulation","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Qualifications and Examinations Regulation","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Qualifications and Examinations Regulation","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Qualifications and Examinations Regulation","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Rail and Road","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Rail and Road","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Rail and Road","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Rail and Road","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Rail and Road","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Office of Rail and Road","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Other Cabinet Office Agencies","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Other Cabinet Office Agencies","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Other Cabinet Office Agencies","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Other Cabinet Office Agencies","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Other Cabinet Office Agencies","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Other Cabinet Office Agencies","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scotland Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Scottish Government","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","The National Archives","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","The National Archives","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","The National Archives","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","The National Archives","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","The National Archives","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","The National Archives","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Export Finance","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Export Finance","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Export Finance","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Export Finance","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Export Finance","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","UK Export Finance","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","Undeclared","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","United Kingdom Statistics Authority","White","40","30","[c]","[c]"
"Leaver Dept.","2021","Male","Wales Office","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales Office","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales Office","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales Office","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales Office","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Wales Office","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Water Services Regulation Authority","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Water Services Regulation Authority","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Water Services Regulation Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Water Services Regulation Authority","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Water Services Regulation Authority","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Water Services Regulation Authority","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Welsh Government","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Department of Health and Social Care","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","United Kingdom Statistics Authority","Chinese","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Female","Attorney General's Departments","Asian","[c]","[c]","[c]","[c]"
