"Status","Year","Region_ITL2","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Department for Work and Pensions","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Department of Health and Social Care","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Foreign, Commonwealth and Development Office","Milton Keynes","70","50","38560","33030"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Revenue and Customs","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","HM Treasury","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Home Office","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","Berkshire","60","60","30520","27050"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","Buckinghamshire CC","60","60","31340","29930"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Defence","Oxfordshire","80","70","27730","20920"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","Buckinghamshire CC","80","70","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","Milton Keynes","60","60","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","Ministry of Justice","Oxfordshire","100","90","[c]","[c]"
"Leaver CS","2021","Berkshire, Buckinghamshire and Oxfordshire","National Crime Agency","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Department for Environment, Food and Rural Affairs","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Department for Environment, Food and Rural Affairs","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Department for Work and Pensions","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Department for Work and Pensions","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Department for Work and Pensions","Warrington","40","30","[c]","[c]"
"Leaver CS","2021","Cheshire","HM Revenue and Customs","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","HM Revenue and Customs","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Ministry of Defence","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Ministry of Defence","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Ministry of Housing, Communities and Local Government","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Ministry of Justice","Cheshire East","40","40","[c]","[c]"
"Leaver CS","2021","Cheshire","Ministry of Justice","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire","Ministry of Justice","Warrington","50","40","[c]","[c]"
"Leaver CS","2021","Cheshire","National Crime Agency","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Attorney General's Departments","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Department for Transport","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Ministry of Defence","Cornwall and Isles of Scilly","50","40","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Ministry of Housing, Communities and Local Government","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cornwall and Isles of Scilly","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Attorney General's Departments","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Department for Environment, Food and Rural Affairs","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Department for Environment, Food and Rural Affairs","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Department for Transport","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Department for Work and Pensions","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Department for Work and Pensions","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Ministry of Defence","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Ministry of Defence","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Ministry of Justice","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cumbria","Ministry of Justice","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Attorney General's Departments","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Attorney General's Departments","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Cabinet Office","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Business, Energy and Industrial Strategy","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Education","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Environment, Food and Rural Affairs","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Transport","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Transport","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Transport","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions","Derby","30","30","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions","Nottingham","40","30","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department for Work and Pensions","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Department of Health and Social Care","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","HM Land Registry","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","HM Revenue and Customs","Nottingham","130","110","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","HM Treasury","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Ministry of Defence","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Ministry of Defence","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Ministry of Defence","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Ministry of Defence","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Ministry of Housing, Communities and Local Government","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Ministry of Justice","Derby","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Ministry of Justice","East Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Ministry of Justice","North Nottinghamshire","50","50","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Ministry of Justice","Nottingham","130","110","21980","19380"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Ministry of Justice","South and West Derbyshire","30","30","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Ministry of Justice","South Nottinghamshire","30","30","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","National Crime Agency","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Office for Standards in Education","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Derbyshire and Nottinghamshire","Other Cabinet Office Agencies","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Attorney General's Departments","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Department for Business, Energy and Industrial Strategy","Devon CC","80","80","[c]","[c]"
"Leaver CS","2021","Devon","Department for Environment, Food and Rural Affairs","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Department for Transport","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Department for Transport","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Department for Transport","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Department for Work and Pensions","Devon CC","60","50","23750","21010"
"Leaver CS","2021","Devon","Department for Work and Pensions","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Department for Work and Pensions","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","HM Land Registry","Plymouth","40","30","[c]","[c]"
"Leaver CS","2021","Devon","HM Revenue and Customs","Devon CC","100","90","[c]","[c]"
"Leaver CS","2021","Devon","HM Revenue and Customs","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Home Office","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Home Office","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Ministry of Defence","Devon CC","50","40","[c]","[c]"
"Leaver CS","2021","Devon","Ministry of Defence","Plymouth","80","70","27780","26670"
"Leaver CS","2021","Devon","Ministry of Justice","Devon CC","120","100","[c]","[c]"
"Leaver CS","2021","Devon","Ministry of Justice","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Devon","Ministry of Justice","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Cabinet Office","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Charity Commission","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Department for Environment, Food and Rural Affairs","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Department for Environment, Food and Rural Affairs","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Department for Transport","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Department for Transport","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Department for Work and Pensions","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Department for Work and Pensions","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Department for Work and Pensions","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","HM Land Registry","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Home Office","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Ministry of Defence","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Ministry of Defence","Dorset CC","40","40","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Ministry of Defence","Somerset","90","90","33000","32820"
"Leaver CS","2021","Dorset and Somerset","Ministry of Justice","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Ministry of Justice","Dorset CC","80","80","[c]","[c]"
"Leaver CS","2021","Dorset and Somerset","Ministry of Justice","Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Attorney General's Departments","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Business, Energy and Industrial Strategy","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Business, Energy and Industrial Strategy","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Environment, Food and Rural Affairs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Environment, Food and Rural Affairs","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Environment, Food and Rural Affairs","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Transport","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Transport","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Transport","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Transport","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Work and Pensions","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Work and Pensions","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Work and Pensions","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Work and Pensions","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Work and Pensions","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department for Work and Pensions","Suffolk","40","30","[c]","[c]"
"Leaver CS","2021","East Anglia","Department of Health and Social Care","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Department of Health and Social Care","Cambridgeshire CC","30","30","[c]","[c]"
"Leaver CS","2021","East Anglia","Department of Health and Social Care","Suffolk","60","50","28390","23770"
"Leaver CS","2021","East Anglia","HM Land Registry","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","HM Revenue and Customs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","HM Revenue and Customs","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","HM Revenue and Customs","Peterborough","120","100","[c]","[c]"
"Leaver CS","2021","East Anglia","HM Revenue and Customs","Suffolk","40","30","[c]","[c]"
"Leaver CS","2021","East Anglia","HM Treasury","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","HM Treasury","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Home Office","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Home Office","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Ministry of Defence","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Ministry of Defence","Cambridgeshire CC","50","50","31970","32430"
"Leaver CS","2021","East Anglia","Ministry of Defence","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Ministry of Defence","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Ministry of Defence","Suffolk","50","50","27140","24980"
"Leaver CS","2021","East Anglia","Ministry of Housing, Communities and Local Government","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Ministry of Justice","Breckland and South Norfolk","60","50","[c]","[c]"
"Leaver CS","2021","East Anglia","Ministry of Justice","Cambridgeshire CC","80","70","[c]","[c]"
"Leaver CS","2021","East Anglia","Ministry of Justice","North and West Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Ministry of Justice","Norwich and East Norfolk","90","80","[c]","[c]"
"Leaver CS","2021","East Anglia","Ministry of Justice","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Ministry of Justice","Suffolk","120","110","[c]","[c]"
"Leaver CS","2021","East Anglia","Office for Standards in Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Anglia","Other Cabinet Office Agencies","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Attorney General's Departments","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Attorney General's Departments","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Charity Commission","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Department for Business, Energy and Industrial Strategy","Cardiff and Vale of Glamorgan","50","40","[c]","[c]"
"Leaver CS","2021","East Wales","Department for Business, Energy and Industrial Strategy","Monmouthshire and Newport","40","30","[c]","[c]"
"Leaver CS","2021","East Wales","Department for Environment, Food and Rural Affairs","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Department for Transport","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Department for Work and Pensions","Cardiff and Vale of Glamorgan","40","30","[c]","[c]"
"Leaver CS","2021","East Wales","Department for Work and Pensions","Flintshire and Wrexham","30","20","[c]","[c]"
"Leaver CS","2021","East Wales","Department for Work and Pensions","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Department for Work and Pensions","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","ESTYN","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","HM Revenue and Customs","Cardiff and Vale of Glamorgan","270","220","[c]","[c]"
"Leaver CS","2021","East Wales","HM Revenue and Customs","Flintshire and Wrexham","180","150","[c]","[c]"
"Leaver CS","2021","East Wales","Home Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Home Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Ministry of Defence","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Ministry of Defence","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Ministry of Defence","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Ministry of Defence","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Ministry of Justice","Cardiff and Vale of Glamorgan","100","90","[c]","[c]"
"Leaver CS","2021","East Wales","Ministry of Justice","Flintshire and Wrexham","110","100","[c]","[c]"
"Leaver CS","2021","East Wales","Ministry of Justice","Monmouthshire and Newport","30","30","[c]","[c]"
"Leaver CS","2021","East Wales","Other Cabinet Office Agencies","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","United Kingdom Statistics Authority","Monmouthshire and Newport","130","120","32960","29540"
"Leaver CS","2021","East Wales","Wales Office","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Welsh Government","Cardiff and Vale of Glamorgan","70","70","46750","37410"
"Leaver CS","2021","East Wales","Welsh Government","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Wales","Welsh Government","Powys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Attorney General's Departments","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Department for Environment, Food and Rural Affairs","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Department for Transport","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","HM Land Registry","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","Kingston upon Hull, City of","110","90","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","HM Revenue and Customs","North and North East Lincolnshire","80","60","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Home Office","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Home Office","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Ministry of Defence","East Riding of Yorkshire","40","40","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Ministry of Defence","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Ministry of Justice","East Riding of Yorkshire","100","90","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Ministry of Justice","Kingston upon Hull, City of","40","30","[c]","[c]"
"Leaver CS","2021","East Yorkshire and Northern Lincolnshire","Ministry of Justice","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Cabinet Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Competition and Markets Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Business, Energy and Industrial Strategy","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Environment, Food and Rural Affairs","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Transport","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Transport","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Transport","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Transport","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","Angus and Dundee City","50","40","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","Falkirk","30","30","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Department for Work and Pensions","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Revenue and Customs","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Revenue and Customs","City of Edinburgh","140","120","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Revenue and Customs","West Lothian","180","150","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","HM Treasury","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Home Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","Clackmannanshire and Fife","40","30","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Defence","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Ministry of Justice","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scotland Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scottish Government","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scottish Government","City of Edinburgh","390","360","38800","33650"
"Leaver CS","2021","Eastern Scotland","Scottish Government","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scottish Government","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","Scottish Government","Perth and Kinross and Stirling","60","50","31940","30550"
"Leaver CS","2021","Eastern Scotland","Scottish Government","West Lothian","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Eastern Scotland","United Kingdom Statistics Authority","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Essex","Attorney General's Departments","Heart of Essex","[c]","[c]","[c]","[c]"
