"Status","Year","Region_ITL3","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Worcestershire CC","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","1450","1380","28560","25700"
"In post","2022","Worcestershire CC","Office for Standards in Education, Children's Services and Skills","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","Worcestershire CC","UK Export Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2022","York","Attorney General's Departments","North Yorkshire","170","160","41790","38180"
"In post","2022","York","Cabinet Office","North Yorkshire","540","520","32540","32000"
"In post","2022","York","Department for Business, Energy and Industrial Strategy","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","York","Department for Education","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","York","Department for Environment, Food and Rural Affairs","North Yorkshire","800","770","35250","32030"
"In post","2022","York","Department for Levelling Up, Housing and Communities","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","York","Department for Transport","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","York","Department for Work and Pensions","North Yorkshire","360","340","31230","27570"
"In post","2022","York","Department of Health and Social Care","North Yorkshire","60","60","43930","38640"
"In post","2022","York","Food Standards Agency","North Yorkshire","130","120","37920","37350"
"In post","2022","York","HM Revenue and Customs","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","York","HM Treasury","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","York","Home Office","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","York","Ministry of Defence","North Yorkshire","200","190","28690","26350"
"In post","2022","York","Ministry of Justice","North Yorkshire","310","280","30450","28200"
"In post","2022","York","Office for Standards in Education, Children's Services and Skills","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","York","Office of Rail and Road","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2022","York","UK Export Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Department for Transport","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","HM Revenue and Customs","North Eastern Scotland","50","50","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Home Office","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Ministry of Defence","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Aberdeen City and Aberdeenshire","Scottish Government","North Eastern Scotland","60","50","32910","29040"
"Leaver CS","2021","Angus and Dundee City","Department for Work and Pensions","Eastern Scotland","50","40","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","HM Revenue and Customs","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Angus and Dundee City","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Antrim and Newtownabbey","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ards and North Down","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Armagh City, Banbridge and Craigavon","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Department for Work and Pensions","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barking & Dagenham and Havering","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Department for Work and Pensions","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Department of Health and Social Care","Outer London - West and North West","110","100","39780","33100"
"Leaver CS","2021","Barnet","Home Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Ministry of Defence","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnet","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Department for Environment, Food and Rural Affairs","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Department for Transport","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Department for Work and Pensions","South Yorkshire","70","50","24360","25490"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Ministry of Defence","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Barnsley, Doncaster and Rotherham","Ministry of Justice","South Yorkshire","120","110","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","420","400","37760","34260"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver CS","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Department for Transport","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Home Office","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bedford","Ministry of Justice","Bedfordshire and Hertfordshire","60","60","[c]","[c]"
"Leaver CS","2021","Bedford","National Crime Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Department for Business, Energy and Industrial Strategy","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","HM Revenue and Customs","Northern Ireland","80","70","[c]","[c]"
"Leaver CS","2021","Belfast","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","National Crime Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Belfast","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Department for Transport","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Home Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","60","60","30520","27050"
"Leaver CS","2021","Berkshire","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Berkshire","National Crime Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Attorney General's Departments","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Department for Work and Pensions","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","HM Revenue and Customs","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Ministry of Defence","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bexley and Greenwich","Ministry of Justice","Outer London - East and North East","90","90","[c]","[c]"
"Leaver CS","2021","Birmingham","Attorney General's Departments","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Department for Business, Energy and Industrial Strategy","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Department for Work and Pensions","West Midlands","80","60","27070","27570"
"Leaver CS","2021","Birmingham","Department of Health and Social Care","West Midlands","40","30","[c]","[c]"
"Leaver CS","2021","Birmingham","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","HM Revenue and Customs","West Midlands","80","70","[c]","[c]"
"Leaver CS","2021","Birmingham","HM Treasury","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Ministry of Housing, Communities and Local Government","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Ministry of Justice","West Midlands","180","160","23510","20640"
"Leaver CS","2021","Birmingham","National Crime Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Office for Standards in Education","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Office of Rail and Road","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Other Cabinet Office Agencies","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Birmingham","Water Services Regulation Authority","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackburn with Darwen","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Department for Business, Energy and Industrial Strategy","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Department for Work and Pensions","Lancashire","250","220","26090","21010"
"Leaver CS","2021","Blackpool","HM Treasury","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Blackpool","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Home Office","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Ministry of Defence","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bournemouth and Poole","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bradford","Department for Work and Pensions","West Yorkshire","30","30","[c]","[c]"
"Leaver CS","2021","Bradford","HM Revenue and Customs","West Yorkshire","140","120","[c]","[c]"
"Leaver CS","2021","Bradford","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Breckland and South Norfolk","Ministry of Justice","East Anglia","60","50","[c]","[c]"
"Leaver CS","2021","Brent","Department for Work and Pensions","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","HM Revenue and Customs","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brent","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bridgend and Neath Port Talbot","National Crime Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Attorney General's Departments","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Department for Work and Pensions","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Brighton and Hove","Ministry of Justice","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","26270","27570"
"Leaver CS","2021","Bristol, City of","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","60","50","39910","40720"
"Leaver CS","2021","Bristol, City of","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","80","70","[c]","[c]"
"Leaver CS","2021","Bristol, City of","Office for Standards in Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Department for Work and Pensions","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Bromley","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","HM Treasury","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Buckinghamshire CC","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","60","60","31340","29930"
"Leaver CS","2021","Buckinghamshire CC","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","80","70","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Department for Work and Pensions","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Caithness and Sutherland and Ross and Cromarty","Scottish Government","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Department for Work and Pensions","West Yorkshire","40","30","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Calderdale and Kirklees","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Attorney General's Departments","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Department for Business, Energy and Industrial Strategy","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Department for Environment, Food and Rural Affairs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Department for Transport","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Department for Work and Pensions","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Department of Health and Social Care","East Anglia","30","30","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Ministry of Defence","East Anglia","50","50","31970","32430"
"Leaver CS","2021","Cambridgeshire CC","Ministry of Housing, Communities and Local Government","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Ministry of Justice","East Anglia","80","70","[c]","[c]"
"Leaver CS","2021","Cambridgeshire CC","Office for Standards in Education","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Attorney General's Departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Cabinet Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Department for Business, Energy and Industrial Strategy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Department for Work and Pensions","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Department of Health and Social Care","Inner London - West","30","30","[c]","[c]"
"Leaver CS","2021","Camden and City of London","HM Revenue and Customs","Inner London - West","240","210","[c]","[c]"
"Leaver CS","2021","Camden and City of London","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Home Office","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Ministry of Defence","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Ministry of Justice","Inner London - West","80","80","25800","23270"
"Leaver CS","2021","Camden and City of London","Scottish Government","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Camden and City of London","Water Services Regulation Authority","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Attorney General's Departments","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Department for Business, Energy and Industrial Strategy","East Wales","50","40","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Department for Environment, Food and Rural Affairs","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Department for Work and Pensions","East Wales","40","30","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","ESTYN","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","HM Revenue and Customs","East Wales","270","220","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Home Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Ministry of Justice","East Wales","100","90","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Wales Office","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cardiff and Vale of Glamorgan","Welsh Government","East Wales","70","70","46750","37410"
"Leaver CS","2021","Causeway Coast and Glens","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Department for Work and Pensions","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Bedfordshire","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Cabinet Office","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Department for Work and Pensions","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Hampshire","Ministry of Defence","Hampshire and Isle of Wight","160","140","32230","28650"
"Leaver CS","2021","Central Hampshire","Ministry of Justice","Hampshire and Isle of Wight","30","30","[c]","[c]"
"Leaver CS","2021","Central Hampshire","National Crime Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Central Valleys","Welsh Government","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Department for Environment, Food and Rural Affairs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","HM Revenue and Customs","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire East","Ministry of Justice","Cheshire","40","40","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Ministry of Defence","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Cheshire West and Chester","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Department for Work and Pensions","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","Ministry of Justice","Lancashire","90","80","[c]","[c]"
"Leaver CS","2021","Chorley and West Lancashire","National Crime Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Cabinet Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Competition and Markets Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Department for Business, Energy and Industrial Strategy","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","HM Revenue and Customs","Eastern Scotland","140","120","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Scotland Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","City of Edinburgh","Scottish Government","Eastern Scotland","390","360","38800","33650"
"Leaver CS","2021","City of Edinburgh","United Kingdom Statistics Authority","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Department for Transport","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Department for Work and Pensions","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Ministry of Defence","Eastern Scotland","40","30","[c]","[c]"
"Leaver CS","2021","Clackmannanshire and Fife","Scottish Government","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Department for Work and Pensions","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Home Office","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Conwy and Denbighshire","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
