"Status","Year","Region_ITL3","Responsibility_level","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Bromley","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Bromley","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","AA/AO","Declared non-disabled","70","60","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","EO","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","SEO/HEO","Declared non-disabled","40","30","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Buckinghamshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Caithness and Sutherland, and Ross and Cromarty","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","EO","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Calderdale and Kirklees","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","AA/AO","Declared non-disabled","90","80","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","EO","Declared non-disabled","60","60","27230","27570"
"Leaver CS","2022","Cambridgeshire CC","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","G6/G7","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","SEO/HEO","Declared non-disabled","80","70","37140","36330"
"Leaver CS","2022","Cambridgeshire CC","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cambridgeshire CC","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","AA/AO","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Camden and City of London","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","AA/AO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Camden and City of London","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Camden and City of London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","AA/AO","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","AA/AO","Declared non-disabled","210","180","21280","21230"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","AA/AO","Unknown","120","110","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","EO","Declared non-disabled","130","110","27300","27570"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","EO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","G6/G7","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","SEO/HEO","Declared non-disabled","110","100","38120","37680"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cardiff and Vale of Glamorgan","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Causeway Coast and Glens","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Bedfordshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","AA/AO","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2022","Central Hampshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","AA/AO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Central Hampshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","EO","Declared non-disabled","50","40","[c]","[c]"
"Leaver CS","2022","Central Hampshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","G6/G7","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Central Hampshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","SEO/HEO","Declared non-disabled","80","70","36040","35480"
"Leaver CS","2022","Central Hampshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Hampshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Central Valleys","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","AA/AO","Declared non-disabled","40","40","[c]","[c]"
"Leaver CS","2022","Cheshire East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cheshire West and Chester","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","AA/AO","Declared non-disabled","50","50","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","AA/AO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chorley and West Lancashire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","AA/AO","Declared non-disabled","150","140","22870","22480"
"Leaver CS","2022","City of Edinburgh","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","AA/AO","Unknown","190","180","23840","23230"
"Leaver CS","2022","City of Edinburgh","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","EO","Declared non-disabled","60","60","28110","27570"
"Leaver CS","2022","City of Edinburgh","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","EO","Unknown","70","60","29960","28990"
"Leaver CS","2022","City of Edinburgh","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","G6/G7","Declared non-disabled","60","60","66900","62170"
"Leaver CS","2022","City of Edinburgh","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","G6/G7","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","SCS","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","SCS","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","SEO/HEO","Declared non-disabled","110","100","40620","39660"
"Leaver CS","2022","City of Edinburgh","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","City of Edinburgh","SEO/HEO","Unknown","120","110","40050","39660"
"Leaver CS","2022","Clackmannanshire and Fife","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","AA/AO","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Clackmannanshire and Fife","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","AA/AO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","G6/G7","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","G6/G7","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","SEO/HEO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","SEO/HEO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","Unknown","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","Unknown","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Conwy and Denbighshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","Declared non-disabled","70","60","20800","21230"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","EO","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","EO","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cornwall and Isles of Scilly","EO","Unknown","[c]","[c]","[c]","[c]"
