"Status","Year","Profession_of_post","Region_ITL1","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North East (England)","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","North West (England)","White","50","40","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","South West (England)","White","50","50","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Wales","White","30","30","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Digital, Data and Technology","Yorkshire and The Humber","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","London","White","80","70","47020","38280"
"Leaver Dept.","2022","Economics","Overseas","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Overseas","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Overseas","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Overseas","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Overseas","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Economics","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","London","White","80","80","56030","53380"
"Leaver Dept.","2022","Finance","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","North West (England)","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Finance","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","South West (England)","White","70","70","35200","32990"
"Leaver Dept.","2022","Finance","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2022","Finance","Yorkshire and The Humber","White","50","40","[c]","[c]"
"Leaver Dept.","2022","Geography","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","South West (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Yorkshire and The Humber","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Yorkshire and The Humber","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Yorkshire and The Humber","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Geography","Yorkshire and The Humber","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","East of England","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Asian","40","40","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Black","40","30","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","London","White","160","150","43860","36330"
"Leaver Dept.","2022","Human Resources","North East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","North West (England)","White","50","50","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Northern Ireland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Scotland","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South East (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","South West (England)","White","40","40","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Wales","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","Asian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","Black","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","Mixed","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","West Midlands (England)","White","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Human Resources","Yorkshire and The Humber","Asian","[c]","[c]","[c]","[c]"
