"Status","Year","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","North West (England)","Female","50","40","30390","27570"
"Leaver CS","2022","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Scotland","Female","50","50","30180","26580"
"Leaver CS","2022","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","Female","50","40","[c]","[c]"
"Leaver CS","2022","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Internal Audit","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","Female","30","30","[c]","[c]"
"Leaver CS","2022","Legal","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","London","Female","220","200","49030","51250"
"Leaver CS","2022","Legal","London","Male","140","130","53740","53050"
"Leaver CS","2022","Legal","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Female","30","30","[c]","[c]"
"Leaver CS","2022","Legal","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Female","40","30","[c]","[c]"
"Leaver CS","2022","Legal","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Female","30","30","[c]","[c]"
"Leaver CS","2022","Legal","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","East Midlands (England)","Female","830","730","27000","26700"
"Leaver CS","2022","No function","East Midlands (England)","Male","630","590","30250","26740"
"Leaver CS","2022","No function","East of England","Female","1020","900","31010","27570"
"Leaver CS","2022","No function","East of England","Male","830","790","31640","27570"
"Leaver CS","2022","No function","London","Female","3250","2960","38300","31060"
"Leaver CS","2022","No function","London","Male","2270","2130","41450","33570"
"Leaver CS","2022","No function","North East (England)","Female","720","600","27480","22080"
"Leaver CS","2022","No function","North East (England)","Male","510","470","26030","21260"
"Leaver CS","2022","No function","North West (England)","Female","1460","1250","27590","25000"
"Leaver CS","2022","No function","North West (England)","Male","1090","1000","27490","23690"
"Leaver CS","2022","No function","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","No function","Scotland","Female","700","590","26140","23780"
"Leaver CS","2022","No function","Scotland","Male","650","590","29810","27570"
"Leaver CS","2022","No function","South East (England)","Female","1510","1310","28560","27570"
"Leaver CS","2022","No function","South East (England)","Male","1340","1240","30660","27570"
"Leaver CS","2022","No function","South West (England)","Female","1160","1000","29140","27130"
"Leaver CS","2022","No function","South West (England)","Male","960","900","31460","27570"
"Leaver CS","2022","No function","Unknown","Female","450","360","22940","21840"
"Leaver CS","2022","No function","Unknown","Male","220","200","26420","21840"
"Leaver CS","2022","No function","Wales","Female","580","490","24930","21300"
"Leaver CS","2022","No function","Wales","Male","490","450","27320","25120"
"Leaver CS","2022","No function","West Midlands (England)","Female","1030","890","30290","27570"
"Leaver CS","2022","No function","West Midlands (England)","Male","730","690","30000","27570"
"Leaver CS","2022","No function","Yorkshire and The Humber","Female","1120","960","29370","27570"
"Leaver CS","2022","No function","Yorkshire and The Humber","Male","850","770","29980","27570"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","London","Female","100","90","51170","45200"
"Leaver CS","2022","Project Delivery","London","Male","100","100","57330","53970"
"Leaver CS","2022","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","North West (England)","Male","40","40","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Scotland","Male","70","70","34040","30230"
"Leaver CS","2022","Project Delivery","South East (England)","Female","60","50","32590","29230"
"Leaver CS","2022","Project Delivery","South East (England)","Male","70","70","37250","38010"
"Leaver CS","2022","Project Delivery","South West (England)","Female","190","180","34220","32690"
"Leaver CS","2022","Project Delivery","South West (England)","Male","420","410","37400","35510"
"Leaver CS","2022","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","East of England","Male","30","30","[c]","[c]"
"Leaver CS","2022","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","London","Male","50","40","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North East (England)","Male","30","30","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Scotland","Male","40","40","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","South East (England)","Male","50","50","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Female","40","30","[c]","[c]"
"Leaver CS","2022","Property","South West (England)","Male","40","40","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Property","Yorkshire and The Humber","Female","70","60","24530","22040"
"Leaver CS","2022","Property","Yorkshire and The Humber","Male","40","40","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","East of England","Male","60","60","38420","39070"
"Leaver CS","2022","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","London","Male","70","70","34310","31510"
"Leaver CS","2022","Security","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Scotland","Male","80","80","35460","39070"
"Leaver CS","2022","Security","South East (England)","Female","30","30","[c]","[c]"
"Leaver CS","2022","Security","South East (England)","Male","160","150","32060","28750"
"Leaver CS","2022","Security","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","South West (England)","Male","110","100","29300","26670"
"Leaver CS","2022","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Security","Yorkshire and The Humber","Male","60","50","32720","33300"
"Leaver CS","2022","Unknown","East Midlands (England)","Female","310","260","26160","22080"
"Leaver CS","2022","Unknown","East Midlands (England)","Male","240","220","25980","21580"
"Leaver CS","2022","Unknown","East of England","Female","240","210","26800","24880"
"Leaver CS","2022","Unknown","East of England","Male","240","210","28610","26670"
"Leaver CS","2022","Unknown","London","Female","950","750","35590","31060"
"Leaver CS","2022","Unknown","London","Male","870","690","41620","35050"
"Leaver CS","2022","Unknown","North East (England)","Female","650","500","24990","21680"
"Leaver CS","2022","Unknown","North East (England)","Male","360","320","26590","22210"
"Leaver CS","2022","Unknown","North West (England)","Female","810","670","25320","24880"
"Leaver CS","2022","Unknown","North West (England)","Male","660","600","28780","24890"
"Leaver CS","2022","Unknown","Northern Ireland","Female","90","70","[c]","[c]"
"Leaver CS","2022","Unknown","Northern Ireland","Male","110","100","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Female","40","40","[c]","[c]"
"Leaver CS","2022","Unknown","Overseas","Male","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Scotland","Female","970","820","34440","27940"
"Leaver CS","2022","Unknown","Scotland","Male","870","800","36550","30040"
"Leaver CS","2022","Unknown","South East (England)","Female","430","360","27970","24250"
"Leaver CS","2022","Unknown","South East (England)","Male","510","470","28530","26330"
"Leaver CS","2022","Unknown","South West (England)","Female","240","210","27530","21830"
"Leaver CS","2022","Unknown","South West (England)","Male","290","270","32040","30370"
"Leaver CS","2022","Unknown","Unknown","Female","70","50","30880","28680"
"Leaver CS","2022","Unknown","Unknown","Male","270","250","36130","33270"
"Leaver CS","2022","Unknown","Wales","Female","400","320","33260","27370"
"Leaver CS","2022","Unknown","Wales","Male","340","310","37810","29430"
"Leaver CS","2022","Unknown","West Midlands (England)","Female","300","260","26720","24890"
"Leaver CS","2022","Unknown","West Midlands (England)","Male","270","250","28320","27570"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Female","450","370","26790","24880"
"Leaver CS","2022","Unknown","Yorkshire and The Humber","Male","450","420","28290","25630"
"Leaver Dept.","2021","Analysis","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","London","Female","100","100","42420","35650"
"Leaver Dept.","2021","Analysis","London","Male","100","100","42030","37570"
"Leaver Dept.","2021","Analysis","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Analysis","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","London","Male","30","30","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","London","Female","100","100","41850","38540"
"Leaver Dept.","2021","Communications","London","Male","70","70","44510","39800"
"Leaver Dept.","2021","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","London","Female","60","60","48540","44650"
"Leaver Dept.","2021","Digital, Data & Technology","London","Male","70","70","51350","51600"
"Leaver Dept.","2021","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Digital, Data & Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Female","50","50","[c]","[c]"
"Leaver Dept.","2021","Finance","London","Male","50","50","50300","45200"
"Leaver Dept.","2021","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
