"Status","Year","Profession_of_post","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Female","40","40","[c]","[c]"
"Leaver CS","2022","Other","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Oxfordshire CC","Female","40","40","[c]","[c]"
"Leaver CS","2022","Other","Oxfordshire CC","Male","120","110","22440","20970"
"Leaver CS","2022","Other","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Sandwell","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Sandwell","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Shropshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Solihull","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Solihull","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Somerset CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Somerset CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Hampshire","Male","30","30","[c]","[c]"
"Leaver CS","2022","Other","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Teesside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South Teesside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Southend-on-Sea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Southend-on-Sea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Suffolk CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Suffolk CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Sunderland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Telford and Wrekin","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Torbay","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Torbay","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Tower Hamlets","Female","70","70","43480","36970"
"Leaver CS","2022","Other","Tower Hamlets","Male","70","70","56350","53850"
"Leaver CS","2022","Other","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Female","30","30","[c]","[c]"
"Leaver CS","2022","Other","Unknown","Male","220","220","36290","33570"
"Leaver CS","2022","Other","Wakefield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Wakefield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Walsall","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Walsall","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Westminster","Female","130","120","34860","27580"
"Leaver CS","2022","Other","Westminster","Male","60","60","34830","27350"
"Leaver CS","2022","Other","Wiltshire","Female","30","30","[c]","[c]"
"Leaver CS","2022","Other","Wiltshire","Male","50","50","32040","30370"
"Leaver CS","2022","Other","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Herefordshire, County of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Dorset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Dorset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Shropshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Shropshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Planning Inspectors","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Barnet","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bournemouth, Christchurch and Poole","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Buckinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Buckinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cardiff and Vale of Glamorgan","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cardiff and Vale of Glamorgan","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Central Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Central Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Central Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Central Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cheshire West and Chester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Conwy and Denbighshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Croydon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Croydon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Derby","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Greater Manchester South West","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Greater Manchester South West","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gwent Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gwent Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Gwynedd","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Hertfordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Hertfordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Lambeth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Lambeth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Lancaster and Wyre","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Monmouthshire and Newport","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Monmouthshire and Newport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North and West Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North and West Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Norwich and East Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Norwich and East Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Plymouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Plymouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Portsmouth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Portsmouth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Powys","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Powys","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Redbridge and Waltham Forest","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Sefton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Sefton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Somerset CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Somerset CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South Hampshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South Hampshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Southampton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Southampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Swindon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Swindon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Wandsworth","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Wandsworth","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Westminster","Female","550","460","44460","40050"
"Leaver CS","2022","Policy","Westminster","Male","530","460","50860","53000"
"Leaver CS","2022","Policy","Wiltshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Wirral","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Wirral","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Policy","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","70","70","34550","34940"
"Leaver CS","2022","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","150","140","38530","36460"
"Leaver CS","2022","Project Delivery","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Project Delivery","Blackpool","Female","[c]","[c]","[c]","[c]"
