"Status","Year","Parent_department","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Cabinet Office","South West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","No function","30","30","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Wales","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","Security","40","30","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Scotland","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Wales","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Project Delivery","30","30","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Scotland","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East of England","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","No function","230","230","47950","50300"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","Project Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Digital, Data & Technology","80","70","33490","33050"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Project Delivery","40","40","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Digital, Data & Technology","40","30","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","No function","70","60","27660","22740"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","No function","110","110","41140","34020"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East of England","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","London","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","London","Digital, Data & Technology","40","30","[c]","[c]"
"Leaver CS","2022","Department for Education","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","London","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","London","No function","90","90","45510","40230"
"Leaver CS","2022","Department for Education","London","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","London","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North East (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North East (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North East (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","South West (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","West Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","West Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","West Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","West Midlands (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","West Midlands (England)","No function","30","30","[c]","[c]"
"Leaver CS","2022","Department for Education","West Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","Yorkshire and The Humber","No function","30","30","[c]","[c]"
"Leaver CS","2022","Department for Education","Yorkshire and The Humber","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","London","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","London","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","London","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","London","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","London","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","London","No function","210","200","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Grants Management","40","40","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","No function","40","40","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Scotland","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","No function","80","70","30930","24920"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","No function","70","60","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Wales","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Wales","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Wales","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Wales","No function","30","30","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
