"Status","Year","Sexual_orientation","Region_ITL2","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Undeclared","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North Yorkshire","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Northumberland, and Tyne and Wear","North East (England)","70","60","31020","22080"
"Leaver CS","2022","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Outer London - South","London","60","60","37040","31060"
"Leaver CS","2022","Undeclared","Outer London - West and North West","London","110","90","31310","30660"
"Leaver CS","2022","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Shropshire and Staffordshire","West Midlands (England)","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","South Yorkshire","Yorkshire and The Humber","60","50","[c]","[c]"
"Leaver CS","2022","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Surrey, East and West Sussex","South East (England)","90","80","32470","27570"
"Leaver CS","2022","Undeclared","Tees Valley and Durham","North East (England)","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","Unknown","180","80","25550","21840"
"Leaver CS","2022","Undeclared","West Central Scotland","Scotland","90","80","30330","23340"
"Leaver CS","2022","Undeclared","West Midlands","West Midlands (England)","100","80","31410","27570"
"Leaver CS","2022","Undeclared","West Wales and The Valleys","Wales","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","West Yorkshire","Yorkshire and The Humber","180","100","29760","26080"
"Leaver CS","2022","Unknown","Bedfordshire and Hertfordshire","East of England","110","110","32130","28550"
"Leaver CS","2022","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","300","270","31100","27570"
"Leaver CS","2022","Unknown","Cheshire","North West (England)","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Cornwall and Isles of Scilly","South West (England)","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Cumbria","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","370","330","27070","25660"
"Leaver CS","2022","Unknown","Devon","South West (England)","150","130","28290","25000"
"Leaver CS","2022","Unknown","Dorset and Somerset","South West (England)","110","100","31600","27170"
"Leaver CS","2022","Unknown","East Anglia","East of England","310","280","32570","27570"
"Leaver CS","2022","Unknown","East Wales","Wales","630","550","28670","23780"
"Leaver CS","2022","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","70","60","[c]","[c]"
"Leaver CS","2022","Unknown","Eastern Scotland","Scotland","950","840","33120","27940"
"Leaver CS","2022","Unknown","Essex","East of England","170","150","29750","26130"
"Leaver CS","2022","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","580","540","31180","27570"
"Leaver CS","2022","Unknown","Greater Manchester","North West (England)","670","590","29190","25800"
"Leaver CS","2022","Unknown","Hampshire and Isle of Wight","South East (England)","400","340","30240","25000"
"Leaver CS","2022","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","120","110","23310","21300"
"Leaver CS","2022","Unknown","Highlands and Islands","Scotland","70","60","28500","25940"
"Leaver CS","2022","Unknown","Inner London - East","London","740","680","46930","38000"
"Leaver CS","2022","Unknown","Inner London - West","London","1570","1350","43060","36650"
"Leaver CS","2022","Unknown","Kent","South East (England)","170","160","30840","25620"
"Leaver CS","2022","Unknown","Lancashire","North West (England)","390","330","26350","21260"
"Leaver CS","2022","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","340","300","23680","21260"
"Leaver CS","2022","Unknown","Lincolnshire","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Unknown","Merseyside","North West (England)","540","460","29460","26120"
"Leaver CS","2022","Unknown","North Eastern Scotland","Scotland","60","50","30580","27020"
"Leaver CS","2022","Unknown","North Yorkshire","Yorkshire and The Humber","90","80","30170","25210"
"Leaver CS","2022","Unknown","Northern Ireland","Northern Ireland","130","110","[c]","[c]"
"Leaver CS","2022","Unknown","Northumberland, and Tyne and Wear","North East (England)","990","810","28100","22080"
"Leaver CS","2022","Unknown","Outer London - East and North East","London","130","120","27700","30130"
"Leaver CS","2022","Unknown","Outer London - South","London","240","230","33170","30600"
"Leaver CS","2022","Unknown","Outer London - West and North West","London","200","180","34140","31060"
"Leaver CS","2022","Unknown","Overseas","Overseas","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Shropshire and Staffordshire","West Midlands (England)","220","200","25930","22600"
"Leaver CS","2022","Unknown","South Yorkshire","Yorkshire and The Humber","150","130","30480","27570"
"Leaver CS","2022","Unknown","Southern Scotland","Scotland","340","280","29160","26130"
"Leaver CS","2022","Unknown","Surrey, East and West Sussex","South East (England)","220","190","27580","24370"
"Leaver CS","2022","Unknown","Tees Valley and Durham","North East (England)","220","190","25730","22600"
"Leaver CS","2022","Unknown","Unknown","Unknown","640","570","34890","30780"
"Leaver CS","2022","Unknown","West Central Scotland","Scotland","510","430","30620","26900"
"Leaver CS","2022","Unknown","West Midlands","West Midlands (England)","590","520","32970","27570"
"Leaver CS","2022","Unknown","West Wales and The Valleys","Wales","150","130","25230","24320"
"Leaver CS","2022","Unknown","West Yorkshire","Yorkshire and The Humber","780","680","30950","27570"
"Leaver Dept.","2021","Heterosexual / straight","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Derbyshire and Nottinghamshire","East Midlands (England)","90","90","27150","22860"
"Leaver Dept.","2021","Heterosexual / straight","Devon","South West (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Dorset and Somerset","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Anglia","East of England","60","60","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","East Wales","Wales","190","190","34310","30830"
"Leaver Dept.","2021","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Eastern Scotland","Scotland","70","60","33390","27570"
"Leaver Dept.","2021","Heterosexual / straight","Essex","East of England","40","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","430","420","35230","32090"
"Leaver Dept.","2021","Heterosexual / straight","Greater Manchester","North West (England)","190","190","29730","27570"
"Leaver Dept.","2021","Heterosexual / straight","Hampshire and Isle of Wight","South East (England)","110","100","34710","29250"
"Leaver Dept.","2021","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - East","London","240","240","44800","40320"
"Leaver Dept.","2021","Heterosexual / straight","Inner London - West","London","2300","2230","45190","39600"
"Leaver Dept.","2021","Heterosexual / straight","Kent","South East (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lancashire","North West (England)","80","70","32960","27570"
"Leaver Dept.","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Merseyside","North West (England)","200","180","29140","25040"
"Leaver Dept.","2021","Heterosexual / straight","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","North Yorkshire","Yorkshire and The Humber","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Northumberland and Tyne and Wear","North East (England)","180","170","27430","25310"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - East and North East","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - South","London","140","130","39070","33300"
"Leaver Dept.","2021","Heterosexual / straight","Outer London - West and North West","London","70","70","30970","29250"
"Leaver Dept.","2021","Heterosexual / straight","Overseas","Overseas","40","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Shropshire and Staffordshire","West Midlands (England)","60","60","25740","21170"
"Leaver Dept.","2021","Heterosexual / straight","South Yorkshire","Yorkshire and The Humber","110","100","34260","30830"
"Leaver Dept.","2021","Heterosexual / straight","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Surrey, East and West Sussex","South East (England)","50","40","[c]","[c]"
"Leaver Dept.","2021","Heterosexual / straight","Tees Valley and Durham","North East (England)","80","70","26630","24310"
"Leaver Dept.","2021","Heterosexual / straight","Unknown","Unknown","240","230","38120","32000"
"Leaver Dept.","2021","Heterosexual / straight","West Central Scotland","Scotland","120","120","26790","25490"
"Leaver Dept.","2021","Heterosexual / straight","West Midlands","West Midlands (England)","200","200","28640","24310"
"Leaver Dept.","2021","Heterosexual / straight","West Wales and The Valleys","Wales","130","120","27790","26350"
"Leaver Dept.","2021","Heterosexual / straight","West Yorkshire","Yorkshire and The Humber","150","140","30830","27570"
"Leaver Dept.","2021","LGBO","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","40","40","[c]","[c]"
"Leaver Dept.","2021","LGBO","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Inner London - West","London","260","260","43960","38600"
"Leaver Dept.","2021","LGBO","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","Unknown","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","LGBO","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Devon","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Anglia","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Wales","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","50","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Greater Manchester","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Hampshire and Isle of Wight","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - East","London","30","30","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Inner London - West","London","280","270","47430","45000"
"Leaver Dept.","2021","Undeclared","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lancashire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Merseyside","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","North Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Northumberland and Tyne and Wear","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - South","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Southern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Tees Valley and Durham","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Central Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Midlands","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Wales and The Valleys","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","West Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Cumbria","North West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Derbyshire and Nottinghamshire","East Midlands (England)","80","80","[c]","[c]"
"Leaver Dept.","2021","Unknown","Devon","South West (England)","40","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","Dorset and Somerset","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Anglia","East of England","30","30","[c]","[c]"
"Leaver Dept.","2021","Unknown","East Wales","Wales","180","180","36310","30230"
"Leaver Dept.","2021","Unknown","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Eastern Scotland","Scotland","110","110","[c]","[c]"
"Leaver Dept.","2021","Unknown","Essex","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","150","150","37510","35140"
"Leaver Dept.","2021","Unknown","Greater Manchester","North West (England)","220","220","28340","26890"
"Leaver Dept.","2021","Unknown","Hampshire and Isle of Wight","South East (England)","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Inner London - East","London","180","170","48850","47820"
"Leaver Dept.","2021","Unknown","Inner London - West","London","1640","1290","43050","38750"
"Leaver Dept.","2021","Unknown","Kent","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Lancashire","North West (England)","120","110","[c]","[c]"
"Leaver Dept.","2021","Unknown","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Merseyside","North West (England)","120","110","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","North Yorkshire","Yorkshire and The Humber","60","60","34940","33300"
"Leaver Dept.","2021","Unknown","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Northumberland and Tyne and Wear","North East (England)","250","240","30390","27570"
"Leaver Dept.","2021","Unknown","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - South","London","70","70","[c]","[c]"
"Leaver Dept.","2021","Unknown","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Overseas","Overseas","80","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Shropshire and Staffordshire","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","South Yorkshire","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Southern Scotland","Scotland","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Surrey, East and West Sussex","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tees Valley and Durham","North East (England)","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","400","400","33870","32000"
"Leaver Dept.","2021","Unknown","West Central Scotland","Scotland","140","140","29640","26550"
"Leaver Dept.","2021","Unknown","West Midlands","West Midlands (England)","170","160","28450","24410"
"Leaver Dept.","2021","Unknown","West Wales and The Valleys","Wales","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","West Yorkshire","Yorkshire and The Humber","170","140","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Bedfordshire and Hertfordshire","East of England","60","60","35880","30750"
"Leaver Dept.","2022","Heterosexual / straight","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","270","250","39950","37000"
"Leaver Dept.","2022","Heterosexual / straight","Cheshire","North West (England)","70","70","33710","27570"
"Leaver Dept.","2022","Heterosexual / straight","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Derbyshire and Nottinghamshire","East Midlands (England)","310","290","33120","27570"
"Leaver Dept.","2022","Heterosexual / straight","Devon","South West (England)","110","100","34280","30920"
"Leaver Dept.","2022","Heterosexual / straight","Dorset and Somerset","South West (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","East Anglia","East of England","310","290","37170","30460"
"Leaver Dept.","2022","Heterosexual / straight","East Wales","Wales","300","290","34110","29870"
"Leaver Dept.","2022","Heterosexual / straight","East Yorkshire and Northern Lincolnshire","Yorkshire and The Humber","30","30","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Eastern Scotland","Scotland","210","200","28310","27570"
"Leaver Dept.","2022","Heterosexual / straight","Essex","East of England","100","90","36640","30460"
"Leaver Dept.","2022","Heterosexual / straight","Gloucestershire, Wiltshire and Bath/Bristol area","South West (England)","1340","1270","35820","30720"
"Leaver Dept.","2022","Heterosexual / straight","Greater Manchester","North West (England)","600","580","32940","27570"
"Leaver Dept.","2022","Heterosexual / straight","Hampshire and Isle of Wight","South East (England)","190","180","37040","30210"
"Leaver Dept.","2022","Heterosexual / straight","Herefordshire, Worcestershire and Warwickshire","West Midlands (England)","70","70","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Highlands and Islands","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - East","London","1560","1460","44350","40070"
"Leaver Dept.","2022","Heterosexual / straight","Inner London - West","London","3090","2890","46080","40600"
"Leaver Dept.","2022","Heterosexual / straight","Kent","South East (England)","130","120","36550","29950"
"Leaver Dept.","2022","Heterosexual / straight","Lancashire","North West (England)","160","150","33600","28590"
"Leaver Dept.","2022","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","East Midlands (England)","80","80","26790","24000"
"Leaver Dept.","2022","Heterosexual / straight","Lincolnshire","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Merseyside","North West (England)","440","420","29880","26510"
"Leaver Dept.","2022","Heterosexual / straight","North Eastern Scotland","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","North Yorkshire","Yorkshire and The Humber","160","160","39380","33300"
"Leaver Dept.","2022","Heterosexual / straight","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Northumberland, and Tyne and Wear","North East (England)","410","390","31300","27570"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - East and North East","London","90","80","30880","31060"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - South","London","200","200","39090","35050"
"Leaver Dept.","2022","Heterosexual / straight","Outer London - West and North West","London","880","810","38410","32330"
"Leaver Dept.","2022","Heterosexual / straight","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Heterosexual / straight","Shropshire and Staffordshire","West Midlands (England)","110","110","32510","27570"
"Leaver Dept.","2022","Heterosexual / straight","South Yorkshire","Yorkshire and The Humber","200","190","37410","35310"
"Leaver Dept.","2022","Heterosexual / straight","Southern Scotland","Scotland","90","80","35560","28980"
"Leaver Dept.","2022","Heterosexual / straight","Surrey, East and West Sussex","South East (England)","120","120","37200","29290"
"Leaver Dept.","2022","Heterosexual / straight","Tees Valley and Durham","North East (England)","140","140","31210","27570"
"Leaver Dept.","2022","Heterosexual / straight","Unknown","Unknown","290","260","38360","33250"
"Leaver Dept.","2022","Heterosexual / straight","West Central Scotland","Scotland","330","330","28130","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Midlands","West Midlands (England)","680","640","32650","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Wales and The Valleys","Wales","120","120","32210","27570"
"Leaver Dept.","2022","Heterosexual / straight","West Yorkshire","Yorkshire and The Humber","560","480","35680","30450"
"Leaver Dept.","2022","LGBO","Bedfordshire and Hertfordshire","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Berkshire, Buckinghamshire and Oxfordshire","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cheshire","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cornwall and Isles of Scilly","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Cumbria","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","LGBO","Derbyshire and Nottinghamshire","East Midlands (England)","[c]","[c]","[c]","[c]"
