"Status","Year","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Unknown","40","30","[c]","[c]"
"Leaver CS","2022","Other ethnicity","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Counter Fraud","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Digital, Data and Technology","90","90","39190","36840"
"Leaver CS","2022","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Finance","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Knowledge and Information Management","40","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Medicine","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Operational Delivery","760","650","29460","26780"
"Leaver CS","2022","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Other","120","110","29000","25190"
"Leaver CS","2022","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Policy","50","50","[c]","[c]"
"Leaver CS","2022","Undeclared","Project Delivery","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","Property","30","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Science and Engineering","100","90","41160","40060"
"Leaver CS","2022","Undeclared","Security","40","30","[c]","[c]"
"Leaver CS","2022","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","Unknown","270","230","36370","30540"
"Leaver CS","2022","Undeclared","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","100","50","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","110","80","40200","33840"
"Leaver CS","2022","Unknown","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","300","260","41240","38450"
"Leaver CS","2022","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","110","70","32680","27380"
"Leaver CS","2022","Unknown","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","80","70","28450","26350"
"Leaver CS","2022","Unknown","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","International Trade","50","50","[c]","[c]"
"Leaver CS","2022","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Legal","60","50","56560","55000"
"Leaver CS","2022","Unknown","Medicine","70","50","42210","34770"
"Leaver CS","2022","Unknown","Operational Delivery","4050","3740","27690","23770"
"Leaver CS","2022","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Other","570","550","32300","30370"
"Leaver CS","2022","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Policy","400","270","40850","36500"
"Leaver CS","2022","Unknown","Project Delivery","90","80","39850","38600"
"Leaver CS","2022","Unknown","Property","70","60","29830","25020"
"Leaver CS","2022","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","120","110","30120","25750"
"Leaver CS","2022","Unknown","Security","110","100","28630","25580"
"Leaver CS","2022","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","2850","2490","36020","27570"
"Leaver CS","2022","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Commercial","250","220","39570","36780"
"Leaver CS","2022","White","Communications","200","180","39450","37320"
"Leaver CS","2022","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Counter Fraud","200","150","28530","27570"
"Leaver CS","2022","White","Digital, Data and Technology","790","750","41900","38420"
"Leaver CS","2022","White","Economics","100","90","38740","34720"
"Leaver CS","2022","White","Finance","430","390","40170","33300"
"Leaver CS","2022","White","Geography","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Human Resources","390","350","38440","33310"
"Leaver CS","2022","White","Inspector of Education and Training","110","100","66550","75480"
"Leaver CS","2022","White","Intelligence Analysis","100","90","31710","29250"
"Leaver CS","2022","White","Internal Audit","40","40","[c]","[c]"
"Leaver CS","2022","White","International Trade","40","40","[c]","[c]"
"Leaver CS","2022","White","Knowledge and Information Management","320","290","35140","30500"
"Leaver CS","2022","White","Legal","350","310","56790","55000"
"Leaver CS","2022","White","Medicine","290","250","59400","42120"
"Leaver CS","2022","White","Operational Delivery","14260","12490","28370","26780"
"Leaver CS","2022","White","Operational Research","30","30","[c]","[c]"
"Leaver CS","2022","White","Other","1910","1760","28580","22500"
"Leaver CS","2022","White","Planning","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver CS","2022","White","Policy","890","810","48250","44440"
"Leaver CS","2022","White","Project Delivery","540","500","41630","38310"
"Leaver CS","2022","White","Property","300","280","36070","33300"
"Leaver CS","2022","White","Psychology","70","70","[c]","[c]"
"Leaver CS","2022","White","Science and Engineering","1060","980","38560","36460"
"Leaver CS","2022","White","Security","530","500","32650","31510"
"Leaver CS","2022","White","Social Research","30","30","[c]","[c]"
"Leaver CS","2022","White","Statistics","60","60","39930","33820"
"Leaver CS","2022","White","Tax","30","30","[c]","[c]"
"Leaver CS","2022","White","Unknown","4710","3900","37780","30040"
"Leaver CS","2022","White","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Operational Delivery","220","210","27620","24920"
"Leaver Dept.","2021","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Policy","130","130","40700","36800"
"Leaver Dept.","2021","Asian","Project Delivery","30","30","[c]","[c]"
"Leaver Dept.","2021","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Asian","Unknown","410","380","34060","31060"
"Leaver Dept.","2021","Black","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Operational Delivery","110","100","27350","24890"
"Leaver Dept.","2021","Black","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Policy","60","60","38150","34030"
"Leaver Dept.","2021","Black","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Black","Unknown","210","190","33170","30240"
"Leaver Dept.","2021","Chinese","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Chinese","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2021","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Policy","60","60","46120","41410"
"Leaver Dept.","2021","Mixed","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Mixed","Unknown","140","130","37300","32000"
"Leaver Dept.","2021","Other ethnicity","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Operational Delivery","110","110","31240","25410"
"Leaver Dept.","2021","Undeclared","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Policy","50","50","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Undeclared","Unknown","160","150","35210","31420"
"Leaver Dept.","2021","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Communications","50","50","41700","39430"
"Leaver Dept.","2021","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data and Technology","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Finance","40","40","[c]","[c]"
"Leaver Dept.","2021","Unknown","Human Resources","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","International Trade","50","50","[c]","[c]"
"Leaver Dept.","2021","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Operational Delivery","380","370","27670","22820"
"Leaver Dept.","2021","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Other","60","60","[c]","[c]"
"Leaver Dept.","2021","Unknown","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","570","560","41700","37230"
"Leaver Dept.","2021","Unknown","Project Delivery","70","70","41720","37610"
"Leaver Dept.","2021","Unknown","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","1690","1430","35900","32000"
"Leaver Dept.","2021","White","Commercial","120","110","37920","37280"
"Leaver Dept.","2021","White","Communications","110","110","45170","40310"
"Leaver Dept.","2021","White","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Digital, Data and Technology","110","110","44330","38360"
"Leaver Dept.","2021","White","Economics","70","70","42510","36870"
"Leaver Dept.","2021","White","Finance","130","130","47960","47450"
"Leaver Dept.","2021","White","Human Resources","200","190","39720","36030"
"Leaver Dept.","2021","White","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Intelligence Analysis","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","International Trade","60","60","47800","48890"
"Leaver Dept.","2021","White","Knowledge and Information Management","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Legal","80","70","55880","54810"
"Leaver Dept.","2021","White","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Operational Delivery","1120","1080","29640","24880"
"Leaver Dept.","2021","White","Operational Research","30","30","[c]","[c]"
"Leaver Dept.","2021","White","Other","190","180","37460","31140"
"Leaver Dept.","2021","White","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Policy","800","770","47050","42170"
"Leaver Dept.","2021","White","Project Delivery","270","260","42590","38560"
"Leaver Dept.","2021","White","Property","40","40","[c]","[c]"
"Leaver Dept.","2021","White","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Science and Engineering","100","100","37190","33300"
"Leaver Dept.","2021","White","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Statistics","60","60","40860","35790"
"Leaver Dept.","2021","White","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","2840","2600","35920","31990"
"Leaver Dept.","2022","Asian","Commercial","30","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Digital, Data and Technology","90","80","41780","37160"
"Leaver Dept.","2022","Asian","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Finance","70","70","39030","36830"
"Leaver Dept.","2022","Asian","Geography","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Human Resources","50","50","[c]","[c]"
"Leaver Dept.","2022","Asian","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Medicine","70","60","100400","104450"
"Leaver Dept.","2022","Asian","Operational Delivery","1100","1040","30170","27570"
"Leaver Dept.","2022","Asian","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Other","70","70","31570","28330"
"Leaver Dept.","2022","Asian","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Policy","200","180","40060","35200"
"Leaver Dept.","2022","Asian","Project Delivery","50","50","38770","36790"
"Leaver Dept.","2022","Asian","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","Science and Engineering","250","230","35880","33100"
"Leaver Dept.","2022","Asian","Security","[c]","[c]","[c]","[c]"
