"Status","Year","Ethnicity","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","SCS","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Westminster","160","150","91470","80800"
"Leaver Dept.","2021","White","SCS","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SCS","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","180","180","32550","32430"
"Leaver Dept.","2021","White","SEO/HEO","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Cardiff and Vale of Glamorgan","40","30","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Glasgow City","50","40","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Leeds","50","50","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Manchester","40","40","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Medway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Monmouthshire and Newport","40","40","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Powys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Sandwell","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Sheffield","50","40","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","South West Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Swansea","30","30","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Tower Hamlets","70","70","37840","36800"
"Leaver Dept.","2021","White","SEO/HEO","Tyneside","60","60","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Unknown","160","160","32730","32000"
"Leaver Dept.","2021","White","SEO/HEO","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","West Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Westminster","900","830","36570","35430"
"Leaver Dept.","2021","White","SEO/HEO","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","SEO/HEO","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Leicester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Barnet","60","50","23140","23530"
"Leaver Dept.","2022","Asian","AA/AO","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Bedford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Birmingham","80","70","20600","20970"
"Leaver Dept.","2022","Asian","AA/AO","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Bromley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Caithness and Sutherland, and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Derby","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Asian","AA/AO","Greater Manchester North East","[c]","[c]","[c]","[c]"
