"Status","Year","Region_ITL2","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","United Kingdom Statistics Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","United Kingdom Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","United Kingdom Statistics Authority","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","United Kingdom Statistics Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","United Kingdom Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","United Kingdom Statistics Authority","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Hampshire and Isle of Wight","United Kingdom Statistics Authority","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","Psychology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Herefordshire, Worcestershire and Warwickshire","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Ministry of Defence","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Highlands and Islands","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Cabinet Office","Unknown","50","50","49140","47930"
"Leaver Dept.","2021","Inner London - East","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Competition and Markets Authority","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Competition and Markets Authority","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Competition and Markets Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department for Business, Energy and Industrial Strategy","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department for Work and Pensions","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department for Work and Pensions","Unknown","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","HM Revenue and Customs","Unknown","80","80","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Home Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","National Crime Agency","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","National Crime Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Gas and Electricity Markets","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Rail and Road","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Rail and Road","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Rail and Road","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Rail and Road","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Rail and Road","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - East","Office of Rail and Road","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Legal","60","60","58950","54810"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Cabinet Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Cabinet Office","Unknown","590","590","45460","39070"
"Leaver Dept.","2021","Inner London - West","Chancellor's other departments","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Chancellor's other departments","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Operational Delivery","40","40","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Policy","270","250","46760","40220"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","International Trade","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Policy","150","150","47110","49600"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Digital, Culture, Media and Sport","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Education","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Education","Policy","100","100","45550","40940"
"Leaver Dept.","2021","Inner London - West","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Education","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Policy","250","250","41320","35620"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","International Trade","90","90","41970","38540"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Planning","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Policy","30","30","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for International Trade","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Transport","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Transport","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Transport","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department for Transport","Unknown","190","190","45360","42460"
"Leaver Dept.","2021","Inner London - West","Department for Work and Pensions","Unknown","130","130","45520","38990"
"Leaver Dept.","2021","Inner London - West","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Department of Health and Social Care","Unknown","140","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Foreign, Commonwealth and Development Office","Unknown","200","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Revenue and Customs","Unknown","230","220","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury","Policy","100","100","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Operational Delivery","50","50","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Policy","140","130","50510","42460"
"Leaver Dept.","2021","Inner London - West","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Inner London - West","Home Office","Unknown","90","80","42950","40640"
"Leaver Dept.","2021","Inner London - West","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
