"Status","Year","Region_ITL2","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","South Yorkshire","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South Yorkshire","Unknown","Yorkshire and The Humber","100","90","25240","21260"
"Leaver CS","2022","Southern Scotland","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Inspector of Education and Training","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Operational Delivery","Scotland","160","130","27300","27570"
"Leaver CS","2022","Southern Scotland","Other","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Security","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Southern Scotland","Unknown","Scotland","280","230","30380","27570"
"Leaver CS","2022","Southern Scotland","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Communications","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Counter Fraud","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Operational Delivery","South East (England)","700","630","27340","27570"
"Leaver CS","2022","Surrey, East and West Sussex","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Science and Engineering","South East (England)","60","50","41180","39390"
"Leaver CS","2022","Surrey, East and West Sussex","Security","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Unknown","South East (England)","90","70","[c]","[c]"
"Leaver CS","2022","Surrey, East and West Sussex","Veterinarian","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Communications","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Counter Fraud","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Economics","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Finance","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Legal","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Operational Delivery","North East (England)","540","460","25320","21930"
"Leaver CS","2022","Tees Valley and Durham","Other","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Policy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Property","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Psychology","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Tax","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Tees Valley and Durham","Unknown","North East (England)","80","70","[c]","[c]"
"Leaver CS","2022","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Digital, Data and Technology","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Operational Delivery","Unknown","520","430","22720","21840"
"Leaver CS","2022","Unknown","Other","Unknown","260","260","35370","32700"
"Leaver CS","2022","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Unknown","Unknown","Unknown","280","220","45470","34550"
"Leaver CS","2022","West Central Scotland","Commercial","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Communications","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Corporate Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Counter Fraud","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Economics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Finance","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Human Resources","Scotland","30","30","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Legal","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Medicine","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Operational Delivery","Scotland","510","440","26660","24880"
"Leaver CS","2022","West Central Scotland","Other","Scotland","110","110","31240","26800"
"Leaver CS","2022","West Central Scotland","Policy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Property","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Psychology","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Security","Scotland","80","70","35940","39070"
"Leaver CS","2022","West Central Scotland","Statistics","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Tax","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Central Scotland","Unknown","Scotland","370","310","36080","27570"
"Leaver CS","2022","West Midlands","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Digital, Data and Technology","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","West Midlands","Economics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Operational Delivery","West Midlands (England)","850","750","29310","26550"
"Leaver CS","2022","West Midlands","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Other","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","West Midlands","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Policy","West Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","West Midlands","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Midlands","Unknown","West Midlands (England)","340","310","27390","27570"
"Leaver CS","2022","West Wales and The Valleys","Commercial","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Communications","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Finance","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Human Resources","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Legal","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Medicine","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Operational Delivery","Wales","430","370","26120","22600"
"Leaver CS","2022","West Wales and The Valleys","Other","Wales","50","40","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Planning","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Policy","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Property","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Security","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Unknown","Wales","60","60","[c]","[c]"
"Leaver CS","2022","West Wales and The Valleys","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Commercial","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Communications","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Digital, Data and Technology","Yorkshire and The Humber","60","50","44110","40670"
"Leaver CS","2022","West Yorkshire","Economics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Finance","Yorkshire and The Humber","40","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Knowledge and Information Management","Yorkshire and The Humber","180","160","30140","27570"
"Leaver CS","2022","West Yorkshire","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Operational Delivery","Yorkshire and The Humber","870","790","26100","26030"
"Leaver CS","2022","West Yorkshire","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Policy","Yorkshire and The Humber","50","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","West Yorkshire","Unknown","Yorkshire and The Humber","530","440","31320","27570"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Other","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Policy","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Psychology","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Security","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Bedfordshire and Hertfordshire","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Economics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Finance","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Legal","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Operational Delivery","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Other","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Planning","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Policy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Property","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Berkshire, Buckinghamshire and Oxfordshire","Unknown","South East (England)","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Finance","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Operational Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Property","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Security","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cheshire","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cornwall and Isles of Scilly","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Operational Delivery","North West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Other","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Policy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Cumbria","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Commercial","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Communications","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Counter Fraud","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Operational Delivery","East Midlands (England)","60","60","22890","21170"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Derbyshire and Nottinghamshire","Unknown","East Midlands (England)","80","80","[c]","[c]"
"Leaver Dept.","2021","Devon","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Operational Delivery","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Devon","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Policy","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Property","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Devon","Unknown","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Finance","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Legal","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Other","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Security","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Dorset and Somerset","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Commercial","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Communications","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Corporate Finance","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Human Resources","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","International Trade","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Legal","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","East Anglia","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
