"Status","Year","Profession_of_post","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Tax","HM Revenue and Customs","30-39","5320","5150","34620","33080"
"In post","2022","Tax","HM Revenue and Customs","40-49","3810","3660","36640","33370"
"In post","2022","Tax","HM Revenue and Customs","50-59","4550","4350","39160","35390"
"In post","2022","Tax","HM Revenue and Customs","60-64","1270","1000","38710","35010"
"In post","2022","Tax","HM Revenue and Customs","65+","350","240","38020","35980"
"In post","2022","Tax","HM Treasury","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Tax","HM Treasury","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Tax","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Tax","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Tax","HM Treasury","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Welsh Government","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cabinet Office","20-29","3360","3350","34310","32000"
"In post","2022","Unknown","Cabinet Office","30-39","2500","2450","49470","54700"
"In post","2022","Unknown","Cabinet Office","40-49","2000","1950","57650","54700"
"In post","2022","Unknown","Cabinet Office","50-59","1620","1580","57240","53640"
"In post","2022","Unknown","Cabinet Office","60-64","310","270","49900","38420"
"In post","2022","Unknown","Cabinet Office","65+","80","70","48640","35320"
"In post","2022","Unknown","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Education","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for International Trade","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Transport","20-29","170","170","35550","30890"
"In post","2022","Unknown","Department for Transport","30-39","150","140","47280","42470"
"In post","2022","Unknown","Department for Transport","40-49","140","140","57890","54110"
"In post","2022","Unknown","Department for Transport","50-59","160","160","60660","54930"
"In post","2022","Unknown","Department for Transport","60-64","50","50","56930","33350"
"In post","2022","Unknown","Department for Transport","65+","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","20-29","160","150","28180","27570"
"In post","2022","Unknown","Department for Work and Pensions","30-39","140","130","34920","31060"
"In post","2022","Unknown","Department for Work and Pensions","40-49","100","90","41250","35310"
"In post","2022","Unknown","Department for Work and Pensions","50-59","100","90","40910","33180"
"In post","2022","Unknown","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","20-29","70","70","40780","37040"
"In post","2022","Unknown","Department of Health and Social Care","30-39","60","60","52190","53360"
"In post","2022","Unknown","Department of Health and Social Care","40-49","40","30","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","50-59","30","30","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Department of Health and Social Care","65+","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","30-39","70","60","51800","54370"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","40-49","30","30","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","50-59","50","50","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Foreign, Commonwealth and Development Office","65+","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","HM Revenue and Customs","20-29","1600","1580","31390","26820"
"In post","2022","Unknown","HM Revenue and Customs","30-39","1700","1650","35940","33080"
"In post","2022","Unknown","HM Revenue and Customs","40-49","1090","1050","38960","33370"
"In post","2022","Unknown","HM Revenue and Customs","50-59","750","730","40050","33370"
"In post","2022","Unknown","HM Revenue and Customs","60-64","120","110","32470","26590"
"In post","2022","Unknown","HM Revenue and Customs","65+","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Office of the Secretary of State for Scotland","65+","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Scottish Government","16-19","60","50","22230","21050"
"In post","2022","Unknown","Scottish Government","20-29","2640","2600","29720","27230"
"In post","2022","Unknown","Scottish Government","30-39","3960","3820","38160","34600"
"In post","2022","Unknown","Scottish Government","40-49","3920","3740","44830","40130"
"In post","2022","Unknown","Scottish Government","50-59","3670","3550","45030","40130"
"In post","2022","Unknown","Scottish Government","60-64","830","750","41180","36130"
"In post","2022","Unknown","Scottish Government","65+","240","200","37730","30040"
"In post","2022","Unknown","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Welsh Government","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Department for Environment, Food and Rural Affairs","16-19","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Department for Environment, Food and Rural Affairs","30-39","90","80","38560","36970"
"In post","2022","Veterinarian","Department for Environment, Food and Rural Affairs","40-49","130","120","43860","40660"
"In post","2022","Veterinarian","Department for Environment, Food and Rural Affairs","50-59","80","70","48580","51200"
"In post","2022","Veterinarian","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Food Standards Agency","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Food Standards Agency","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Food Standards Agency","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Food Standards Agency","65+","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Welsh Government","40-49","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Welsh Government","60-64","[c]","[c]","[c]","[c]"
"In post","2022","Veterinarian","Welsh Government","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Competition and Markets Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Competition and Markets Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Education","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Education","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Education","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Education","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Education","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Education","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for International Trade","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Department of Health and Social Care","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Foreign, Commonwealth and Development Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Foreign, Commonwealth and Development Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Foreign, Commonwealth and Development Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Foreign, Commonwealth and Development Office","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","HM Land Registry","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","HM Land Registry","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","HM Land Registry","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","HM Treasury","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","HM Treasury","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Home Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Home Office","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Home Office","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Housing, Communities and Local Government","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Housing, Communities and Local Government","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","National Crime Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","National Crime Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Office for Standards in Education","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Office for Standards in Education","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Other Cabinet Office Agencies","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","Scottish Government","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","The National Archives","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","UK Supreme Court","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","United Kingdom Statistics Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","United Kingdom Statistics Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","United Kingdom Statistics Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Commercial","United Kingdom Statistics Authority","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Attorney General's Departments","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Chancellor's other departments","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Competition and Markets Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Competition and Markets Authority","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Digital, Culture, Media and Sport","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Digital, Culture, Media and Sport","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Digital, Culture, Media and Sport","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Education","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Education","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Education","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Education","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Education","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for International Trade","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for International Trade","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for International Trade","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for International Trade","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Transport","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department of Health and Social Care","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department of Health and Social Care","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department of Health and Social Care","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department of Health and Social Care","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Department of Health and Social Care","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Food Standards Agency","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Foreign, Commonwealth and Development Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Land Registry","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Treasury","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","HM Treasury","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Home Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Home Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Home Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Housing, Communities and Local Government","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office for Standards in Education","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Qualifications and Examinations Regulation","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Qualifications and Examinations Regulation","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Rail and Road","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Rail and Road","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Office of Rail and Road","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Other Cabinet Office Agencies","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","The National Archives","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","The National Archives","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","United Kingdom Statistics Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Wales Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Water Services Regulation Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Water Services Regulation Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Welsh Government","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Welsh Government","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Communications","Welsh Government","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Office of Gas and Electricity Markets","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Corporate Finance","Water Services Regulation Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Attorney General's Departments","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","HM Treasury","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Home Office","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Home Office","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Attorney General's Departments","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Attorney General's Departments","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Cabinet Office","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Cabinet Office","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Chancellor's other departments","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Competition and Markets Authority","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Competition and Markets Authority","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Competition and Markets Authority","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Competition and Markets Authority","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Business, Energy and Industrial Strategy","65+","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Education","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Education","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Education","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Education","50-59","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Education","60-64","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","30-39","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","40-49","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Department for Environment, Food and Rural Affairs","50-59","[c]","[c]","[c]","[c]"
