"Status","Year","Organisation","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","North Yorkshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","North Yorkshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Sunderland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Sunderland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Wakefield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Wakefield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Warrington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","Warrington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Crime Agency","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Infrastructure Commission","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Records of Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Durham CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Durham CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","National Savings and Investments","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Belfast","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Belfast","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland Office","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Budget Responsibility","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office for Standards in Education, Children's Services and Skills","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Gas and Electricity Markets","Tower Hamlets","Male","30","30","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Qualifications and Examinations Regulation","Coventry","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of Rail and Road","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Haringey and Islington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Public Guardian","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Office of the Scottish Charity Regulator","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectorate","Bristol, City of","Male","30","30","[c]","[c]"
"Leaver CS","2021","Public Health England","Barnet","Female","80","70","36480","32330"
"Leaver CS","2021","Public Health England","Barnet","Male","40","30","[c]","[c]"
"Leaver CS","2021","Public Health England","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Gloucestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Gloucestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lambeth","Female","90","80","44260","40070"
"Leaver CS","2021","Public Health England","Lambeth","Male","40","40","[c]","[c]"
"Leaver CS","2021","Public Health England","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Liverpool","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Manchester","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Manchester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Mid Kent","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Mid Kent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Staffordshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Suffolk","Female","50","40","[c]","[c]"
"Leaver CS","2021","Public Health England","Suffolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","Wiltshire","Female","60","50","33890","28590"
"Leaver CS","2021","Public Health England","Wiltshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Public Health England","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Queen Elizabeth II Centre","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Registers of Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Revenue Scotland","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Royal Fleet Auxiliary","Unknown","Male","140","140","35640","32400"
"Leaver CS","2021","Rural Payments Agency","Berkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Berkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Bristol, City of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Bristol, City of","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cambridgeshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cambridgeshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cheshire East","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Devon CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Devon CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","East Riding of Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Nottingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Nottingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Peterborough","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Peterborough","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","West Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Worcestershire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","Worcestershire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","York","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Rural Payments Agency","York","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Westminster","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","East Ayrshire and North Ayrshire mainland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Inverclyde, East Renfrewshire and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","West Lothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Courts and Tribunals Service","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Fiscal Commission","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Caithness and Sutherland and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","City of Edinburgh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Forestry","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Camden and City of London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Camden and City of London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","City of Edinburgh","Female","100","90","39970","33620"
"Leaver CS","2021","Scottish Government (excl. agencies)","City of Edinburgh","Male","100","90","45910","38540"
"Leaver CS","2021","Scottish Government (excl. agencies)","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Falkirk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Falkirk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Perth and Kinross and Stirling","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Perth and Kinross and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","South Lanarkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Government (excl. agencies)","South Lanarkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Glasgow City","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Housing Regulator","Glasgow City","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","City of Edinburgh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","City of Edinburgh","Male","40","30","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Scottish Prison Service","Falkirk","Female","[c]","[c]","[c]","[c]"
